0,0.0,2.4
30,0.0,2.4
60,5.4,2.4
90,68.1,2.4
120,65.6,2.4
150,49.0,2.4
180,69.0,2.4
210,68.0,2.4
240,68.6,2.4
270,68.8,2.4
300,69.0,2.4
330,68.6,2.4
360,68.8,2.4
390,68.9,2.4
420,13.2,2.4
450,82.2,2.4
480,82.6,2.4
510,82.4,2.4
540,82.6,2.4
570,81.4,2.4
600,82.3,2.4
630,82.0,2.4
660,82.0,2.4
690,81.8,2.4
720,82.4,2.4
750,30.7,2.4
780,49.3,2.4
810,62.8,2.4
840,62.7,2.4
870,62.8,2.4
900,62.8,2.4
930,62.8,2.4
960,62.6,2.4
990,62.6,2.4
1020,62.6,2.4
1050,62.7,2.4
1080,62.6,2.4
1110,62.6,2.4
1140,62.8,2.4
1170,62.6,2.4
1200,50.3,2.4
1230,62.8,2.4
1260,62.7,2.4
1290,62.6,2.4
1320,62.8,2.4
1350,62.6,2.4
1380,62.8,2.4
1410,62.5,2.4
1440,62.5,2.4
1470,62.6,2.4
1500,62.6,2.4
1530,62.8,2.4
1560,13.1,2.4
1590,58.8,2.4
1620,62.7,2.4
1650,62.6,2.4
1680,62.6,2.4
1710,62.6,2.4
1740,62.8,2.4
1770,62.7,2.4
1800,62.7,2.4
1830,62.7,2.4
1860,62.8,2.4
1890,62.7,2.4
1920,62.8,2.4
1950,62.5,2.4
1980,62.6,2.4
2010,62.6,2.4
2040,62.6,2.4
2070,62.7,2.4
2100,62.7,2.4
2130,62.6,2.4
2160,62.7,2.4
2190,62.8,2.4
2220,62.7,2.4
2250,62.7,2.4
2280,62.8,2.4
2310,62.8,2.4
2340,56.8,2.4
2370,25.0,2.4
2400,62.6,2.4
2430,62.8,2.4
2460,62.8,2.4
2490,62.8,2.4
2520,62.6,2.4
2550,62.5,2.4
2580,62.6,2.4
2610,62.8,2.4
2640,62.7,2.4
2670,62.8,2.4
2700,62.7,2.4
2730,62.9,2.4
2760,62.9,2.4
2790,62.7,2.4
2820,62.8,2.4
2850,62.8,2.4
2880,62.5,2.4
2910,62.7,2.4
2940,62.6,2.4
2970,62.7,2.4
3000,62.6,2.4
3030,62.6,2.4
3060,62.8,2.4
3090,62.6,2.4
3120,62.7,2.4
3150,62.8,2.4
3180,25.2,2.4
3210,62.6,2.4
3240,62.6,2.4
3270,62.7,2.4
3300,62.6,2.4
3330,62.6,2.4
3360,62.8,2.4
3390,62.6,2.4
3420,62.8,2.4
3450,62.8,2.4
3480,62.8,2.4
3510,62.7,2.4
3540,62.6,2.4
3570,57.3,2.4
3600,62.8,2.4
3630,62.6,2.4
3660,62.7,2.4
3690,62.6,2.4
3720,62.7,2.4
3750,62.6,2.4
3780,62.5,2.4
3810,62.8,2.4
3840,62.8,2.4
3870,62.7,2.4
3900,62.7,2.4
3930,51.4,2.4
3960,57.3,2.4
3990,44.8,2.4
4020,62.6,2.4
4050,62.8,2.4
4080,62.8,2.4
4110,62.6,2.4
4140,62.8,2.4
4170,62.5,2.4
4200,62.6,2.4
4230,62.6,2.4
4260,62.6,2.4
4290,62.6,2.4
4320,62.6,2.4
4350,50.0,2.4
4380,62.6,2.4
4410,62.6,2.4
4440,62.7,2.4
4470,62.7,2.4
4500,62.7,2.4
4530,62.7,2.4
4560,62.7,2.4
4590,62.7,2.4
4620,62.7,2.4
4650,62.8,2.4
4680,62.8,2.4
4710,56.5,2.4
4740,63.3,2.4
4770,44.3,2.4
4800,60.7,2.4
4830,62.8,2.4
4860,62.6,2.4
4890,62.7,2.4
4920,62.6,2.4
4950,62.7,2.4
4980,62.6,2.4
5010,62.7,2.4
5040,62.6,2.4
5070,62.6,2.4
5100,62.6,2.4
5130,62.8,2.4
5160,62.6,2.4
5190,62.6,2.4
5220,62.7,2.4
5250,62.6,2.4
5280,62.6,2.4
5310,62.7,2.4
5340,62.7,2.4
5370,62.9,2.4
5400,62.6,2.4
5430,62.7,2.4
5460,62.7,2.4
5490,62.7,2.4
5520,62.7,2.4
5550,62.6,2.4
5580,25.3,2.4
5610,63.0,2.4
5640,62.7,2.4
5670,62.7,2.4
5700,62.7,2.4
5730,63.0,2.4
5760,63.0,2.4
5790,62.7,2.4
5820,62.7,2.4
5850,62.7,2.4
5880,62.9,2.4
5910,62.7,2.4
5940,62.7,2.4
5970,62.5,2.4
6000,62.6,2.4
6030,62.6,2.4
6060,62.7,2.4
6090,62.7,2.4
6120,62.7,2.4
6150,62.5,2.4
6180,62.6,2.4
6210,62.8,2.4
6240,62.7,2.4
6270,62.7,2.4
6300,58.6,2.4
6330,62.7,2.4
6360,50.2,2.4
6390,36.0,2.4
6420,62.7,2.4
6450,62.7,2.4
6480,62.5,2.4
6510,62.6,2.4
6540,62.8,2.4
6570,62.6,2.4
