Model,Policy,Tensorflow,Container,Inter_Parallelism_Request,Intra_Parallelism_Request,Inter_Parallelism_Initial,Intra_Parallelism_Initial,Start_Request,Execution_Start,Execution_Finish,Reassigment_1,Reassigment_1_Inter,Reassigment_1_Intra,Reassigment_2,Reassigment_2_Inter,Reassigment_2_Intra,Update_Request_1,Update_Attention_1,Update_Attention_1_Inter,Update_Attention_1_Intra,Pause_Start_1,Pause_Finish_1,Reassigment_Count,Pause_Count,Update_Count,Request_id,Execution_Time,First_Execution_Time,Wait_Time
keras_example_resnet,max_prop,maleable,0,1,7,1,15,2022-03-31 20:09:01.587280,2022-03-31 20:09:05.209221,2022-03-31 20:10:47.651570,,,,,,,,,,,,,0,0,0,0,,,
keras_example_resnet,max_prop,maleable,1,1,7,1,7,2022-03-31 20:09:49.635992,2022-03-31 20:11:00.215790,2022-03-31 20:13:40.708503,,,,,,,,,,,,,0,0,0,1,,,
keras_example_resnet,max_prop,maleable,2,1,7,1,7,2022-03-31 20:10:34.681790,2022-03-31 20:11:03.142652,2022-03-31 20:13:49.084893,,,,,,,,,,,,,0,0,0,2,,,
keras_example_resnet,max_prop,maleable,3,1,7,1,2,2022-03-31 20:11:15.721800,2022-03-31 20:14:01.687355,2022-03-31 20:19:44.428012,2022-03-31 20:14:44.042039,1,3,,,,,,,,,,1,0,0,3,,,
keras_example_resnet,max_prop,maleable,4,1,7,1,2,2022-03-31 20:11:53.757777,2022-03-31 20:14:04.653345,2022-03-31 20:20:59.396499,2022-03-31 20:19:54.441670,1,6,,,,,,,,,,1,0,0,4,,,
keras_example_resnet,max_prop,maleable,5,1,7,1,2,2022-03-31 20:12:32.793769,2022-03-31 20:14:07.596530,2022-03-31 20:21:13.361236,2022-03-31 20:21:09.409822,1,7,,,,,,,,,,1,0,0,5,,,
keras_example_resnet,max_prop,maleable,6,1,7,1,2,2022-03-31 20:13:16.837761,2022-03-31 20:14:10.583009,2022-03-31 20:21:21.634516,2022-03-31 20:21:09.409957,1,4,,,,,,,,,,1,0,0,6,,,
keras_example_resnet,max_prop,maleable,7,1,7,1,2,2022-03-31 20:13:57.879589,2022-03-31 20:14:13.952649,2022-03-31 20:21:33.890401,2022-03-31 20:21:31.649476,1,7,,,,,,,,,,1,0,0,7,,,
keras_example_resnet,max_prop,maleable,9,1,7,1,1,2022-03-31 20:15:27.085764,2022-03-31 20:21:37.480653,2022-03-31 20:29:22.494173,2022-03-31 20:22:05.455464,1,3,,,,,,,,,,1,0,0,9,,,
keras_example_resnet,max_prop,maleable,8,1,7,1,1,2022-03-31 20:14:44.042226,2022-03-31 20:21:34.413414,2022-03-31 20:29:49.467026,2022-03-31 20:22:05.455354,1,7,,,,,,,,,,1,0,0,8,,,
keras_example_resnet,max_prop,maleable,10,1,7,1,1,2022-03-31 20:16:10.125772,2022-03-31 20:21:40.777546,2022-03-31 20:32:37.856172,2022-03-31 20:29:32.508670,1,5,,,,,,,,,,1,0,0,10,,,
keras_example_resnet,max_prop,maleable,11,1,7,1,1,2022-03-31 20:16:48.161760,2022-03-31 20:21:43.876841,2022-03-31 20:32:56.864289,2022-03-31 20:29:59.482429,1,7,,,,,,,,,,1,0,0,11,,,
keras_example_resnet,max_prop,maleable,12,1,7,1,1,2022-03-31 20:17:20.193748,2022-03-31 20:30:02.255670,2022-03-31 20:39:02.448915,2022-03-31 20:32:47.869664,1,7,,,,,,,,,,1,0,0,12,,,
keras_example_resnet,max_prop,maleable,14,1,7,1,1,2022-03-31 20:18:40.275301,2022-03-31 20:33:12.845118,2022-03-31 20:43:26.966048,2022-03-31 20:39:12.461892,1,3,,,,,,,,,,1,0,0,14,,,
keras_example_resnet,max_prop,maleable,13,1,7,1,1,2022-03-31 20:18:02.236493,2022-03-31 20:33:09.545479,2022-03-31 20:43:39.660590,2022-03-31 20:39:12.461703,1,7,,,,,,,,,,1,0,0,13,,,
keras_example_resnet,max_prop,maleable,15,1,7,1,1,2022-03-31 20:19:23.317763,2022-03-31 20:33:15.940200,2022-03-31 20:45:06.445816,2022-03-31 20:43:36.980718,1,5,,,,,,,,,,1,0,0,15,,,
keras_example_resnet,max_prop,maleable,16,1,7,1,1,2022-03-31 20:20:07.361786,2022-03-31 20:33:19.120756,2022-03-31 20:45:28.886626,2022-03-31 20:43:49.676030,1,7,,,,,,,,,,1,0,0,16,,,
keras_example_resnet,max_prop,maleable,17,1,7,1,1,2022-03-31 20:20:43.397760,2022-03-31 20:43:52.439851,2022-03-31 20:52:28.459358,2022-03-31 20:45:16.460314,1,7,,,,,,,,,,1,0,0,17,,,
keras_example_resnet,max_prop,maleable,19,1,7,1,1,2022-03-31 20:22:04.453176,2022-03-31 20:45:44.936797,2022-03-31 20:56:12.842253,2022-03-31 20:52:38.466847,1,3,,,,,,,,,,1,0,0,19,,,
keras_example_resnet,max_prop,maleable,18,1,7,1,1,2022-03-31 20:21:27.415225,2022-03-31 20:45:41.627087,2022-03-31 20:56:22.249927,2022-03-31 20:52:38.466645,1,7,,,,,,,,,,1,0,0,18,,,
keras_example_resnet,max_prop,maleable,21,1,7,1,1,2022-03-31 20:23:31.537717,2022-03-31 20:45:51.318142,2022-03-31 20:57:59.135779,2022-03-31 20:56:32.264990,1,7,,,,,,,,,,1,0,0,21,,,
keras_example_resnet,max_prop,maleable,23,1,7,1,1,2022-03-31 20:24:59.621763,2022-03-31 20:58:14.944033,2022-03-31 21:11:15.375279,,,,,,,,,,,,,0,0,0,23,,,
keras_example_resnet,max_prop,maleable,22,1,7,1,1,2022-03-31 20:24:18.581758,2022-03-31 20:58:11.784767,2022-03-31 21:11:20.559333,,,,,,,,,,,,,0,0,0,22,,,
keras_example_resnet,max_prop,maleable,24,1,7,1,1,2022-03-31 20:25:39.662702,2022-03-31 20:58:18.076975,2022-03-31 21:11:34.086444,2022-03-31 21:11:30.574101,1,5,,,,,,,,,,1,0,0,24,,,
keras_example_resnet,max_prop,maleable,25,1,7,1,1,2022-03-31 20:26:19.703590,2022-03-31 20:58:21.163601,2022-03-31 21:11:47.154223,2022-03-31 21:11:44.097863,1,7,,,,,,,,,,1,0,0,25,,,
keras_example_resnet,max_prop,maleable,26,1,7,1,1,2022-03-31 20:27:02.747553,2022-03-31 20:59:34.880355,2022-03-31 21:12:20.539222,2022-03-31 21:11:57.165777,1,7,,,,,,,,,,1,0,0,26,,,
keras_example_resnet,max_prop,maleable,27,1,7,1,1,2022-03-31 20:27:49.793752,2022-03-31 20:59:38.078639,2022-03-31 21:12:31.516488,2022-03-31 21:11:57.165998,1,3,,,,,,,,,,1,0,0,27,,,
