0,0.0,2.8,0.0
30,0.1,2.8,0.0
60,68.3,4.3,100.0
90,68.1,4.2,100.0
120,68.5,4.4,100.0
150,2.7,2.9,100.0
180,68.8,5.8,100.0
210,70.0,5.9,100.0
240,71.6,5.9,100.0
270,71.0,6.0,100.0
300,69.0,5.9,100.0
330,35.6,4.4,50.0
360,45.3,7.5,93.75
390,57.7,10.2,93.75
420,58.5,10.4,93.75
450,59.8,10.2,93.75
480,60.4,10.4,93.75
510,59.6,10.5,93.75
540,57.5,10.5,93.75
570,57.4,10.5,93.75
600,60.7,10.6,93.75
630,59.9,10.5,93.75
660,59.7,10.7,93.75
690,57.6,11.0,93.75
720,57.7,11.0,93.75
750,58.1,11.1,93.75
780,46.1,9.5,75.0
810,0.5,2.8,0.0
840,50.1,11.3,100.0
870,50.2,14.7,100.0
900,50.1,14.6,100.0
930,50.3,14.6,100.0
960,50.3,14.7,100.0
990,50.2,15.3,100.0
1020,50.2,14.9,100.0
1050,50.1,15.1,100.0
1080,50.1,15.1,100.0
1110,50.1,15.2,100.0
1140,50.2,15.3,100.0
1170,50.0,15.3,100.0
1200,50.1,16.0,100.0
1230,50.0,16.7,100.0
1260,50.1,16.5,100.0
1290,50.0,16.9,100.0
1320,50.1,16.7,100.0
1350,50.2,16.1,100.0
1380,50.2,16.7,100.0
1410,50.2,16.5,100.0
1440,50.2,16.0,100.0
1470,50.2,16.1,100.0
1500,50.3,15.8,100.0
1530,50.1,16.0,100.0
1560,50.3,16.1,100.0
1590,4.9,2.8,12.5
1620,0.0,2.8,0.0
