8,fcfs,maleable,127.875 , 56.375 , 184.25 , 132.0 , 121.0 , 70.83333333333333 , 66.20689655172414 , 435.0
8,fcfs,original,127.375 , 60.875 , 188.25 , 134.0 , 118.0 , 70.83333333333333 , 60.887949260042284 , 473.0
8,fcfs,maleable,126.75 , 57.0 , 183.75 , 129.0 , 123.0 , 72.91666666666667 , 66.20689655172414 , 435.0
8,fcfs,original,128.0 , 57.5 , 185.5 , 136.0 , 120.0 , 70.83333333333333 , 58.77551020408164 , 490.0
8,fcfs,maleable,137.0 , 56.375 , 193.375 , 165.0 , 63.0 , 86.16071428571429 , 69.39759036144578 , 415.0
8,fcfs,original,215.5 , 32.5 , 248.0 , 394.0 , 56.0 , 73.4375 , 46.98205546492659 , 613.0
16,fcfs,maleable,127.9375 , 166.5625 , 294.5 , 133.0 , 122.0 , 72.19827586206897 , 65.90389016018307 , 874.0
16,fcfs,original,130.4375 , 180.75 , 311.1875 , 140.0 , 122.0 , 74.35344827586206 , 64.57399103139014 , 892.0
16,fcfs,maleable,127.5 , 169.0 , 296.5 , 132.0 , 121.0 , 72.19827586206897 , 64.64646464646465 , 891.0
16,fcfs,original,127.625 , 169.9375 , 297.5625 , 135.0 , 121.0 , 71.12068965517241 , 69.64933494558646 , 827.0
16,fcfs,maleable,201.1875 , 138.875 , 340.0625 , 332.0 , 60.0 , 83.1896551724138 , 67.68507638072855 , 851.0
16,fcfs,original,272.5 , 132.9375 , 405.4375 , 396.0 , 56.0 , 81.04838709677419 , 63.576158940397356 , 906.0
32,fcfs,maleable,127.1875 , 387.28125 , 514.46875 , 147.0 , 108.0 , 80.52884615384616 , 72.49842668344871 , 1589.0
32,fcfs,original,127.9375 , 399.0625 , 527.0 , 141.0 , 120.0 , 81.73076923076923 , 72.81921618204804 , 1582.0
32,fcfs,maleable,133.71875 , 467.5 , 601.21875 , 368.0 , 120.0 , 84.0909090909091 , 67.96460176991151 , 1695.0
32,fcfs,original,129.78125 , 412.375 , 542.15625 , 139.0 , 117.0 , 84.13461538461539 , 72.72727272727273 , 1584.0
32,fcfs,maleable,207.21875 , 392.5 , 599.71875 , 429.0 , 59.0 , 87.28070175438596 , 66.86012768427162 , 1723.0
32,fcfs,original,346.0625 , 554.78125 , 900.84375 , 398.0 , 56.0 , 92.87109375 , 58.59613428280773 , 1966.0
64,fcfs,maleable,136.28125 , 1003.21875 , 1139.5 , 252.0 , 118.0 , 85.58558558558559 , 67.6056338028169 , 3408.0
64,fcfs,original,127.84375 , 857.421875 , 985.265625 , 137.0 , 119.0 , 84.46782178217822 , 73.53973827002872 , 3133.0
64,fcfs,maleable,134.171875 , 934.015625 , 1068.1875 , 250.0 , 110.0 , 84.49074074074075 , 69.25157799819657 , 3327.0
64,fcfs,original,131.65625 , 888.953125 , 1020.609375 , 250.0 , 119.0 , 83.53365384615384 , 71.2871287128713 , 3232.0
64,fcfs,maleable,254.515625 , 894.4375 , 1148.953125 , 487.0 , 59.0 , 89.76769911504425 , 65.77219526120469 , 3503.0
64,fcfs,original,363.328125 , 939.8125 , 1303.140625 , 397.0 , 57.0 , 94.41371681415929 , 65.36170212765958 , 3525.0
128,fcfs,maleable,135.609375 , 2037.6484375 , 2173.2578125 , 366.0 , 107.0 , 84.6175799086758 , 67.67513584961081 , 6809.0
128,fcfs,original,128.2265625 , 1756.4765625 , 1884.703125 , 138.0 , 119.0 , 84.91161616161617 , 75.38033698674954 , 6113.0
128,fcfs,maleable,133.984375 , 2045.109375 , 2179.09375 , 308.0 , 104.0 , 86.30952380952381 , 70.82692898862588 , 6506.0
128,fcfs,original,129.1640625 , 1794.4921875 , 1923.65625 , 139.0 , 120.0 , 85.3544776119403 , 74.11935016889176 , 6217.0
128,fcfs,maleable,337.4609375 , 1977.078125 , 2314.5390625 , 429.0 , 59.0 , 94.73094170403587 , 66.7535853976532 , 6903.0
128,fcfs,original,377.7265625 , 1983.828125 , 2361.5546875 , 399.0 , 56.0 , 95.29842342342343 , 66.89895470383276 , 6888.0
