Task,Start,Finish,Cores,RequestId
68.5,2022-07-19 17:12:44.869708,2022-07-19 17:13:12.869708,1,
68.5,2022-07-19 17:13:12.869708,2022-07-19 17:13:33.869708,2,
-1,2022-07-19 17:13:39.441471,2022-07-19 17:13:39.441755,6,86
53.5,2022-07-19 17:06:16.765615,2022-07-19 17:06:50.765615,1,
53.5,2022-07-19 17:06:50.765615,2022-07-19 17:07:11.765615,2,
-1,2022-07-19 17:13:53.190048,2022-07-19 17:13:53.190383,6,87
69,2022-07-19 17:13:57.400218,2022-07-19 17:14:19.016845,6,69
70,2022-07-19 17:14:00.069588,2022-07-19 17:14:51.884730,6,70
71,2022-07-19 17:14:03.424285,2022-07-19 17:14:29.171428,4,71
-1,2022-07-19 17:14:12.921271,2022-07-19 17:14:12.921594,6,88
69.5,2022-07-19 17:13:17.555911,2022-07-19 17:13:54.555911,1,
69.5,2022-07-19 17:13:54.555911,2022-07-19 17:14:14.555911,2,
71,2022-07-19 17:14:29.171434,2022-07-19 17:14:59.247989,6,71
72,2022-07-19 17:14:31.939240,2022-07-19 17:15:09.379736,4,72
-1,2022-07-19 17:14:35.525287,2022-07-19 17:14:35.525633,6,89
70.5,2022-07-19 17:14:00.069588,2022-07-19 17:14:28.069588,1,
70.5,2022-07-19 17:14:28.069588,2022-07-19 17:14:48.069588,2,
71.5,2022-07-19 17:14:03.424285,2022-07-19 17:14:35.424285,1,
71.5,2022-07-19 17:14:35.424285,2022-07-19 17:14:54.424285,2,
-1,2022-07-19 17:15:01.353250,2022-07-19 17:15:01.353498,6,90
72,2022-07-19 17:15:09.379744,2022-07-19 17:15:32.843754,6,72
73,2022-07-19 17:15:12.084948,2022-07-19 17:16:03.046986,6,73
74,2022-07-19 17:15:15.470229,2022-07-19 17:15:43.072312,4,74
-1,2022-07-19 17:15:22.109308,2022-07-19 17:15:22.109619,6,91
72.5,2022-07-19 17:14:31.939240,2022-07-19 17:15:08.939240,1,
72.5,2022-07-19 17:15:08.939240,2022-07-19 17:15:28.939240,2,
74,2022-07-19 17:15:43.072318,2022-07-19 17:16:13.292996,6,74
75,2022-07-19 17:15:45.755126,2022-07-19 17:16:13.219881,4,75
-1,2022-07-19 17:15:49.077016,2022-07-19 17:15:49.077363,6,92
73.5,2022-07-19 17:15:12.084948,2022-07-19 17:15:39.084948,1,
73.5,2022-07-19 17:15:39.084948,2022-07-19 17:15:59.084948,2,
75,2022-07-19 17:16:13.219888,2022-07-19 17:16:43.350654,6,75
74.5,2022-07-19 17:15:15.470229,2022-07-19 17:15:48.470229,1,
74.5,2022-07-19 17:15:48.470229,2022-07-19 17:16:08.470229,2,
76,2022-07-19 17:16:16.979336,2022-07-19 17:16:23.500441,4,76
-1,2022-07-19 17:16:18.015464,2022-07-19 17:16:18.015790,6,93
76,2022-07-19 17:16:23.500448,2022-07-19 17:17:08.690964,6,76
77,2022-07-19 17:16:26.443882,2022-07-19 17:16:53.571853,4,77
-1,2022-07-19 17:16:34.473300,2022-07-19 17:16:34.473645,6,94
75.5,2022-07-19 17:15:45.755126,2022-07-19 17:16:19.755126,1,
75.5,2022-07-19 17:16:19.755126,2022-07-19 17:16:39.755126,2,
77,2022-07-19 17:16:53.571860,2022-07-19 17:17:24.480993,6,77
-1,2022-07-19 17:16:53.662917,2022-07-19 17:16:53.663356,6,95
78,2022-07-19 17:16:56.449565,2022-07-19 17:17:18.881192,4,78
76.5,2022-07-19 17:16:16.979336,2022-07-19 17:16:43.979336,1,
76.5,2022-07-19 17:16:43.979336,2022-07-19 17:17:03.979336,2,
-1,2022-07-19 17:17:18.533282,2022-07-19 17:17:18.533553,6,96
78,2022-07-19 17:17:18.881198,2022-07-19 17:17:52.096786,6,78
79,2022-07-19 17:17:21.689085,2022-07-19 17:17:34.703760,4,79
77.5,2022-07-19 17:16:26.443882,2022-07-19 17:17:00.443882,1,
77.5,2022-07-19 17:17:00.443882,2022-07-19 17:17:19.443882,2,
79,2022-07-19 17:17:34.703767,2022-07-19 17:18:15.312725,6,79
-1,2022-07-19 17:17:35.101353,2022-07-19 17:17:35.101744,6,97
80,2022-07-19 17:17:37.500419,2022-07-19 17:18:02.256059,4,80
78.5,2022-07-19 17:16:56.449565,2022-07-19 17:17:27.449565,1,
78.5,2022-07-19 17:17:27.449565,2022-07-19 17:17:48.449565,2,
-1,2022-07-19 17:18:01.681284,2022-07-19 17:18:01.681574,6,98
80,2022-07-19 17:18:02.256066,2022-07-19 17:18:35.161534,6,80
81,2022-07-19 17:18:05.128390,2022-07-19 17:18:25.467445,4,81
79.5,2022-07-19 17:17:21.689085,2022-07-19 17:17:49.689085,1,
79.5,2022-07-19 17:17:49.689085,2022-07-19 17:18:10.689085,2,
-1,2022-07-19 17:18:19.386740,2022-07-19 17:18:19.387059,6,99
81,2022-07-19 17:18:25.467451,2022-07-19 17:19:00.566993,6,81
82,2022-07-19 17:18:28.266823,2022-07-19 17:18:45.392643,4,82
80.5,2022-07-19 17:17:37.500419,2022-07-19 17:18:09.500419,1,
80.5,2022-07-19 17:18:09.500419,2022-07-19 17:18:30.500419,2,
-1,2022-07-19 17:18:40.324911,2022-07-19 17:18:40.325232,6,100
82,2022-07-19 17:18:45.392653,2022-07-19 17:19:21.360065,6,82
83,2022-07-19 17:18:48.241978,2022-07-19 17:19:10.791880,4,83
-1,2022-07-19 17:18:53.676064,2022-07-19 17:18:53.676477,6,101
81.5,2022-07-19 17:18:05.128390,2022-07-19 17:18:35.128390,1,
81.5,2022-07-19 17:18:35.128390,2022-07-19 17:18:56.128390,2,
-1,2022-07-19 17:19:09.993239,2022-07-19 17:19:09.993513,6,102
83,2022-07-19 17:19:10.791888,2022-07-19 17:19:48.303970,6,83
84,2022-07-19 17:19:13.557147,2022-07-19 17:19:31.536400,4,84
82.5,2022-07-19 17:18:28.266823,2022-07-19 17:18:57.266823,1,
82.5,2022-07-19 17:18:57.266823,2022-07-19 17:19:16.266823,2,
-1,2022-07-19 17:19:26.237681,2022-07-19 17:19:26.237975,6,103
84,2022-07-19 17:19:31.536407,2022-07-19 17:20:06.550273,6,84
85,2022-07-19 17:19:34.108080,2022-07-19 17:20:16.768593,4,85
-1,2022-07-19 17:19:42.593274,2022-07-19 17:19:42.593634,6,104
84.5,2022-07-19 17:19:13.557147,2022-07-19 17:19:43.557147,1,
84.5,2022-07-19 17:19:43.557147,2022-07-19 17:20:02.557147,2,
-1,2022-07-19 17:20:08.752978,2022-07-19 17:20:08.753308,6,105
85,2022-07-19 17:20:16.768602,2022-07-19 17:20:34.689514,6,85
86,2022-07-19 17:20:19.471002,2022-07-19 17:20:44.828754,4,86
-1,2022-07-19 17:20:24.776235,2022-07-19 17:20:24.776612,6,106
-3,2022-07-19 17:20:30.333314,2022-07-19 17:20:31.334719,83,83
87,2022-07-19 17:20:34.256086,2022-07-19 17:21:26.299995,6,87
85.5,2022-07-19 17:19:34.108080,2022-07-19 17:20:10.108080,1,
85.5,2022-07-19 17:20:10.108080,2022-07-19 17:20:30.108080,2,
86,2022-07-19 17:20:44.828761,2022-07-19 17:21:14.403130,6,86
88,2022-07-19 17:20:47.683961,2022-07-19 17:21:24.563902,4,88
-1,2022-07-19 17:20:47.805258,2022-07-19 17:20:47.805613,6,107
-1,2022-07-19 17:21:03.897245,2022-07-19 17:21:03.897553,6,108
86.5,2022-07-19 17:20:19.471002,2022-07-19 17:20:50.471002,1,
86.5,2022-07-19 17:20:50.471002,2022-07-19 17:21:10.471002,2,
-1,2022-07-19 17:21:24.161241,2022-07-19 17:21:24.161540,6,109
88,2022-07-19 17:21:24.563910,2022-07-19 17:21:49.112363,6,88
87.5,2022-07-19 17:20:34.256086,2022-07-19 17:21:01.256086,1,
87.5,2022-07-19 17:21:01.256086,2022-07-19 17:21:22.256086,2,
89,2022-07-19 17:21:27.377838,2022-07-19 17:21:36.516218,4,89
89,2022-07-19 17:21:36.516223,2022-07-19 17:22:19.047884,6,89
90,2022-07-19 17:21:39.321657,2022-07-19 17:21:59.330828,4,90
-1,2022-07-19 17:21:41.205257,2022-07-19 17:21:41.205614,6,110
88.5,2022-07-19 17:20:47.683961,2022-07-19 17:21:24.683961,1,
88.5,2022-07-19 17:21:24.683961,2022-07-19 17:21:44.683961,2,
-1,2022-07-19 17:21:57.429229,2022-07-19 17:21:57.429513,6,111
90,2022-07-19 17:21:59.330834,2022-07-19 17:22:32.599201,6,90
91,2022-07-19 17:22:02.114261,2022-07-19 17:22:29.276262,4,91
-1,2022-07-19 17:22:18.201296,2022-07-19 17:22:18.201726,6,112
89.5,2022-07-19 17:21:27.377838,2022-07-19 17:21:55.377838,1,
89.5,2022-07-19 17:21:55.377838,2022-07-19 17:22:15.377838,2,
91,2022-07-19 17:22:29.276269,2022-07-19 17:22:59.257571,6,91
92,2022-07-19 17:22:32.248222,2022-07-19 17:22:42.803501,4,92
90.5,2022-07-19 17:21:39.321657,2022-07-19 17:22:09.321657,1,
90.5,2022-07-19 17:22:09.321657,2022-07-19 17:22:28.321657,2,
-1,2022-07-19 17:22:38.859459,2022-07-19 17:22:38.859787,6,113
92,2022-07-19 17:22:42.803508,2022-07-19 17:23:23.131447,6,92
93,2022-07-19 17:22:45.749017,2022-07-19 17:23:09.464026,4,93
-1,2022-07-19 17:22:54.293271,2022-07-19 17:22:54.293645,6,114
91.5,2022-07-19 17:22:02.114261,2022-07-19 17:22:35.114261,1,
91.5,2022-07-19 17:22:35.114261,2022-07-19 17:22:55.114261,2,
93,2022-07-19 17:23:09.464033,2022-07-19 17:23:43.532067,6,93
94,2022-07-19 17:23:12.297773,2022-07-19 17:23:33.339749,4,94
-1,2022-07-19 17:23:22.273274,2022-07-19 17:23:22.273661,6,115
92.5,2022-07-19 17:22:32.248222,2022-07-19 17:22:59.248222,1,
92.5,2022-07-19 17:22:59.248222,2022-07-19 17:23:19.248222,2,
94,2022-07-19 17:23:33.339756,2022-07-19 17:24:08.486919,6,94
95,2022-07-19 17:23:36.093202,2022-07-19 17:23:53.704254,4,95
-1,2022-07-19 17:23:36.461270,2022-07-19 17:23:36.461652,6,116
93.5,2022-07-19 17:22:45.749017,2022-07-19 17:23:17.749017,1,
93.5,2022-07-19 17:23:17.749017,2022-07-19 17:23:38.749017,2,
95,2022-07-19 17:23:53.704262,2022-07-19 17:24:29.749879,6,95
-1,2022-07-19 17:23:54.157379,2022-07-19 17:23:54.157880,6,117
96,2022-07-19 17:23:56.701126,2022-07-19 17:24:18.708696,4,96
94.5,2022-07-19 17:23:12.297773,2022-07-19 17:23:43.297773,1,
94.5,2022-07-19 17:23:43.297773,2022-07-19 17:24:04.297773,2,
-1,2022-07-19 17:24:13.629271,2022-07-19 17:24:13.629597,6,118
96,2022-07-19 17:24:18.708703,2022-07-19 17:24:54.803806,6,96
97,2022-07-19 17:24:21.533897,2022-07-19 17:24:39.951351,4,97
95.5,2022-07-19 17:23:36.093202,2022-07-19 17:24:05.093202,1,
95.5,2022-07-19 17:24:05.093202,2022-07-19 17:24:25.093202,2,
-1,2022-07-19 17:24:32.424066,2022-07-19 17:24:32.424393,6,119
97,2022-07-19 17:24:39.951358,2022-07-19 17:25:15.594527,6,97
98,2022-07-19 17:24:42.742982,2022-07-19 17:25:05.036173,4,98
-1,2022-07-19 17:24:48.745275,2022-07-19 17:24:48.745660,6,120
96.5,2022-07-19 17:23:56.701126,2022-07-19 17:24:29.701126,1,
96.5,2022-07-19 17:24:29.701126,2022-07-19 17:24:50.701126,2,
98,2022-07-19 17:25:05.036180,2022-07-19 17:25:39.361800,6,98
99,2022-07-19 17:25:07.938007,2022-07-19 17:25:25.755925,4,99
97.5,2022-07-19 17:24:21.533897,2022-07-19 17:24:51.533897,1,
97.5,2022-07-19 17:24:51.533897,2022-07-19 17:25:11.533897,2,
-1,2022-07-19 17:25:17.493285,2022-07-19 17:25:17.493677,6,121
99,2022-07-19 17:25:25.755933,2022-07-19 17:26:03.508920,6,99
100,2022-07-19 17:25:28.599874,2022-07-19 17:25:49.576330,4,100
-1,2022-07-19 17:25:37.925266,2022-07-19 17:25:37.925663,6,122
98.5,2022-07-19 17:24:42.742982,2022-07-19 17:25:14.742982,1,
98.5,2022-07-19 17:25:14.742982,2022-07-19 17:25:34.742982,2,
-1,2022-07-19 17:25:49.429336,2022-07-19 17:25:49.429781,6,123
100,2022-07-19 17:25:49.576336,2022-07-19 17:26:24.284747,6,100
101,2022-07-19 17:25:52.419789,2022-07-19 17:26:13.709076,4,101
99.5,2022-07-19 17:25:07.938007,2022-07-19 17:25:37.938007,1,
99.5,2022-07-19 17:25:37.938007,2022-07-19 17:25:58.938007,2,
-1,2022-07-19 17:26:07.165264,2022-07-19 17:26:07.165635,6,124
101,2022-07-19 17:26:13.709083,2022-07-19 17:26:48.378444,6,101
102,2022-07-19 17:26:16.546582,2022-07-19 17:26:34.507487,4,102
-1,2022-07-19 17:26:23.961280,2022-07-19 17:26:23.961708,6,125
100.5,2022-07-19 17:25:28.599874,2022-07-19 17:25:59.599874,1,
100.5,2022-07-19 17:25:59.599874,2022-07-19 17:26:19.599874,2,
102,2022-07-19 17:26:34.507494,2022-07-19 17:27:11.093436,6,102
103,2022-07-19 17:26:37.263002,2022-07-19 17:26:58.604986,4,103
-1,2022-07-19 17:26:40.018048,2022-07-19 17:26:40.018493,6,126
101.5,2022-07-19 17:25:52.419789,2022-07-19 17:26:23.419789,1,
101.5,2022-07-19 17:26:23.419789,2022-07-19 17:26:43.419789,2,
103,2022-07-19 17:26:58.604993,2022-07-19 17:27:37.322752,6,103
-1,2022-07-19 17:27:01.167098,2022-07-19 17:27:01.167586,6,127
104,2022-07-19 17:27:01.404868,2022-07-19 17:27:21.299766,4,104
102.5,2022-07-19 17:26:16.546582,2022-07-19 17:26:47.546582,1,
102.5,2022-07-19 17:26:47.546582,2022-07-19 17:27:06.546582,2,
104,2022-07-19 17:27:21.299773,2022-07-19 17:27:54.495649,6,104
105,2022-07-19 17:27:24.016704,2022-07-19 17:28:04.716224,4,105
104.5,2022-07-19 17:27:01.404868,2022-07-19 17:27:31.404868,1,
104.5,2022-07-19 17:27:31.404868,2022-07-19 17:27:51.404868,2,
105,2022-07-19 17:28:04.716230,2022-07-19 17:28:24.405881,6,105
106,2022-07-19 17:28:07.446463,2022-07-19 17:28:34.564516,4,106
-3,2022-07-19 17:28:19.085287,2022-07-19 17:28:20.086847,103,103
83,2022-07-19 17:28:23.015016,2022-07-19 17:29:15.174401,6,83
105.5,2022-07-19 17:27:24.016704,2022-07-19 17:28:00.016704,1,
105.5,2022-07-19 17:28:00.016704,2022-07-19 17:28:20.016704,2,
106,2022-07-19 17:28:34.564524,2022-07-19 17:29:02.622749,6,106
107,2022-07-19 17:28:37.405766,2022-07-19 17:29:12.800652,4,107
106.5,2022-07-19 17:28:07.446463,2022-07-19 17:28:39.446463,1,
106.5,2022-07-19 17:28:39.446463,2022-07-19 17:28:59.446463,2,
107,2022-07-19 17:29:12.800658,2022-07-19 17:29:38.230314,6,107
83.5,2022-07-19 17:18:48.241978,2022-07-19 17:19:14.241978,1,
83.5,2022-07-19 17:19:14.241978,2022-07-19 17:19:36.241978,2,
108,2022-07-19 17:29:15.605976,2022-07-19 17:29:25.328422,4,108
108,2022-07-19 17:29:25.328433,2022-07-19 17:30:07.199569,6,108
109,2022-07-19 17:29:28.104901,2022-07-19 17:29:48.436332,4,109
107.5,2022-07-19 17:28:37.405766,2022-07-19 17:29:14.405766,1,
107.5,2022-07-19 17:29:14.405766,2022-07-19 17:29:34.405766,2,
109,2022-07-19 17:29:48.436338,2022-07-19 17:30:28.166648,6,109
110,2022-07-19 17:29:51.203245,2022-07-19 17:30:17.388197,4,110
108.5,2022-07-19 17:29:15.605976,2022-07-19 17:29:43.605976,1,
108.5,2022-07-19 17:29:43.605976,2022-07-19 17:30:03.605976,2,
110,2022-07-19 17:30:17.388204,2022-07-19 17:30:46.182010,6,110
111,2022-07-19 17:30:20.053064,2022-07-19 17:30:56.404021,4,111
110.5,2022-07-19 17:29:51.203245,2022-07-19 17:30:23.203245,1,
110.5,2022-07-19 17:30:23.203245,2022-07-19 17:30:42.203245,2,
111,2022-07-19 17:30:56.404029,2022-07-19 17:31:18.185462,6,111
112,2022-07-19 17:30:58.909199,2022-07-19 17:31:28.340458,4,112
-3,2022-07-19 17:31:09.977501,2022-07-19 17:31:10.978964,109,109
113,2022-07-19 17:31:13.729282,2022-07-19 17:32:05.153029,6,113
111.5,2022-07-19 17:30:20.053064,2022-07-19 17:30:55.053064,1,
111.5,2022-07-19 17:30:55.053064,2022-07-19 17:31:14.053064,2,
112,2022-07-19 17:31:28.340467,2022-07-19 17:31:56.735840,6,112
114,2022-07-19 17:31:31.193591,2022-07-19 17:32:15.307987,4,114
112.5,2022-07-19 17:30:58.909199,2022-07-19 17:31:32.909199,1,
112.5,2022-07-19 17:31:32.909199,2022-07-19 17:31:52.909199,2,
113.5,2022-07-19 17:31:13.729282,2022-07-19 17:31:40.729282,1,
113.5,2022-07-19 17:31:40.729282,2022-07-19 17:32:00.729282,2,
114,2022-07-19 17:32:15.307994,2022-07-19 17:32:36.589151,6,114
115,2022-07-19 17:32:17.962140,2022-07-19 17:33:10.141568,6,115
116,2022-07-19 17:32:21.132932,2022-07-19 17:32:46.800406,4,116
114.5,2022-07-19 17:31:31.193591,2022-07-19 17:32:11.193591,1,
114.5,2022-07-19 17:32:11.193591,2022-07-19 17:32:32.193591,2,
116,2022-07-19 17:32:46.800413,2022-07-19 17:33:17.640168,6,116
117,2022-07-19 17:32:49.540449,2022-07-19 17:33:27.788523,4,117
115.5,2022-07-19 17:32:17.962140,2022-07-19 17:32:45.962140,1,
115.5,2022-07-19 17:32:45.962140,2022-07-19 17:33:05.962140,2,
116.5,2022-07-19 17:32:21.132932,2022-07-19 17:32:54.132932,1,
116.5,2022-07-19 17:32:54.132932,2022-07-19 17:33:14.132932,2,
117,2022-07-19 17:33:27.788530,2022-07-19 17:33:49.778718,6,117
118,2022-07-19 17:33:30.402792,2022-07-19 17:34:22.961796,6,118
119,2022-07-19 17:33:33.940369,2022-07-19 17:33:59.980577,4,119
117.5,2022-07-19 17:32:49.540449,2022-07-19 17:33:26.540449,1,
117.5,2022-07-19 17:33:26.540449,2022-07-19 17:33:45.540449,2,
119,2022-07-19 17:33:59.980584,2022-07-19 17:34:31.435233,6,119
120,2022-07-19 17:34:02.739773,2022-07-19 17:34:41.580111,4,120
118.5,2022-07-19 17:33:30.402792,2022-07-19 17:33:58.402792,1,
118.5,2022-07-19 17:33:58.402792,2022-07-19 17:34:19.402792,2,
119.5,2022-07-19 17:33:33.940369,2022-07-19 17:34:06.940369,1,
119.5,2022-07-19 17:34:06.940369,2022-07-19 17:34:26.940369,2,
120,2022-07-19 17:34:41.580118,2022-07-19 17:35:02.763261,6,120
121,2022-07-19 17:34:44.206154,2022-07-19 17:35:35.918708,6,121
122,2022-07-19 17:34:47.668259,2022-07-19 17:35:12.984589,4,122
120.5,2022-07-19 17:34:02.739773,2022-07-19 17:34:38.739773,1,
120.5,2022-07-19 17:34:38.739773,2022-07-19 17:34:58.739773,2,
122,2022-07-19 17:35:12.984597,2022-07-19 17:35:45.192767,6,122
123,2022-07-19 17:35:15.769714,2022-07-19 17:35:55.356017,4,123
121.5,2022-07-19 17:34:44.206154,2022-07-19 17:35:12.206154,1,
121.5,2022-07-19 17:35:12.206154,2022-07-19 17:35:32.206154,2,
122.5,2022-07-19 17:34:47.668259,2022-07-19 17:35:20.668259,1,
122.5,2022-07-19 17:35:20.668259,2022-07-19 17:35:40.668259,2,
123,2022-07-19 17:35:55.356023,2022-07-19 17:36:15.831214,6,123
124,2022-07-19 17:35:57.810322,2022-07-19 17:36:46.205311,6,124
125,2022-07-19 17:36:00.743836,2022-07-19 17:36:56.444248,4,125
124.5,2022-07-19 17:35:57.810322,2022-07-19 17:36:23.810322,1,
124.5,2022-07-19 17:36:23.810322,2022-07-19 17:36:42.810322,2,
125,2022-07-19 17:36:56.444254,2022-07-19 17:37:04.043306,6,125
-3,2022-07-19 17:36:57.761391,2022-07-19 17:36:58.763006,123,123
126,2022-07-19 17:36:59.067399,2022-07-19 17:37:14.232886,4,126
127,2022-07-19 17:37:02.340717,2022-07-19 17:37:55.602727,6,127
125.5,2022-07-19 17:36:00.743836,2022-07-19 17:36:35.743836,1,
125.5,2022-07-19 17:36:35.743836,2022-07-19 17:37:00.743836,2,
126,2022-07-19 17:37:14.232894,2022-07-19 17:37:52.920894,6,126
103,2022-07-19 17:37:17.194656,2022-07-19 17:38:05.761304,4,103
126.5,2022-07-19 17:36:59.067399,2022-07-19 17:37:27.067399,1,
126.5,2022-07-19 17:37:27.067399,2022-07-19 17:37:49.067399,2,
127.5,2022-07-19 17:37:02.340717,2022-07-19 17:37:30.340717,1,
127.5,2022-07-19 17:37:30.340717,2022-07-19 17:37:52.340717,2,
103,2022-07-19 17:38:05.761313,2022-07-19 17:38:22.075545,6,103
109,2022-07-19 17:38:08.508389,2022-07-19 17:38:59.375344,6,109
123,2022-07-19 17:38:11.773491,2022-07-19 17:38:32.287984,4,123
103.5,2022-07-19 17:26:37.263002,2022-07-19 17:27:17.263002,1,
103.5,2022-07-19 17:27:17.263002,2022-07-19 17:27:38.263002,2,
123,2022-07-19 17:38:32.287990,2022-07-19 17:39:06.591008,6,123
109.5,2022-07-19 17:29:28.104901,2022-07-19 17:29:55.104901,1,
109.5,2022-07-19 17:29:55.104901,2022-07-19 17:30:15.104901,2,
123.5,2022-07-19 17:35:15.769714,2022-07-19 17:35:46.769714,1,
123.5,2022-07-19 17:35:46.769714,2022-07-19 17:36:06.769714,2,
