8,strict,maleable,153.0 , 46.375 , 199.375 , 0.016877637130801686 , 474.0 , 225.0 , 91.0 , 74.21875
8,strict,original,162.25 , 52.125 , 214.375 , 0.01556420233463035 , 514.0 , 238.0 , 103.0 , 73.52941176470588
8,always_attend,maleable,163.875 , 26.0 , 189.875 , 0.014388489208633094 , 556.0 , 254.0 , 93.0 , 60.85526315789474
8,always_attend,original,229.0 , 57.5 , 286.5 , 0.011461318051575931 , 698.0 , 390.0 , 96.0 , 68.22916666666667
8,max_prop,maleable,126.0 , 43.75 , 169.75 , 0.016260162601626018 , 492.0 , 233.0 , 60.0 , 74.21875
8,max_prop,original,205.875 , 56.75 , 262.625 , 0.013675213675213675 , 585.0 , 403.0 , 57.0 , 81.875
16,strict,maleable,178.5 , 129.125 , 307.625 , 0.017204301075268817 , 930.0 , 420.0 , 92.0 , 75.20161290322581
16,strict,original,178.9375 , 139.8125 , 318.75 , 0.016913319238900635 , 946.0 , 411.0 , 95.0 , 72.98387096774194
16,always_attend,maleable,189.875 , 101.0 , 290.875 , 0.015670910871694418 , 1021.0 , 405.0 , 101.0 , 70.58823529411765
16,always_attend,original,200.8125 , 124.75 , 325.5625 , 0.014746543778801843 , 1085.0 , 403.0 , 98.0 , 72.22222222222223
16,max_prop,maleable,182.4375 , 93.25 , 275.6875 , 0.01593625498007968 , 1004.0 , 390.0 , 60.0 , 77.8409090909091
16,max_prop,original,276.4375 , 161.625 , 438.0625 , 0.013900955690703735 , 1151.0 , 403.0 , 56.0 , 82.5657894736842
32,strict,maleable,166.875 , 301.78125 , 468.65625 , 0.018724400234055003 , 1709.0 , 410.0 , 91.0 , 80.24553571428571
32,strict,original,167.15625 , 273.5625 , 440.71875 , 0.01907032181168057 , 1678.0 , 405.0 , 92.0 , 81.47727272727273
32,always_attend,maleable,183.4375 , 224.59375 , 408.03125 , 0.018658892128279883 , 1715.0 , 420.0 , 91.0 , 83.59375
32,always_attend,original,258.9375 , 476.0 , 734.9375 , 0.014203284509542832 , 2253.0 , 397.0 , 110.0 , 87.66891891891892
32,max_prop,maleable,252.9375 , 306.78125 , 559.71875 , 0.016418676244227808 , 1949.0 , 940.0 , 60.0 , 88.18359375
32,max_prop,original,334.40625 , 466.0625 , 800.46875 , 0.014215904042647711 , 2251.0 , 405.0 , 57.0 , 88.51351351351352
64,strict,maleable,193.5 , 626.6875 , 820.1875 , 0.018951732306781165 , 3377.0 , 424.0 , 90.0 , 85.6651376146789
64,strict,original,193.125 , 603.671875 , 796.796875 , 0.018951732306781165 , 3377.0 , 419.0 , 93.0 , 85.11363636363636
64,always_attend,maleable,222.859375 , 608.984375 , 831.84375 , 0.01802309208673613 , 3551.0 , 588.0 , 95.0 , 85.76086956521739
64,always_attend,original,253.890625 , 953.328125 , 1207.21875 , 0.014463276836158192 , 4425.0 , 408.0 , 98.0 , 88.46153846153847
64,max_prop,maleable,239.46875 , 518.796875 , 758.265625 , 0.018795888399412628 , 3405.0 , 605.0 , 62.0 , 87.10585585585585
64,max_prop,original,352.65625 , 765.46875 , 1118.125 , 0.01607232546459066 , 3982.0 , 406.0 , 57.0 , 88.818359375
128,strict,maleable,206.8125 , 1382.5546875 , 1589.3671875 , 0.018523878437047756 , 6910.0 , 836.0 , 90.0 , 88.11383928571429
128,strict,original,198.0 , 1237.8203125 , 1435.8203125 , 0.019242333132892364 , 6652.0 , 478.0 , 93.0 , 86.54513888888889
128,always_attend,maleable,217.6328125 , 1230.9375 , 1448.5703125 , 0.018677951262220924 , 6853.0 , 570.0 , 91.0 , 87.5
128,always_attend,original,253.6953125 , 2028.6953125 , 2282.390625 , 0.015528327065388814 , 8243.0 , 410.0 , 100.0 , 92.06460674157303
128,max_prop,maleable,255.7265625 , 1232.9609375 , 1488.6875 , 0.01893491124260355 , 6760.0 , 592.0 , 60.0 , 92.38013698630137
128,max_prop,original,373.671875 , 1530.1484375 , 1903.8203125 , 0.017899594462312964 , 7151.0 , 413.0 , 57.0 , 94.96753246753246
