Model,Policy,Tensorflow,Container,Inter_Parallelism_Request,Intra_Parallelism_Request,Inter_Parallelism_Initial,Intra_Parallelism_Initial,Start_Request,Execution_Start,Execution_Finish,Reassigment_1,Reassigment_1_Inter,Reassigment_1_Intra,Reassigment_2,Reassigment_2_Inter,Reassigment_2_Intra,Update_Request_1,Update_Attention_1,Update_Attention_1_Inter,Update_Attention_1_Intra,Pause_Start_1,Pause_Finish_1,Reassigment_Count,Pause_Count,Update_Count,Request_id,Execution_Time,First_Execution_Time,Wait_Time
keras_example_resnet,max_prop,original,0,1,1,1,15,2021-12-16 17:49:07.553408,2021-12-16 17:49:10.930755,2021-12-16 17:50:50.992303,,,,,,,,,,,,,0,0,0,0,100.061548,3.377347,3.377347
keras_example_resnet,max_prop,original,1,1,1,1,1,2021-12-16 17:49:28.574883,2021-12-16 17:51:03.584789,2021-12-16 18:03:17.879648,2021-12-16 17:51:45.673641,1,7,,,,,,,,,,1,0,0,1,734.294859,95.009906,95.009906
keras_example_resnet,max_prop,original,3,1,1,1,1,2021-12-16 17:50:10.613385,2021-12-16 17:51:09.578675,2021-12-16 18:03:29.834362,,,,,,,,,,,,,0,0,0,3,740.255687,58.96529,58.96529
keras_example_resnet,max_prop,original,2,1,1,1,1,2021-12-16 17:49:49.593382,2021-12-16 17:51:06.562293,2021-12-16 18:03:48.937775,2021-12-16 18:03:27.893286,1,9,2021-12-16 18:03:39.848719,1,11,,,,,,,2,0,0,2,762.375482,76.968911,76.968911
keras_example_resnet,max_prop,original,4,1,1,1,1,2021-12-16 17:50:31.633412,2021-12-16 17:51:12.539340,2021-12-16 18:03:51.271750,,,,,,,,,,,,,0,0,0,4,758.73241,40.905928,40.905928
keras_example_resnet,max_prop,original,5,1,1,1,1,2021-12-16 17:50:52.654816,2021-12-16 17:51:15.618048,2021-12-16 18:03:58.525618,,,,,,,,,,,,,0,0,0,5,762.90757,22.963232,22.963232
keras_example_resnet,max_prop,original,6,1,1,1,1,2021-12-16 17:51:45.673846,2021-12-16 18:04:11.076249,2021-12-16 18:17:05.483860,,,,,,,,,,,,,0,0,0,6,774.407611,745.402403,745.402403
keras_example_resnet,max_prop,original,7,1,1,1,1,2021-12-16 17:52:06.695164,2021-12-16 18:04:14.062498,2021-12-16 18:17:08.937865,,,,,,,,,,,,,0,0,0,7,774.875367,727.367334,727.367334
keras_example_resnet,max_prop,original,9,1,1,1,1,2021-12-16 17:52:48.718732,2021-12-16 18:04:20.056807,2021-12-16 18:17:16.741229,,,,,,,,,,,,,0,0,0,9,776.684422,691.338075,691.338075
keras_example_resnet,max_prop,original,8,1,1,1,1,2021-12-16 17:52:27.697419,2021-12-16 18:04:17.062963,2021-12-16 18:17:17.424169,,,,,,,,,,,,,0,0,0,8,780.361206,709.365544,709.365544
keras_example_resnet,max_prop,original,11,1,1,1,1,2021-12-16 17:53:30.761451,2021-12-16 18:04:26.299979,2021-12-16 18:17:19.191099,,,,,,,,,,,,,0,0,0,11,772.89112,655.538528,655.538528
keras_example_resnet,max_prop,original,10,1,1,1,1,2021-12-16 17:53:09.740050,2021-12-16 18:04:23.091336,2021-12-16 18:17:19.767579,,,,,,,,,,,,,0,0,0,10,776.676243,673.351286,673.351286
keras_example_resnet,max_prop,original,12,1,1,1,1,2021-12-16 17:53:51.769436,2021-12-16 18:04:29.428959,2021-12-16 18:17:26.090098,,,,,,,,,,,,,0,0,0,12,776.661139,637.659523,637.659523
keras_example_resnet,max_prop,original,13,1,1,1,1,2021-12-16 17:54:12.773419,2021-12-16 18:04:32.756822,2021-12-16 18:17:28.629493,,,,,,,,,,,,,0,0,0,13,775.872671,619.983403,619.983403
keras_example_resnet,max_prop,original,14,1,1,1,7,2021-12-16 17:54:33.794733,2021-12-16 18:17:41.042387,2021-12-16 18:20:27.253968,,,,,,,,,,,,,0,0,0,14,166.211581,1387.247654,1387.247654
keras_example_resnet,max_prop,original,15,1,1,1,7,2021-12-16 17:54:54.816039,2021-12-16 18:17:43.956683,2021-12-16 18:20:28.124382,,,,,,,,,,,,,0,0,0,15,164.167699,1369.140644,1369.140644
