0,0.2,2.8,0.0
30,0.1,2.8,0.0
60,68.4,4.3,100.0
90,66.2,4.3,100.0
120,69.2,4.3,100.0
150,0.1,2.8,0.0
180,72.2,5.9,100.0
210,71.2,5.9,100.0
240,70.9,6.0,100.0
270,69.7,6.1,100.0
300,69.8,6.2,100.0
330,0.0,2.8,50.0
360,54.2,9.3,100.0
390,58.2,10.5,100.0
420,59.3,10.3,100.0
450,58.4,10.6,100.0
480,58.1,10.8,100.0
510,58.8,10.8,100.0
540,59.6,10.8,100.0
570,59.6,10.8,100.0
600,57.4,10.9,100.0
630,55.4,10.9,100.0
660,59.0,11.0,100.0
690,59.0,11.0,100.0
720,59.8,11.1,100.0
750,60.8,11.1,100.0
780,13.5,4.5,68.75
810,39.2,6.9,100.0
840,50.1,14.9,100.0
870,50.3,14.9,100.0
900,50.2,14.8,100.0
930,50.3,14.9,100.0
960,50.3,15.1,100.0
990,50.2,15.1,100.0
1020,50.2,15.1,100.0
1050,50.2,15.4,100.0
1080,50.3,15.2,100.0
1110,50.1,15.1,100.0
1140,50.1,15.4,100.0
1170,50.0,15.9,100.0
1200,50.1,16.4,100.0
1230,50.1,16.9,100.0
1260,50.1,16.6,100.0
1290,50.2,16.2,100.0
1320,50.2,16.5,100.0
1350,50.1,16.5,100.0
1380,50.2,16.5,100.0
1410,50.1,16.4,100.0
1440,50.1,16.5,100.0
1470,50.1,16.7,100.0
1500,50.0,16.2,100.0
1530,50.0,17.0,100.0
1560,19.3,8.0,50.0
1590,32.7,5.1,100.0
1620,50.2,15.4,100.0
1650,50.2,15.3,100.0
1680,50.2,15.3,100.0
1710,50.0,14.9,100.0
1740,50.1,14.8,100.0
1770,50.1,14.9,100.0
1800,50.1,14.9,100.0
1830,50.1,14.9,100.0
1860,50.2,15.4,100.0
1890,50.1,16.1,100.0
1920,50.2,15.4,100.0
1950,50.1,16.2,100.0
1980,50.1,16.4,100.0
2010,50.1,16.6,100.0
2040,50.1,16.4,100.0
2070,50.1,17.0,100.0
2100,50.2,17.1,100.0
2130,50.2,17.2,100.0
2160,50.1,17.5,100.0
2190,50.1,17.2,100.0
2220,50.1,17.6,100.0
2250,50.1,17.8,100.0
2280,50.3,17.9,100.0
2310,50.2,17.9,100.0
2340,25.8,10.9,87.5
2370,21.1,3.8,100.0
2400,50.2,14.7,100.0
2430,50.1,14.9,100.0
