Model,Policy,Tensorflow,Container,Inter_Parallelism_Request,Intra_Parallelism_Request,Inter_Parallelism_Initial,Intra_Parallelism_Initial,Start_Request,Execution_Start,Execution_Finish,Reassigment_1,Reassigment_1_Inter,Reassigment_1_Intra,Reassigment_2,Reassigment_2_Inter,Reassigment_2_Intra,Update_Request_1,Update_Attention_1,Update_Attention_1_Inter,Update_Attention_1_Intra,Pause_Start_1,Pause_Finish_1,Reassigment_Count,Pause_Count,Update_Count,Request_id,Execution_Time,First_Execution_Time,Wait_Time
keras_example_resnet,max_prop,original,0,1,7,1,15,2022-04-01 15:59:08.135269,2022-04-01 15:59:10.639900,2022-04-01 16:00:53.865592,,,,,,,,,,,,,0,0,0,0,,,
keras_example_resnet,max_prop,original,1,1,7,1,7,2022-04-01 15:59:56.061827,2022-04-01 16:01:06.347367,2022-04-01 16:03:56.402935,,,,,,,,,,,,,0,0,0,1,,,
keras_example_resnet,max_prop,original,2,1,7,1,7,2022-04-01 16:00:40.221771,2022-04-01 16:01:09.244983,2022-04-01 16:03:58.778730,,,,,,,,,,,,,0,0,0,2,,,
keras_example_resnet,max_prop,original,4,1,7,1,2,2022-04-01 16:01:59.073774,2022-04-01 16:04:14.360100,2022-04-01 16:11:38.967354,,,,,,,,,,,,,0,0,0,4,,,
keras_example_resnet,max_prop,original,3,1,7,1,2,2022-04-01 16:01:21.069852,2022-04-01 16:04:11.366678,2022-04-01 16:11:45.694020,2022-04-01 16:04:53.530051,1,3,,,,,,,,,,1,0,0,3,,,
keras_example_resnet,max_prop,original,6,1,7,1,2,2022-04-01 16:03:21.045788,2022-04-01 16:04:20.373636,2022-04-01 16:12:05.961392,2022-04-01 16:11:55.710035,1,4,,,,,,,,,,1,0,0,6,,,
keras_example_resnet,max_prop,original,5,1,7,1,2,2022-04-01 16:02:37.261776,2022-04-01 16:04:17.348255,2022-04-01 16:12:06.643178,2022-04-01 16:11:55.709869,1,7,,,,,,,,,,1,0,0,5,,,
keras_example_resnet,max_prop,original,7,1,7,1,2,2022-04-01 16:04:01.205826,2022-04-01 16:04:23.451496,2022-04-01 16:12:10.925147,,,,,,,,,,,,,0,0,0,7,,,
keras_example_resnet,max_prop,original,9,1,7,1,1,2022-04-01 16:05:35.753755,2022-04-01 16:12:26.565722,2022-04-01 16:25:20.777494,,,,,,,,,,,,,0,0,0,9,,,
keras_example_resnet,max_prop,original,10,1,7,1,1,2022-04-01 16:06:18.374607,2022-04-01 16:12:29.558834,2022-04-01 16:25:21.220923,,,,,,,,,,,,,0,0,0,10,,,
keras_example_resnet,max_prop,original,8,1,7,1,1,2022-04-01 16:04:53.530297,2022-04-01 16:12:23.573200,2022-04-01 16:25:21.411660,,,,,,,,,,,,,0,0,0,8,,,
keras_example_resnet,max_prop,original,11,1,7,1,1,2022-04-01 16:06:56.369798,2022-04-01 16:12:32.665988,2022-04-01 16:25:31.870599,2022-04-01 16:25:31.425921,1,7,,,,,,,,,,1,0,0,11,,,
keras_example_resnet,max_prop,original,12,1,7,1,1,2022-04-01 16:07:27.441782,2022-04-01 16:12:35.784240,2022-04-01 16:25:32.383105,,,,,,,,,,,,,0,0,0,12,,,
keras_example_resnet,max_prop,original,14,1,7,1,1,2022-04-01 16:08:46.729779,2022-04-01 16:12:42.206738,2022-04-01 16:25:35.280480,,,,,,,,,,,,,0,0,0,14,,,
keras_example_resnet,max_prop,original,13,1,7,1,1,2022-04-01 16:08:09.249959,2022-04-01 16:12:38.912146,2022-04-01 16:25:37.349203,,,,,,,,,,,,,0,0,0,13,,,
keras_example_resnet,max_prop,original,15,1,7,1,1,2022-04-01 16:09:29.225773,2022-04-01 16:12:45.560573,2022-04-01 16:25:41.115635,,,,,,,,,,,,,0,0,0,15,,,
keras_example_resnet,max_prop,original,16,1,7,1,1,2022-04-01 16:10:12.901765,2022-04-01 16:25:53.777492,2022-04-01 16:38:53.822859,,,,,,,,,,,,,0,0,0,16,,,
keras_example_resnet,max_prop,original,17,1,7,1,1,2022-04-01 16:10:48.841774,2022-04-01 16:25:56.860971,2022-04-01 16:38:54.376888,,,,,,,,,,,,,0,0,0,17,,,
keras_example_resnet,max_prop,original,18,1,7,1,1,2022-04-01 16:11:32.549800,2022-04-01 16:25:59.782894,2022-04-01 16:38:56.188580,,,,,,,,,,,,,0,0,0,18,,,
keras_example_resnet,max_prop,original,19,1,7,1,1,2022-04-01 16:12:08.777831,2022-04-01 16:26:03.016515,2022-04-01 16:38:59.694141,,,,,,,,,,,,,0,0,0,19,,,
keras_example_resnet,max_prop,original,20,1,7,1,1,2022-04-01 16:12:51.205821,2022-04-01 16:26:06.174050,2022-04-01 16:39:01.849034,,,,,,,,,,,,,0,0,0,20,,,
keras_example_resnet,max_prop,original,21,1,7,1,1,2022-04-01 16:13:34.508070,2022-04-01 16:26:09.312043,2022-04-01 16:39:07.722403,,,,,,,,,,,,,0,0,0,21,,,
keras_example_resnet,max_prop,original,22,1,7,1,1,2022-04-01 16:14:20.841760,2022-04-01 16:26:12.493369,2022-04-01 16:39:10.675705,,,,,,,,,,,,,0,0,0,22,,,
keras_example_resnet,max_prop,original,23,1,7,1,1,2022-04-01 16:15:01.821796,2022-04-01 16:26:15.829311,2022-04-01 16:39:12.586625,,,,,,,,,,,,,0,0,0,23,,,
keras_example_resnet,max_prop,original,24,1,7,1,1,2022-04-01 16:15:41.266436,2022-04-01 16:39:25.178883,2022-04-01 16:52:22.733405,,,,,,,,,,,,,0,0,0,24,,,
keras_example_resnet,max_prop,original,25,1,7,1,1,2022-04-01 16:16:21.061789,2022-04-01 16:39:28.265250,2022-04-01 16:52:24.864536,,,,,,,,,,,,,0,0,0,25,,,
keras_example_resnet,max_prop,original,27,1,7,1,1,2022-04-01 16:17:50.041813,2022-04-01 16:39:34.407048,2022-04-01 16:52:28.236945,,,,,,,,,,,,,0,0,0,27,,,
keras_example_resnet,max_prop,original,26,1,7,1,1,2022-04-01 16:17:03.761824,2022-04-01 16:39:31.389327,2022-04-01 16:52:33.254204,,,,,,,,,,,,,0,0,0,26,,,
keras_example_resnet,max_prop,original,28,1,7,1,1,2022-04-01 16:18:33.069788,2022-04-01 16:39:37.397958,2022-04-01 16:52:33.824049,,,,,,,,,,,,,0,0,0,28,,,
keras_example_resnet,max_prop,original,29,1,7,1,1,2022-04-01 16:19:19.485789,2022-04-01 16:39:40.579246,2022-04-01 16:52:39.156936,,,,,,,,,,,,,0,0,0,29,,,
keras_example_resnet,max_prop,original,30,1,7,1,1,2022-04-01 16:19:58.729773,2022-04-01 16:39:43.919218,2022-04-01 16:52:41.498477,,,,,,,,,,,,,0,0,0,30,,,
keras_example_resnet,max_prop,original,31,1,7,1,1,2022-04-01 16:20:49.029899,2022-04-01 16:39:47.194753,2022-04-01 16:52:44.436689,,,,,,,,,,,,,0,0,0,31,,,
keras_example_resnet,max_prop,original,33,1,7,1,1,2022-04-01 16:22:04.185786,2022-04-01 16:52:59.879105,2022-04-01 17:05:49.093744,,,,,,,,,,,,,0,0,0,33,,,
keras_example_resnet,max_prop,original,32,1,7,1,1,2022-04-01 16:21:28.633826,2022-04-01 16:52:56.978869,2022-04-01 17:05:55.570421,,,,,,,,,,,,,0,0,0,32,,,
