Task,Start,Finish,Cores,RequestId
0.5,2022-04-01 16:13:50.639917,2022-04-01 16:14:16.639917,2,
0.5,2022-04-01 16:14:16.639917,2022-04-01 16:14:36.639917,1,
0.5,2022-04-01 16:14:36.639917,2022-04-01 16:14:54.639917,2,
0.5,2022-04-01 16:14:54.639917,2022-04-01 16:15:12.639917,1,
0.5,2022-04-01 16:15:12.639917,2022-04-01 16:15:30.639917,2,
1,2022-04-01 16:01:06.347381,2022-04-01 16:03:56.403568,8,1
2,2022-04-01 16:01:09.245001,2022-04-01 16:03:58.778806,8,2
-1,2022-04-01 16:01:21.069879,2022-04-01 16:01:21.069915,8,3
-1,2022-04-01 16:01:59.073830,2022-04-01 16:01:59.073853,8,4
-1,2022-04-01 16:02:37.261806,2022-04-01 16:02:37.261834,8,5
-1,2022-04-01 16:03:21.045817,2022-04-01 16:03:21.045845,8,6
1.5,2022-04-01 16:01:06.347381,2022-04-01 16:01:49.347381,1,
1.5,2022-04-01 16:01:49.347381,2022-04-01 16:02:27.347381,2,
1.5,2022-04-01 16:02:27.347381,2022-04-01 16:03:14.347381,1,
1.5,2022-04-01 16:03:14.347381,2022-04-01 16:04:11.347381,2,
1.5,2022-04-01 16:04:11.347381,2022-04-01 16:05:14.347381,1,
1.5,2022-04-01 16:05:14.347381,2022-04-01 16:05:53.347381,2,
1.5,2022-04-01 16:05:53.347381,2022-04-01 16:06:32.347381,1,
1.5,2022-04-01 16:06:32.347381,2022-04-01 16:07:15.347381,2,
1.5,2022-04-01 16:07:15.347381,2022-04-01 16:08:08.347381,1,
1.5,2022-04-01 16:08:08.347381,2022-04-01 16:09:14.347381,2,
1.5,2022-04-01 16:09:14.347381,2022-04-01 16:09:53.347381,1,
1.5,2022-04-01 16:09:53.347381,2022-04-01 16:10:30.347381,2,
1.5,2022-04-01 16:10:30.347381,2022-04-01 16:11:17.347381,1,
1.5,2022-04-01 16:11:17.347381,2022-04-01 16:12:13.347381,2,
1.5,2022-04-01 16:12:13.347381,2022-04-01 16:13:20.347381,1,
1.5,2022-04-01 16:13:20.347381,2022-04-01 16:13:59.347381,2,
1.5,2022-04-01 16:13:59.347381,2022-04-01 16:14:31.347381,1,
1.5,2022-04-01 16:14:31.347381,2022-04-01 16:15:03.347381,2,
1.5,2022-04-01 16:15:03.347381,2022-04-01 16:15:35.347381,1,
1.5,2022-04-01 16:15:35.347381,2022-04-01 16:16:06.347381,2,
1.5,2022-04-01 16:16:06.347381,2022-04-01 16:16:47.347381,1,
1.5,2022-04-01 16:16:47.347381,2022-04-01 16:17:21.347381,2,
1.5,2022-04-01 16:17:21.347381,2022-04-01 16:17:55.347381,1,
1.5,2022-04-01 16:17:55.347381,2022-04-01 16:18:29.347381,2,
1.5,2022-04-01 16:18:29.347381,2022-04-01 16:19:03.347381,1,
1.5,2022-04-01 16:19:03.347381,2022-04-01 16:19:42.347381,2,
1.5,2022-04-01 16:19:42.347381,2022-04-01 16:20:13.347381,1,
1.5,2022-04-01 16:20:13.347381,2022-04-01 16:20:45.347381,2,
1.5,2022-04-01 16:20:45.347381,2022-04-01 16:21:17.347381,1,
1.5,2022-04-01 16:21:17.347381,2022-04-01 16:21:49.347381,2,
2.5,2022-04-01 16:01:09.245001,2022-04-01 16:03:35.245001,1,
2.5,2022-04-01 16:03:35.245001,2022-04-01 16:05:35.245001,2,
2.5,2022-04-01 16:05:35.245001,2022-04-01 16:07:04.245001,1,
2.5,2022-04-01 16:07:04.245001,2022-04-01 16:08:10.245001,2,
2.5,2022-04-01 16:08:10.245001,2022-04-01 16:08:55.245001,1,
2.5,2022-04-01 16:08:55.245001,2022-04-01 16:09:48.245001,2,
2.5,2022-04-01 16:09:48.245001,2022-04-01 16:10:42.245001,1,
2.5,2022-04-01 16:10:42.245001,2022-04-01 16:11:42.245001,2,
2.5,2022-04-01 16:11:42.245001,2022-04-01 16:12:55.245001,1,
2.5,2022-04-01 16:12:55.245001,2022-04-01 16:14:28.245001,2,
2.5,2022-04-01 16:14:28.245001,2022-04-01 16:15:07.245001,1,
2.5,2022-04-01 16:15:07.245001,2022-04-01 16:15:38.245001,2,
2.5,2022-04-01 16:15:38.245001,2022-04-01 16:16:10.245001,1,
2.5,2022-04-01 16:16:10.245001,2022-04-01 16:16:41.245001,2,
2.5,2022-04-01 16:16:41.245001,2022-04-01 16:17:13.245001,1,
2.5,2022-04-01 16:17:13.245001,2022-04-01 16:17:56.245001,2,
2.5,2022-04-01 16:17:56.245001,2022-04-01 16:18:30.245001,1,
2.5,2022-04-01 16:18:30.245001,2022-04-01 16:19:04.245001,2,
2.5,2022-04-01 16:19:04.245001,2022-04-01 16:19:38.245001,1,
2.5,2022-04-01 16:19:38.245001,2022-04-01 16:20:12.245001,2,
2.5,2022-04-01 16:20:12.245001,2022-04-01 16:20:51.245001,1,
2.5,2022-04-01 16:20:51.245001,2022-04-01 16:21:22.245001,2,
2.5,2022-04-01 16:21:22.245001,2022-04-01 16:21:54.245001,1,
2.5,2022-04-01 16:21:54.245001,2022-04-01 16:22:26.245001,2,
2.5,2022-04-01 16:22:26.245001,2022-04-01 16:22:58.245001,1,
-1,2022-04-01 16:04:01.205849,2022-04-01 16:04:01.205888,8,7
3,2022-04-01 16:04:11.366702,2022-04-01 16:04:53.530097,3,3
4,2022-04-01 16:04:14.360119,2022-04-01 16:11:38.967481,3,4
5,2022-04-01 16:04:17.348283,2022-04-01 16:11:55.709928,3,5
6,2022-04-01 16:04:20.373655,2022-04-01 16:11:55.710054,3,6
7,2022-04-01 16:04:23.451517,2022-04-01 16:12:10.925272,3,7
3,2022-04-01 16:04:53.530102,2022-04-01 16:11:45.694143,4,3
-1,2022-04-01 16:04:53.530312,2022-04-01 16:04:53.530336,8,8
-1,2022-04-01 16:05:35.753780,2022-04-01 16:05:35.753819,8,9
-1,2022-04-01 16:06:18.374653,2022-04-01 16:06:18.374695,8,10
-1,2022-04-01 16:06:56.369830,2022-04-01 16:06:56.369890,8,11
-1,2022-04-01 16:07:27.441806,2022-04-01 16:07:27.441849,8,12
-1,2022-04-01 16:08:09.249988,2022-04-01 16:08:09.250029,8,13
-1,2022-04-01 16:08:46.729803,2022-04-01 16:08:46.729844,8,14
-1,2022-04-01 16:09:29.225800,2022-04-01 16:09:29.225844,8,15
-1,2022-04-01 16:10:12.901790,2022-04-01 16:10:12.901831,8,16
-1,2022-04-01 16:10:48.841832,2022-04-01 16:10:48.841873,8,17
-1,2022-04-01 16:11:32.549825,2022-04-01 16:11:32.549869,8,18
4.5,2022-04-01 16:04:14.360119,2022-04-01 16:05:28.360119,1,
4.5,2022-04-01 16:05:28.360119,2022-04-01 16:06:38.360119,2,
4.5,2022-04-01 16:06:38.360119,2022-04-01 16:08:03.360119,1,
4.5,2022-04-01 16:08:03.360119,2022-04-01 16:09:43.360119,2,
4.5,2022-04-01 16:09:43.360119,2022-04-01 16:11:40.360119,1,
4.5,2022-04-01 16:11:40.360119,2022-04-01 16:12:50.360119,2,
4.5,2022-04-01 16:12:50.360119,2022-04-01 16:14:00.360119,1,
4.5,2022-04-01 16:14:00.360119,2022-04-01 16:15:26.360119,2,
4.5,2022-04-01 16:15:26.360119,2022-04-01 16:17:11.360119,1,
4.5,2022-04-01 16:17:11.360119,2022-04-01 16:19:18.360119,2,
4.5,2022-04-01 16:19:18.360119,2022-04-01 16:20:30.360119,1,
4.5,2022-04-01 16:20:30.360119,2022-04-01 16:21:43.360119,2,
4.5,2022-04-01 16:21:43.360119,2022-04-01 16:23:08.360119,1,
4.5,2022-04-01 16:23:08.360119,2022-04-01 16:24:57.360119,2,
4.5,2022-04-01 16:24:57.360119,2022-04-01 16:27:00.360119,1,
4.5,2022-04-01 16:27:00.360119,2022-04-01 16:27:40.360119,2,
4.5,2022-04-01 16:27:40.360119,2022-04-01 16:28:11.360119,1,
4.5,2022-04-01 16:28:11.360119,2022-04-01 16:28:43.360119,2,
4.5,2022-04-01 16:28:43.360119,2022-04-01 16:29:15.360119,1,
4.5,2022-04-01 16:29:15.360119,2022-04-01 16:29:47.360119,2,
4.5,2022-04-01 16:29:47.360119,2022-04-01 16:31:26.360119,1,
4.5,2022-04-01 16:31:26.360119,2022-04-01 16:32:57.360119,2,
4.5,2022-04-01 16:32:57.360119,2022-04-01 16:34:28.360119,1,
4.5,2022-04-01 16:34:28.360119,2022-04-01 16:35:58.360119,2,
4.5,2022-04-01 16:35:58.360119,2022-04-01 16:37:27.360119,1,
4.5,2022-04-01 16:37:27.360119,2022-04-01 16:39:02.360119,2,
4.5,2022-04-01 16:39:02.360119,2022-04-01 16:40:29.360119,1,
4.5,2022-04-01 16:40:29.360119,2022-04-01 16:41:56.360119,2,
4.5,2022-04-01 16:41:56.360119,2022-04-01 16:43:23.360119,1,
4.5,2022-04-01 16:43:23.360119,2022-04-01 16:44:49.360119,2,
3.5,2022-04-01 16:04:53.530102,2022-04-01 16:05:55.530102,1,
3.5,2022-04-01 16:05:55.530102,2022-04-01 16:07:02.530102,2,
3.5,2022-04-01 16:07:02.530102,2022-04-01 16:08:18.530102,1,
3.5,2022-04-01 16:08:18.530102,2022-04-01 16:09:48.530102,2,
3.5,2022-04-01 16:09:48.530102,2022-04-01 16:11:32.530102,1,
3.5,2022-04-01 16:11:32.530102,2022-04-01 16:12:39.530102,2,
3.5,2022-04-01 16:12:39.530102,2022-04-01 16:13:43.530102,1,
3.5,2022-04-01 16:13:43.530102,2022-04-01 16:14:53.530102,2,
3.5,2022-04-01 16:14:53.530102,2022-04-01 16:16:20.530102,1,
3.5,2022-04-01 16:16:20.530102,2022-04-01 16:18:04.530102,2,
3.5,2022-04-01 16:18:04.530102,2022-04-01 16:19:07.530102,1,
3.5,2022-04-01 16:19:07.530102,2022-04-01 16:20:01.530102,2,
3.5,2022-04-01 16:20:01.530102,2022-04-01 16:21:12.530102,1,
3.5,2022-04-01 16:21:12.530102,2022-04-01 16:22:37.530102,2,
3.5,2022-04-01 16:22:37.530102,2022-04-01 16:24:17.530102,1,
3.5,2022-04-01 16:24:17.530102,2022-04-01 16:24:56.530102,2,
3.5,2022-04-01 16:24:56.530102,2022-04-01 16:25:30.530102,1,
3.5,2022-04-01 16:25:30.530102,2022-04-01 16:26:02.530102,2,
3.5,2022-04-01 16:26:02.530102,2022-04-01 16:26:34.530102,1,
3.5,2022-04-01 16:26:34.530102,2022-04-01 16:27:05.530102,2,
3.5,2022-04-01 16:27:05.530102,2022-04-01 16:28:39.530102,1,
3.5,2022-04-01 16:28:39.530102,2022-04-01 16:30:05.530102,2,
3.5,2022-04-01 16:30:05.530102,2022-04-01 16:31:31.530102,1,
3.5,2022-04-01 16:31:31.530102,2022-04-01 16:32:58.530102,2,
3.5,2022-04-01 16:32:58.530102,2022-04-01 16:34:25.530102,1,
3.5,2022-04-01 16:34:25.530102,2022-04-01 16:36:04.530102,2,
3.5,2022-04-01 16:36:04.530102,2022-04-01 16:37:32.530102,1,
3.5,2022-04-01 16:37:32.530102,2022-04-01 16:38:58.530102,2,
3.5,2022-04-01 16:38:58.530102,2022-04-01 16:40:25.530102,1,
3.5,2022-04-01 16:40:25.530102,2022-04-01 16:41:56.530102,2,
5,2022-04-01 16:11:55.709948,2022-04-01 16:12:06.643303,8,5
6,2022-04-01 16:11:55.710065,2022-04-01 16:12:05.961528,5,6
6.5,2022-04-01 16:11:55.710065,2022-04-01 16:13:16.710065,1,
6.5,2022-04-01 16:13:16.710065,2022-04-01 16:14:41.710065,2,
6.5,2022-04-01 16:14:41.710065,2022-04-01 16:16:26.710065,1,
6.5,2022-04-01 16:16:26.710065,2022-04-01 16:18:33.710065,2,
6.5,2022-04-01 16:18:33.710065,2022-04-01 16:20:32.710065,1,
6.5,2022-04-01 16:20:32.710065,2022-04-01 16:21:56.710065,2,
6.5,2022-04-01 16:21:56.710065,2022-04-01 16:23:27.710065,1,
6.5,2022-04-01 16:23:27.710065,2022-04-01 16:25:17.710065,2,
6.5,2022-04-01 16:25:17.710065,2022-04-01 16:27:25.710065,1,
6.5,2022-04-01 16:27:25.710065,2022-04-01 16:29:27.710065,2,
6.5,2022-04-01 16:29:27.710065,2022-04-01 16:30:49.710065,1,
6.5,2022-04-01 16:30:49.710065,2022-04-01 16:32:15.710065,2,
6.5,2022-04-01 16:32:15.710065,2022-04-01 16:33:56.710065,1,
6.5,2022-04-01 16:33:56.710065,2022-04-01 16:35:57.710065,2,
6.5,2022-04-01 16:35:57.710065,2022-04-01 16:37:57.710065,1,
6.5,2022-04-01 16:37:57.710065,2022-04-01 16:38:37.710065,2,
6.5,2022-04-01 16:38:37.710065,2022-04-01 16:39:09.710065,1,
6.5,2022-04-01 16:39:09.710065,2022-04-01 16:39:41.710065,2,
6.5,2022-04-01 16:39:41.710065,2022-04-01 16:40:13.710065,1,
6.5,2022-04-01 16:40:13.710065,2022-04-01 16:40:45.710065,2,
6.5,2022-04-01 16:40:45.710065,2022-04-01 16:42:24.710065,1,
6.5,2022-04-01 16:42:24.710065,2022-04-01 16:43:55.710065,2,
6.5,2022-04-01 16:43:55.710065,2022-04-01 16:45:25.710065,1,
6.5,2022-04-01 16:45:25.710065,2022-04-01 16:46:55.710065,2,
6.5,2022-04-01 16:46:55.710065,2022-04-01 16:48:24.710065,1,
6.5,2022-04-01 16:48:24.710065,2022-04-01 16:50:04.710065,2,
6.5,2022-04-01 16:50:04.710065,2022-04-01 16:51:36.710065,1,
6.5,2022-04-01 16:51:36.710065,2022-04-01 16:53:07.710065,2,
6.5,2022-04-01 16:53:07.710065,2022-04-01 16:54:36.710065,1,
6.5,2022-04-01 16:54:36.710065,2022-04-01 16:56:05.710065,2,
5.5,2022-04-01 16:11:55.709948,2022-04-01 16:13:36.709948,1,
5.5,2022-04-01 16:13:36.709948,2022-04-01 16:14:49.709948,2,
5.5,2022-04-01 16:14:49.709948,2022-04-01 16:15:35.709948,1,
5.5,2022-04-01 16:15:35.709948,2022-04-01 16:16:07.709948,2,
5.5,2022-04-01 16:16:07.709948,2022-04-01 16:16:42.709948,1,
5.5,2022-04-01 16:16:42.709948,2022-04-01 16:18:00.709948,2,
5.5,2022-04-01 16:18:00.709948,2022-04-01 16:19:16.709948,1,
5.5,2022-04-01 16:19:16.709948,2022-04-01 16:20:50.709948,2,
5.5,2022-04-01 16:20:50.709948,2022-04-01 16:22:40.709948,1,
5.5,2022-04-01 16:22:40.709948,2022-04-01 16:24:47.709948,2,
5.5,2022-04-01 16:24:47.709948,2022-04-01 16:25:26.709948,1,
5.5,2022-04-01 16:25:26.709948,2022-04-01 16:25:58.709948,2,
5.5,2022-04-01 16:25:58.709948,2022-04-01 16:26:30.709948,1,
5.5,2022-04-01 16:26:30.709948,2022-04-01 16:27:02.709948,2,
5.5,2022-04-01 16:27:02.709948,2022-04-01 16:27:34.709948,1,
5.5,2022-04-01 16:27:34.709948,2022-04-01 16:29:14.709948,2,
5.5,2022-04-01 16:29:14.709948,2022-04-01 16:30:45.709948,1,
5.5,2022-04-01 16:30:45.709948,2022-04-01 16:32:17.709948,2,
5.5,2022-04-01 16:32:17.709948,2022-04-01 16:33:49.709948,1,
5.5,2022-04-01 16:33:49.709948,2022-04-01 16:35:21.709948,2,
5.5,2022-04-01 16:35:21.709948,2022-04-01 16:37:00.709948,1,
5.5,2022-04-01 16:37:00.709948,2022-04-01 16:38:31.709948,2,
5.5,2022-04-01 16:38:31.709948,2022-04-01 16:40:02.709948,1,
5.5,2022-04-01 16:40:02.709948,2022-04-01 16:41:35.709948,2,
5.5,2022-04-01 16:41:35.709948,2022-04-01 16:43:07.709948,1,
-1,2022-04-01 16:12:08.777862,2022-04-01 16:12:08.777932,8,19
7.5,2022-04-01 16:04:23.451517,2022-04-01 16:05:52.451517,1,
7.5,2022-04-01 16:05:52.451517,2022-04-01 16:07:25.451517,2,
7.5,2022-04-01 16:07:25.451517,2022-04-01 16:09:23.451517,1,
7.5,2022-04-01 16:09:23.451517,2022-04-01 16:11:31.451517,2,
7.5,2022-04-01 16:11:31.451517,2022-04-01 16:13:20.451517,1,
7.5,2022-04-01 16:13:20.451517,2022-04-01 16:14:49.451517,2,
7.5,2022-04-01 16:14:49.451517,2022-04-01 16:16:26.451517,1,
7.5,2022-04-01 16:16:26.451517,2022-04-01 16:18:18.451517,2,
7.5,2022-04-01 16:18:18.451517,2022-04-01 16:20:31.451517,1,
7.5,2022-04-01 16:20:31.451517,2022-04-01 16:22:35.451517,2,
7.5,2022-04-01 16:22:35.451517,2022-04-01 16:24:07.451517,1,
7.5,2022-04-01 16:24:07.451517,2022-04-01 16:25:51.451517,2,
7.5,2022-04-01 16:25:51.451517,2022-04-01 16:27:49.451517,1,
7.5,2022-04-01 16:27:49.451517,2022-04-01 16:29:51.451517,2,
7.5,2022-04-01 16:29:51.451517,2022-04-01 16:31:36.451517,1,
7.5,2022-04-01 16:31:36.451517,2022-04-01 16:32:17.451517,2,
7.5,2022-04-01 16:32:17.451517,2022-04-01 16:32:49.451517,1,
7.5,2022-04-01 16:32:49.451517,2022-04-01 16:33:21.451517,2,
7.5,2022-04-01 16:33:21.451517,2022-04-01 16:33:53.451517,1,
7.5,2022-04-01 16:33:53.451517,2022-04-01 16:34:25.451517,2,
7.5,2022-04-01 16:34:25.451517,2022-04-01 16:36:00.451517,1,
7.5,2022-04-01 16:36:00.451517,2022-04-01 16:37:26.451517,2,
7.5,2022-04-01 16:37:26.451517,2022-04-01 16:38:52.451517,1,
7.5,2022-04-01 16:38:52.451517,2022-04-01 16:40:19.451517,2,
7.5,2022-04-01 16:40:19.451517,2022-04-01 16:41:45.451517,1,
7.5,2022-04-01 16:41:45.451517,2022-04-01 16:43:26.451517,2,
7.5,2022-04-01 16:43:26.451517,2022-04-01 16:45:00.451517,1,
7.5,2022-04-01 16:45:00.451517,2022-04-01 16:46:30.451517,2,
7.5,2022-04-01 16:46:30.451517,2022-04-01 16:48:00.451517,1,
7.5,2022-04-01 16:48:00.451517,2022-04-01 16:49:30.451517,2,
8,2022-04-01 16:12:23.573219,2022-04-01 16:25:21.411831,2,8
9,2022-04-01 16:12:26.565758,2022-04-01 16:25:20.777699,2,9
10,2022-04-01 16:12:29.558853,2022-04-01 16:25:21.221091,2,10
11,2022-04-01 16:12:32.666005,2022-04-01 16:25:31.426002,2,11
12,2022-04-01 16:12:35.784260,2022-04-01 16:25:32.383275,2,12
13,2022-04-01 16:12:38.912165,2022-04-01 16:25:37.349384,2,13
14,2022-04-01 16:12:42.206759,2022-04-01 16:25:35.280663,2,14
15,2022-04-01 16:12:45.560593,2022-04-01 16:25:41.115834,2,15
-1,2022-04-01 16:12:51.205849,2022-04-01 16:12:51.205929,8,20
-1,2022-04-01 16:13:34.508095,2022-04-01 16:13:34.508165,8,21
-1,2022-04-01 16:14:20.841785,2022-04-01 16:14:20.841858,8,22
-1,2022-04-01 16:15:01.821854,2022-04-01 16:15:01.821928,8,23
-1,2022-04-01 16:15:41.266463,2022-04-01 16:15:41.266537,8,24
-1,2022-04-01 16:16:21.061816,2022-04-01 16:16:21.061892,8,25
-1,2022-04-01 16:17:03.761849,2022-04-01 16:17:03.761921,8,26
-1,2022-04-01 16:17:50.041838,2022-04-01 16:17:50.041914,8,27
-1,2022-04-01 16:18:33.069814,2022-04-01 16:18:33.069891,8,28
-1,2022-04-01 16:19:19.485815,2022-04-01 16:19:19.485889,8,29
-1,2022-04-01 16:19:58.729831,2022-04-01 16:19:58.729911,8,30
-1,2022-04-01 16:20:49.029923,2022-04-01 16:20:49.029997,8,31
-1,2022-04-01 16:21:28.633852,2022-04-01 16:21:28.633931,8,32
-1,2022-04-01 16:22:04.185811,2022-04-01 16:22:04.185887,8,33
-1,2022-04-01 16:22:44.605827,2022-04-01 16:22:44.605903,8,34
-1,2022-04-01 16:23:18.713826,2022-04-01 16:23:18.713905,8,35
-1,2022-04-01 16:24:07.593131,2022-04-01 16:24:07.593209,8,36
-1,2022-04-01 16:24:50.857990,2022-04-01 16:24:50.858070,8,37
9.5,2022-04-01 16:12:26.565758,2022-04-01 16:14:16.565758,1,
9.5,2022-04-01 16:14:16.565758,2022-04-01 16:16:07.565758,2,
9.5,2022-04-01 16:16:07.565758,2022-04-01 16:18:07.565758,1,
9.5,2022-04-01 16:18:07.565758,2022-04-01 16:19:53.565758,2,
9.5,2022-04-01 16:19:53.565758,2022-04-01 16:21:19.565758,1,
9.5,2022-04-01 16:21:19.565758,2022-04-01 16:23:11.565758,2,
9.5,2022-04-01 16:23:11.565758,2022-04-01 16:25:18.565758,1,
9.5,2022-04-01 16:25:18.565758,2022-04-01 16:27:26.565758,2,
9.5,2022-04-01 16:27:26.565758,2022-04-01 16:29:17.565758,1,
9.5,2022-04-01 16:29:17.565758,2022-04-01 16:30:53.565758,2,
9.5,2022-04-01 16:30:53.565758,2022-04-01 16:32:47.565758,1,
9.5,2022-04-01 16:32:47.565758,2022-04-01 16:34:53.565758,2,
9.5,2022-04-01 16:34:53.565758,2022-04-01 16:36:55.565758,1,
9.5,2022-04-01 16:36:55.565758,2022-04-01 16:38:36.565758,2,
9.5,2022-04-01 16:38:36.565758,2022-04-01 16:39:56.565758,1,
9.5,2022-04-01 16:39:56.565758,2022-04-01 16:40:39.565758,2,
9.5,2022-04-01 16:40:39.565758,2022-04-01 16:41:13.565758,1,
9.5,2022-04-01 16:41:13.565758,2022-04-01 16:41:47.565758,2,
9.5,2022-04-01 16:41:47.565758,2022-04-01 16:42:20.565758,1,
9.5,2022-04-01 16:42:20.565758,2022-04-01 16:42:53.565758,2,
9.5,2022-04-01 16:42:53.565758,2022-04-01 16:45:34.565758,1,
9.5,2022-04-01 16:45:34.565758,2022-04-01 16:48:07.565758,2,
9.5,2022-04-01 16:48:07.565758,2022-04-01 16:50:39.565758,1,
9.5,2022-04-01 16:50:39.565758,2022-04-01 16:53:11.565758,2,
9.5,2022-04-01 16:53:11.565758,2022-04-01 16:55:43.565758,1,
9.5,2022-04-01 16:55:43.565758,2022-04-01 16:58:25.565758,2,
9.5,2022-04-01 16:58:25.565758,2022-04-01 17:00:57.565758,1,
9.5,2022-04-01 17:00:57.565758,2022-04-01 17:03:29.565758,2,
9.5,2022-04-01 17:03:29.565758,2022-04-01 17:06:01.565758,1,
9.5,2022-04-01 17:06:01.565758,2022-04-01 17:08:33.565758,2,
10.5,2022-04-01 16:12:29.558853,2022-04-01 16:14:28.558853,1,
10.5,2022-04-01 16:14:28.558853,2022-04-01 16:16:39.558853,2,
10.5,2022-04-01 16:16:39.558853,2022-04-01 16:18:38.558853,1,
10.5,2022-04-01 16:18:38.558853,2022-04-01 16:20:14.558853,2,
10.5,2022-04-01 16:20:14.558853,2022-04-01 16:21:31.558853,1,
10.5,2022-04-01 16:21:31.558853,2022-04-01 16:23:23.558853,2,
10.5,2022-04-01 16:23:23.558853,2022-04-01 16:25:24.558853,1,
10.5,2022-04-01 16:25:24.558853,2022-04-01 16:27:35.558853,2,
10.5,2022-04-01 16:27:35.558853,2022-04-01 16:29:33.558853,1,
10.5,2022-04-01 16:29:33.558853,2022-04-01 16:31:05.558853,2,
10.5,2022-04-01 16:31:05.558853,2022-04-01 16:33:04.558853,1,
10.5,2022-04-01 16:33:04.558853,2022-04-01 16:35:07.558853,2,
10.5,2022-04-01 16:35:07.558853,2022-04-01 16:37:03.558853,1,
10.5,2022-04-01 16:37:03.558853,2022-04-01 16:38:36.558853,2,
10.5,2022-04-01 16:38:36.558853,2022-04-01 16:39:52.558853,1,
10.5,2022-04-01 16:39:52.558853,2022-04-01 16:40:33.558853,2,
10.5,2022-04-01 16:40:33.558853,2022-04-01 16:41:04.558853,1,
10.5,2022-04-01 16:41:04.558853,2022-04-01 16:41:35.558853,2,
10.5,2022-04-01 16:41:35.558853,2022-04-01 16:42:07.558853,1,
10.5,2022-04-01 16:42:07.558853,2022-04-01 16:42:39.558853,2,
10.5,2022-04-01 16:42:39.558853,2022-04-01 16:45:21.558853,1,
10.5,2022-04-01 16:45:21.558853,2022-04-01 16:47:54.558853,2,
10.5,2022-04-01 16:47:54.558853,2022-04-01 16:50:27.558853,1,
10.5,2022-04-01 16:50:27.558853,2022-04-01 16:53:01.558853,2,
10.5,2022-04-01 16:53:01.558853,2022-04-01 16:55:34.558853,1,
10.5,2022-04-01 16:55:34.558853,2022-04-01 16:58:16.558853,2,
10.5,2022-04-01 16:58:16.558853,2022-04-01 17:00:48.558853,1,
10.5,2022-04-01 17:00:48.558853,2022-04-01 17:03:19.558853,2,
10.5,2022-04-01 17:03:19.558853,2022-04-01 17:05:51.558853,1,
10.5,2022-04-01 17:05:51.558853,2022-04-01 17:08:23.558853,2,
8.5,2022-04-01 16:12:23.573219,2022-04-01 16:13:02.573219,1,
8.5,2022-04-01 16:13:02.573219,2022-04-01 16:13:34.573219,2,
8.5,2022-04-01 16:13:34.573219,2022-04-01 16:14:06.573219,1,
8.5,2022-04-01 16:14:06.573219,2022-04-01 16:14:38.573219,2,
8.5,2022-04-01 16:14:38.573219,2022-04-01 16:15:10.573219,1,
8.5,2022-04-01 16:15:10.573219,2022-04-01 16:15:51.573219,2,
8.5,2022-04-01 16:15:51.573219,2022-04-01 16:16:26.573219,1,
8.5,2022-04-01 16:16:26.573219,2022-04-01 16:17:00.573219,2,
8.5,2022-04-01 16:17:00.573219,2022-04-01 16:17:34.573219,1,
8.5,2022-04-01 16:17:34.573219,2022-04-01 16:18:08.573219,2,
8.5,2022-04-01 16:18:08.573219,2022-04-01 16:20:49.573219,1,
