Task,Start,Finish,Cores,RequestId
3.5,2022-03-29 19:28:02.272537,2022-03-29 19:29:05.272537,1,
3.5,2022-03-29 19:29:05.272537,2022-03-29 19:29:59.272537,2,
3.5,2022-03-29 19:29:59.272537,2022-03-29 19:31:10.272537,1,
3.5,2022-03-29 19:31:10.272537,2022-03-29 19:32:35.272537,2,
3.5,2022-03-29 19:32:35.272537,2022-03-29 19:34:15.272537,1,
3.5,2022-03-29 19:34:15.272537,2022-03-29 19:34:54.272537,2,
3.5,2022-03-29 19:34:54.272537,2022-03-29 19:35:28.272537,1,
3.5,2022-03-29 19:35:28.272537,2022-03-29 19:36:00.272537,2,
3.5,2022-03-29 19:36:00.272537,2022-03-29 19:36:32.272537,1,
3.5,2022-03-29 19:36:32.272537,2022-03-29 19:37:03.272537,2,
5,2022-03-29 19:17:55.563887,2022-03-29 19:20:45.620612,8,5
-1,2022-03-29 19:18:15.564743,2022-03-29 19:18:15.564780,8,11
-1,2022-03-29 19:18:52.721795,2022-03-29 19:18:52.721833,8,12
-1,2022-03-29 19:19:28.163422,2022-03-29 19:19:28.163459,8,13
4.5,2022-03-29 19:17:13.294776,2022-03-29 19:18:27.294776,1,
4.5,2022-03-29 19:18:27.294776,2022-03-29 19:19:37.294776,2,
4.5,2022-03-29 19:19:37.294776,2022-03-29 19:21:02.294776,1,
4.5,2022-03-29 19:21:02.294776,2022-03-29 19:22:42.294776,2,
4.5,2022-03-29 19:22:42.294776,2022-03-29 19:24:39.294776,1,
4.5,2022-03-29 19:24:39.294776,2022-03-29 19:25:49.294776,2,
4.5,2022-03-29 19:25:49.294776,2022-03-29 19:26:59.294776,1,
4.5,2022-03-29 19:26:59.294776,2022-03-29 19:28:25.294776,2,
4.5,2022-03-29 19:28:25.294776,2022-03-29 19:30:10.294776,1,
4.5,2022-03-29 19:30:10.294776,2022-03-29 19:32:17.294776,2,
4.5,2022-03-29 19:32:17.294776,2022-03-29 19:33:29.294776,1,
4.5,2022-03-29 19:33:29.294776,2022-03-29 19:34:42.294776,2,
4.5,2022-03-29 19:34:42.294776,2022-03-29 19:36:07.294776,1,
4.5,2022-03-29 19:36:07.294776,2022-03-29 19:37:56.294776,2,
4.5,2022-03-29 19:37:56.294776,2022-03-29 19:39:59.294776,1,
4.5,2022-03-29 19:39:59.294776,2022-03-29 19:40:39.294776,2,
4.5,2022-03-29 19:40:39.294776,2022-03-29 19:41:10.294776,1,
4.5,2022-03-29 19:41:10.294776,2022-03-29 19:41:42.294776,2,
4.5,2022-03-29 19:41:42.294776,2022-03-29 19:42:14.294776,1,
4.5,2022-03-29 19:42:14.294776,2022-03-29 19:42:46.294776,2,
-1,2022-03-29 19:20:13.900108,2022-03-29 19:20:13.900164,8,14
6,2022-03-29 19:20:16.096416,2022-03-29 19:23:08.467213,8,6
5.5,2022-03-29 19:17:55.563887,2022-03-29 19:19:36.563887,1,
5.5,2022-03-29 19:19:36.563887,2022-03-29 19:20:49.563887,2,
5.5,2022-03-29 19:20:49.563887,2022-03-29 19:21:35.563887,1,
5.5,2022-03-29 19:21:35.563887,2022-03-29 19:22:07.563887,2,
5.5,2022-03-29 19:22:07.563887,2022-03-29 19:22:42.563887,1,
5.5,2022-03-29 19:22:42.563887,2022-03-29 19:24:00.563887,2,
5.5,2022-03-29 19:24:00.563887,2022-03-29 19:25:16.563887,1,
5.5,2022-03-29 19:25:16.563887,2022-03-29 19:26:50.563887,2,
5.5,2022-03-29 19:26:50.563887,2022-03-29 19:28:40.563887,1,
5.5,2022-03-29 19:28:40.563887,2022-03-29 19:30:47.563887,2,
5.5,2022-03-29 19:30:47.563887,2022-03-29 19:31:26.563887,1,
5.5,2022-03-29 19:31:26.563887,2022-03-29 19:31:58.563887,2,
5.5,2022-03-29 19:31:58.563887,2022-03-29 19:32:30.563887,1,
5.5,2022-03-29 19:32:30.563887,2022-03-29 19:33:02.563887,2,
