Task,Start,Finish,Cores,RequestId
15.5,2022-06-28 15:15:02.455625,2022-06-28 15:15:59.455625,1,
13.5,2022-06-28 15:10:57.056077,2022-06-28 15:12:06.056077,1,
13.5,2022-06-28 15:12:06.056077,2022-06-28 15:13:07.056077,2,
13.5,2022-06-28 15:13:07.056077,2022-06-28 15:14:09.056077,1,
13.5,2022-06-28 15:14:09.056077,2022-06-28 15:15:10.056077,2,
13.5,2022-06-28 15:15:10.056077,2022-06-28 15:16:11.056077,1,
14.5,2022-06-28 15:11:00.293944,2022-06-28 15:12:09.293944,1,
14.5,2022-06-28 15:12:09.293944,2022-06-28 15:13:10.293944,2,
14.5,2022-06-28 15:13:10.293944,2022-06-28 15:14:11.293944,1,
14.5,2022-06-28 15:14:11.293944,2022-06-28 15:15:12.293944,2,
14.5,2022-06-28 15:15:12.293944,2022-06-28 15:16:12.293944,1,
12.5,2022-06-28 15:09:50.219765,2022-06-28 15:12:31.219765,1,
12.5,2022-06-28 15:12:31.219765,2022-06-28 15:15:09.219765,2,
12.5,2022-06-28 15:15:09.219765,2022-06-28 15:17:38.219765,1,
12.5,2022-06-28 15:17:38.219765,2022-06-28 15:20:03.219765,2,
12.5,2022-06-28 15:20:03.219765,2022-06-28 15:22:28.219765,1,
