Model,Policy,Tensorflow,Container,Inter_Parallelism_Request,Intra_Parallelism_Request,Inter_Parallelism_Initial,Intra_Parallelism_Initial,Start_Request,Execution_Start,Execution_Finish,Reassigment_1,Reassigment_1_Inter,Reassigment_1_Intra,Reassigment_2,Reassigment_2_Inter,Reassigment_2_Intra,Update_Request_1,Update_Attention_1,Update_Attention_1_Inter,Update_Attention_1_Intra,Pause_Start_1,Pause_Finish_1,Reassigment_Count,Pause_Count,Update_Count,Request_id,Execution_Time,First_Execution_Time,Wait_Time
keras_example_resnet,max_prop,original,0,1,7,1,15,2022-03-25 19:12:05.043258,2022-03-25 19:12:08.659440,2022-03-25 19:13:49.901512,,,,,,,,,,,,,0,0,0,0,,,
keras_example_resnet,max_prop,original,1,1,7,1,7,2022-03-25 19:12:51.089883,2022-03-25 19:14:02.606886,2022-03-25 19:17:07.240779,,,,,,,,,,,,,0,0,0,1,,,
keras_example_resnet,max_prop,original,2,1,7,1,7,2022-03-25 19:13:30.129738,2022-03-25 19:14:05.802858,2022-03-25 19:17:10.711803,,,,,,,,,,,,,0,0,0,2,,,
keras_example_resnet,max_prop,original,6,1,7,1,2,2022-03-25 19:16:04.970468,2022-03-25 19:17:33.343472,2022-03-25 19:25:02.569252,,,,,,,,,,,,,0,0,0,6,,,
keras_example_resnet,max_prop,original,7,1,7,1,2,2022-03-25 19:16:43.009067,2022-03-25 19:17:36.803738,2022-03-25 19:25:04.346820,,,,,,,,,,,,,0,0,0,7,,,
keras_example_resnet,max_prop,original,4,1,7,1,2,2022-03-25 19:14:41.885828,2022-03-25 19:17:26.850045,2022-03-25 19:25:11.940270,,,,,,,,,,,,,0,0,0,4,,,
keras_example_resnet,max_prop,original,5,1,7,1,2,2022-03-25 19:15:28.933745,2022-03-25 19:17:29.995186,2022-03-25 19:25:13.611806,,,,,,,,,,,,,0,0,0,5,,,
keras_example_resnet,max_prop,original,3,1,7,1,2,2022-03-25 19:14:05.849582,2022-03-25 19:17:23.343788,2022-03-25 19:25:15.370171,2022-03-25 19:18:06.886029,1,3,,,,,,,,,,1,0,0,3,,,
keras_example_resnet,max_prop,original,8,1,7,1,1,2022-03-25 19:18:06.886254,2022-03-25 19:25:27.972916,2022-03-25 19:38:26.775075,,,,,,,,,,,,,0,0,0,8,,,
keras_example_resnet,max_prop,original,10,1,7,1,1,2022-03-25 19:19:25.965769,2022-03-25 19:25:34.663301,2022-03-25 19:38:27.400582,,,,,,,,,,,,,0,0,0,10,,,
