7710,50.2,17.4
7740,50.2,17.4
7770,50.2,17.6
7800,50.2,18.0
7830,50.2,18.1
7860,50.2,17.7
7890,6.4,6.1
7920,34.5,7.6
7950,50.2,15.9
7980,50.2,16.2
8010,50.2,16.6
8040,50.1,17.0
8070,50.1,16.7
8100,50.2,17.8
8130,50.1,16.2
8160,50.3,16.3
8190,50.3,16.7
8220,50.4,16.4
8250,50.1,17.0
8280,50.2,17.4
8310,50.2,17.8
8340,50.1,17.9
8370,50.2,17.9
8400,50.3,17.7
8430,50.3,17.7
8460,50.2,17.8
8490,50.2,18.2
8520,50.3,18.4
8550,50.1,18.7
8580,50.2,19.0
8610,50.2,18.7
8640,50.1,18.9
8670,25.5,12.1
8700,26.4,5.3
8730,50.2,15.8
8760,50.2,16.1
8790,50.1,16.2
8820,50.4,16.1
8850,50.3,17.0
8880,50.2,16.3
8910,50.3,16.3
8940,50.1,16.4
8970,50.2,16.5
9000,50.2,16.6
9030,50.1,16.6
9060,50.1,17.9
9090,50.3,18.2
9120,50.2,17.9
9150,50.3,18.6
9180,50.1,18.3
9210,50.2,18.7
9240,50.2,18.1
9270,50.3,18.2
9300,50.3,18.6
9330,50.3,17.9
9360,50.1,19.2
9390,50.3,18.6
9420,50.2,17.7
9450,32.2,13.4
9480,14.3,4.5
9510,50.2,15.3
9540,50.3,15.8
9570,50.2,16.2
9600,50.2,16.0
9630,50.3,16.2
9660,50.2,16.5
9690,50.2,17.0
9720,50.1,16.7
9750,50.2,16.8
9780,50.0,16.9
9810,50.1,17.0
9840,50.2,17.9
9870,50.4,18.1
9900,50.2,18.2
9930,50.2,18.5
9960,50.1,18.2
9990,50.1,19.1
10020,50.3,18.7
10050,50.2,18.4
10080,50.2,18.6
10110,50.2,18.3
10140,50.1,18.7
10170,50.3,18.8
10200,50.3,18.1
10230,44.0,16.1
10260,1.7,4.0
10290,50.2,13.4
10320,51.0,16.2
10350,50.2,16.0
10380,50.2,15.9
10410,50.1,16.2
10440,50.1,16.7
10470,50.1,16.7
10500,50.2,17.4
10530,50.2,17.3
10560,50.1,16.8
10590,50.1,17.0
10620,50.3,17.3
10650,50.2,17.5
10680,50.3,17.3
10710,50.2,17.4
10740,50.2,17.7
10770,50.1,17.9
10800,50.2,17.0
10830,50.3,17.4
10860,50.3,16.8
10890,50.3,17.6
10920,50.3,17.4
10950,50.4,16.9
10980,50.4,17.2
11010,50.9,16.1
11040,0.1,4.0
11070,50.3,12.6
11100,50.2,16.7
11130,50.1,16.6
11160,50.2,16.6
11190,50.2,16.6
11220,50.2,16.4
11250,50.3,16.6
11280,50.3,16.6
11310,50.2,16.5
11340,50.3,16.5
11370,50.2,16.5
11400,50.2,16.9
