Model,Policy,Tensorflow,Container,Inter_Parallelism_Request,Intra_Parallelism_Request,Inter_Parallelism_Initial,Intra_Parallelism_Initial,Start_Request,Execution_Start,Execution_Finish,Reassigment_1,Reassigment_1_Inter,Reassigment_1_Intra,Reassigment_2,Reassigment_2_Inter,Reassigment_2_Intra,Update_Request_1,Update_Attention_1,Update_Attention_1_Inter,Update_Attention_1_Intra,Pause_Start_1,Pause_Finish_1,Reassigment_Count,Pause_Count,Update_Count,Request_id,Execution_Time,First_Execution_Time,Wait_Time
keras_example_resnet,max_prop,maleable,0,1,7,1,15,2022-03-29 00:31:52.255850,2022-03-29 00:31:54.672669,2022-03-29 00:33:38.484330,,,,,,,,,,,,,0,0,0,0,,,
keras_example_resnet,max_prop,maleable,1,1,7,1,7,2022-03-29 00:32:38.051056,2022-03-29 00:33:51.057943,2022-03-29 00:36:30.945030,,,,,,,,,,,,,0,0,0,1,,,
keras_example_resnet,max_prop,maleable,2,1,7,1,7,2022-03-29 00:33:16.853758,2022-03-29 00:33:53.801145,2022-03-29 00:36:32.329504,,,,,,,,,,,,,0,0,0,2,,,
keras_example_resnet,max_prop,maleable,4,1,7,1,2,2022-03-29 00:34:29.157794,2022-03-29 00:36:47.759001,2022-03-29 00:43:45.541664,,,,,,,,,,,,,0,0,0,4,,,
keras_example_resnet,max_prop,maleable,5,1,7,1,2,2022-03-29 00:35:15.645750,2022-03-29 00:36:50.650324,2022-03-29 00:43:52.504559,,,,,,,,,,,,,0,0,0,5,,,
keras_example_resnet,max_prop,maleable,6,1,7,1,2,2022-03-29 00:35:51.483788,2022-03-29 00:36:53.467461,2022-03-29 00:44:06.305553,2022-03-29 00:44:02.519364,1,7,,,,,,,,,,1,0,0,6,,,
keras_example_resnet,max_prop,maleable,7,1,7,1,2,2022-03-29 00:36:29.209767,2022-03-29 00:36:56.287406,2022-03-29 00:44:08.938787,2022-03-29 00:44:02.519494,1,3,,,,,,,,,,1,0,0,7,,,
keras_example_resnet,max_prop,maleable,8,1,7,1,1,2022-03-29 00:37:26.386244,2022-03-29 00:44:21.564064,2022-03-29 00:57:29.852335,,,,,,,,,,,,,0,0,0,8,,,
keras_example_resnet,max_prop,maleable,11,1,7,1,1,2022-03-29 00:39:27.101752,2022-03-29 00:44:30.395340,2022-03-29 00:57:31.681233,,,,,,,,,,,,,0,0,0,11,,,
keras_example_resnet,max_prop,maleable,10,1,7,1,1,2022-03-29 00:38:44.961753,2022-03-29 00:44:27.282416,2022-03-29 00:57:31.782633,,,,,,,,,,,,,0,0,0,10,,,
