0,0.0,2.7
30,0.0,2.7
60,68.4,4.0
90,69.4,4.2
120,69.1,4.3
150,0.0,2.7
180,78.8,5.6
210,76.7,5.8
240,77.1,5.8
270,78.1,5.8
300,78.4,5.9
330,16.2,3.0
360,73.1,10.4
390,69.3,10.5
420,70.5,10.5
450,69.4,10.5
480,70.1,10.4
510,72.1,10.5
540,70.4,10.8
570,71.2,10.6
600,69.7,10.5
630,54.0,10.6
660,52.8,10.7
690,53.7,10.9
720,53.3,10.8
750,25.6,6.0
780,34.9,4.7
810,53.9,13.4
840,47.3,13.8
870,47.6,14.0
900,47.7,13.9
930,48.0,13.9
960,48.3,14.2
990,49.0,13.7
1020,54.0,14.2
1050,55.2,15.2
1080,55.4,15.3
1110,55.3,15.1
1140,55.1,15.2
1170,55.0,15.3
1200,55.3,15.3
1230,55.8,15.3
1260,55.3,15.3
1290,55.2,16.2
1320,55.2,16.2
1350,55.1,16.2
1380,55.0,16.4
1410,54.9,16.7
1440,54.7,16.8
1470,54.4,16.9
1500,54.6,16.9
1530,54.4,16.9
1560,12.0,4.3
1590,61.0,10.3
1620,39.9,10.2
1650,39.1,10.5
1680,39.1,10.5
1710,37.9,8.9
1740,38.0,8.9
1770,33.9,8.9
1800,38.7,8.9
1830,37.7,9.0
1860,38.4,8.8
1890,36.6,8.7
1920,38.9,8.8
1950,39.1,8.9
1980,26.7,8.9
2010,26.7,8.8
2040,26.6,8.9
2070,19.0,7.4
2100,21.1,5.8
2130,18.3,5.9
2160,63.1,12.1
2190,47.5,12.1
2220,47.9,12.1
2250,40.4,10.5
2280,40.4,10.5
2310,33.8,8.9
2340,38.5,8.9
2370,38.2,8.9
2400,38.8,8.9
2430,38.4,8.9
2460,38.8,9.1
2490,38.3,8.8
2520,40.0,8.9
2550,39.4,9.1
2580,39.0,9.2
2610,38.6,9.2
2640,38.2,9.2
2670,18.9,7.7
2700,18.7,7.7
2730,18.7,7.7
2760,16.5,7.8
2790,19.1,6.1
2820,26.1,5.0
2850,41.5,10.3
2880,38.3,8.7
2910,38.0,8.8
2940,38.2,8.8
2970,37.7,8.9
3000,38.3,8.8
3030,38.3,8.8
3060,39.7,8.8
3090,39.0,8.8
3120,39.4,8.8
3150,40.0,9.0
3180,39.1,9.0
3210,39.2,9.2
3240,38.8,9.3
3270,38.5,9.3
3300,29.0,7.7
3330,30.9,6.1
3360,30.7,7.5
3390,31.0,7.5
3420,18.6,7.4
3450,19.2,7.4
3480,12.3,5.8
3510,11.3,5.8
3540,12.7,4.2
3570,25.3,4.9
3600,39.4,10.3
3630,39.5,10.4
3660,40.0,10.4
3690,40.1,10.4
3720,40.0,10.6
3750,40.2,10.4
3780,39.5,10.5
3810,39.4,10.5
3840,39.1,10.6
3870,38.5,9.0
3900,37.8,9.0
3930,37.3,9.1
3960,37.7,8.8
3990,37.3,8.9
4020,37.8,9.0
4050,38.5,9.1
4080,38.0,9.3
4110,38.7,9.2
4140,25.9,7.6
4170,32.1,6.6
4200,31.1,7.5
4230,31.3,7.5
4260,19.4,7.5
4290,18.8,6.2
4320,18.9,7.3
4350,7.0,7.3
4380,7.3,7.2
4410,7.1,5.7
4440,25.9,7.2
4470,27.1,8.9
4500,49.0,9.9
4530,48.0,14.9
4560,48.5,15.0
4590,48.2,14.9
4620,48.5,15.1
4650,48.6,15.0
4680,48.6,15.2
4710,48.1,13.6
4740,60.8,15.2
4770,55.9,15.3
4800,55.6,15.3
4830,55.5,15.4
4860,55.0,15.4
4890,54.4,15.7
4920,54.6,15.6
4950,54.7,15.7
4980,54.6,15.7
5010,54.8,15.8
5040,53.8,14.0
5070,53.8,14.1
5100,53.6,14.2
5130,53.7,14.3
5160,46.6,12.6
5190,27.0,9.3
5220,37.9,9.4
5250,23.6,6.0
5280,47.5,7.7
5310,40.6,10.3
5340,39.8,10.4
5370,39.5,10.4
5400,37.3,8.8
5430,37.6,8.8
5460,37.6,8.9
5490,39.0,8.9
5520,39.5,8.9
5550,39.0,9.0
5580,38.8,9.0
5610,38.5,9.0
5640,33.9,9.0
5670,39.1,9.1
5700,39.6,9.1
5730,39.3,9.1
5760,38.6,9.1
5790,24.4,5.9
5820,23.9,5.9
5850,24.6,6.0
5880,23.8,5.8
5910,24.5,6.0
5940,12.1,4.4
5970,49.3,8.6
6000,27.5,9.0
6030,27.1,8.8
6060,26.8,8.9
6090,27.0,8.9
6120,27.6,8.8
6150,27.8,8.8
6180,27.5,8.7
6210,28.1,8.8
6240,27.4,8.9
6270,27.8,8.9
6300,27.1,8.9
6330,27.4,9.0
6360,27.7,9.1
6390,27.0,9.1
6420,26.9,9.2
6450,27.2,9.1
6480,27.3,9.2
6510,26.9,9.3
6540,26.9,9.3
6570,26.8,9.3
6600,26.5,9.3
6630,26.4,9.3
6660,26.6,9.3
6690,20.5,7.6
6720,0.1,2.7
6750,78.4,11.5
6780,54.4,15.1
6810,54.4,15.2
6840,54.4,15.2
6870,54.2,15.3
6900,54.5,15.4
6930,54.3,15.4
6960,54.3,15.4
6990,54.6,15.4
7020,54.5,15.5
7050,54.9,15.6
7080,55.5,15.5
7110,55.7,15.7
7140,56.4,15.6
7170,55.8,15.6
7200,56.6,15.7
7230,56.6,15.7
7260,56.5,15.4
7290,56.7,15.6
7320,56.3,15.8
7350,56.4,15.8
7380,56.6,15.9
7410,56.8,16.0
7440,56.4,16.0
7470,56.0,16.1
7500,20.5,7.7
7530,40.6,5.8
7560,64.4,15.0
7590,55.3,15.5
7620,55.5,15.6
7650,55.9,15.7
7680,56.1,15.7
7710,55.9,15.8
7740,55.9,15.8
7770,56.1,15.7
7800,56.7,15.8
7830,56.4,15.8
7860,56.6,15.8
7890,56.4,15.9
7920,56.7,15.9
7950,56.8,16.0
7980,56.3,15.9
8010,56.5,16.0
8040,56.8,15.9
8070,57.0,16.0
8100,57.6,16.1
8130,57.0,16.2
8160,57.4,16.5
8190,57.8,16.5
8220,57.8,16.6
8250,57.8,16.6
8280,46.8,13.4
8310,6.9,2.7
8340,76.2,12.6
8370,56.0,14.9
8400,56.3,14.8
8430,56.1,15.0
8460,55.5,15.0
8490,55.7,15.1
8520,55.7,15.1
8550,55.7,15.1
8580,56.1,15.0
8610,55.1,15.2
8640,56.3,15.1
8670,55.3,15.1
8700,54.8,15.5
8730,55.4,15.4
8760,54.8,15.5
8790,54.9,15.7
8820,54.8,15.8
8850,54.8,15.9
8880,55.2,16.0
8910,55.1,16.1
8940,54.9,16.1
8970,55.3,16.1
9000,55.3,16.0
9030,55.2,16.0
9060,55.5,16.0
9090,12.1,4.4
9120,42.9,7.2
9150,27.2,8.9
9180,27.3,8.9
9210,27.7,8.9
9240,27.4,8.9
9270,27.5,8.9
9300,27.3,8.9
9330,27.6,9.0
9360,27.2,8.9
9390,27.4,9.0
9420,27.7,9.0
9450,27.9,9.0
9480,27.5,9.1
9510,27.0,9.2
9540,26.9,9.1
9570,27.4,9.2
9600,27.8,9.2
9630,27.9,9.3
9660,27.2,9.2
9690,27.2,9.3
9720,27.4,9.3
9750,27.1,9.2
9780,28.1,9.2
9810,28.3,9.2
9840,27.6,9.2
9870,26.7,3.9
9900,59.1,14.1
9930,47.8,14.0
9960,48.7,14.0
9990,48.6,14.0
10020,48.7,14.1
10050,48.9,14.2
10080,48.8,13.5
10110,55.7,14.0
10140,57.5,15.0
10170,58.2,15.0
10200,57.4,15.0
10230,57.2,15.2
10260,56.9,15.3
10290,56.8,15.3
10320,56.0,15.4
10350,56.1,15.5
10380,56.2,15.5
10410,56.6,15.6
10440,55.7,15.6
10470,55.8,15.8
10500,55.7,15.8
10530,55.9,15.9
10560,55.7,15.9
10590,55.8,15.9
10620,49.4,14.3
10650,7.1,4.3
10680,53.9,10.1
10710,39.5,10.4
10740,39.4,10.1
10770,39.3,10.4
10800,37.3,8.8
10830,38.0,8.9
10860,38.1,8.9
10890,38.6,8.8
10920,38.6,8.8
10950,39.4,8.7
10980,38.4,9.0
11010,38.2,9.0
11040,37.6,9.1
11070,34.5,9.0
11100,37.7,9.1
11130,38.1,9.2
11160,25.3,7.6
11190,31.0,6.3
11220,31.6,7.5
11250,29.3,7.4
11280,31.0,7.4
11310,29.9,7.6
11340,34.4,5.2
11370,40.3,9.5
11400,39.3,10.4
11430,39.4,10.4
11460,39.1,10.3
11490,40.0,10.4
11520,40.2,10.5
11550,40.1,10.5
11580,40.8,10.5
11610,40.5,10.6
11640,39.4,10.6
11670,39.5,10.7
11700,39.9,10.7
11730,38.7,9.2
11760,38.6,9.0
11790,38.6,9.2
11820,38.0,9.1
11850,38.5,9.3
11880,38.3,9.2
11910,38.6,9.2
11940,27.1,7.7
11970,30.2,6.3
12000,31.5,7.6
12030,18.8,5.9
12060,19.0,4.4
12090,51.2,10.3
12120,39.8,10.4
12150,40.4,10.3
12180,39.7,10.3
12210,40.2,10.3
12240,40.1,10.5
12270,39.8,10.5
12300,39.9,10.5
12330,39.8,10.4
12360,39.4,10.5
12390,40.3,10.4
12420,40.3,10.5
12450,40.7,10.5
12480,38.7,8.9
12510,37.2,8.9
12540,38.8,8.8
12570,39.5,8.9
12600,39.3,9.0
12630,39.0,9.0
12660,39.1,9.1
12690,26.0,7.4
12720,35.7,7.4
12750,31.3,7.5
12780,7.4,4.1
12810,61.9,9.5
12840,39.8,10.4
12870,40.4,10.3
12900,40.9,10.3
12930,41.0,10.3
12960,40.4,10.3
12990,39.9,10.4
13020,40.0,10.5
13050,39.8,10.6
13080,40.4,10.5
13110,39.1,10.5
13140,39.1,10.7
13170,38.5,10.8
13200,38.7,10.8
13230,36.7,9.1
13260,38.7,9.1
13290,33.1,9.3
13320,38.5,9.4
13350,38.4,9.4
13380,33.7,9.3
13410,26.7,7.7
13440,32.2,6.3
13470,31.5,7.6
13500,30.5,7.6
13530,11.7,4.3
13560,45.1,9.6
13590,32.3,10.3
13620,33.0,10.2
13650,32.9,10.1
13680,32.6,10.3
13710,32.9,10.3
13740,33.0,9.0
13770,45.4,10.4
13800,39.2,10.6
13830,39.7,10.7
13860,39.6,10.7
13890,38.1,10.8
13920,39.7,10.7
13950,27.6,9.1
