0,0.1,2.7,0.0
30,0.0,2.7,0.0
60,69.3,4.3,100.0
90,66.6,4.2,100.0
120,70.7,4.3,100.0
150,1.1,2.8,100.0
180,74.4,5.6,100.0
210,39.2,5.8,100.0
240,40.6,5.9,100.0
270,39.6,5.9,100.0
300,40.1,5.9,100.0
330,25.3,6.0,100.0
360,27.1,9.0,100.0
390,66.8,10.5,100.0
420,64.8,10.6,100.0
450,67.2,10.6,100.0
480,66.8,10.7,100.0
510,66.9,10.8,100.0
540,28.4,9.0,50.0
570,38.0,8.9,100.0
600,38.8,9.0,100.0
630,38.9,9.1,100.0
660,37.6,9.0,100.0
690,38.0,9.0,100.0
720,37.7,9.1,100.0
750,36.8,9.2,100.0
780,37.5,9.3,100.0
810,38.1,9.4,100.0
840,37.6,9.4,100.0
870,31.0,7.7,100.0
900,30.8,7.5,100.0
930,31.2,7.6,100.0
960,30.8,7.6,100.0
990,31.2,7.6,100.0
1020,17.5,4.3,100.0
1050,50.4,10.2,100.0
1080,40.4,10.2,100.0
1110,39.8,10.4,100.0
1140,40.0,10.5,100.0
1170,40.1,10.4,100.0
1200,39.9,10.4,100.0
1230,39.6,10.5,100.0
1260,40.1,10.6,100.0
1290,39.4,10.7,100.0
1320,39.4,10.6,100.0
1350,39.3,10.6,100.0
1380,39.3,10.8,100.0
1410,26.9,9.0,50.0
1440,37.4,9.1,100.0
1470,38.0,8.9,100.0
1500,32.3,9.1,100.0
1530,38.4,9.1,100.0
1560,37.9,9.2,100.0
1590,37.9,9.4,100.0
1620,37.9,9.5,100.0
1650,29.0,6.0,100.0
1680,19.6,7.5,100.0
1710,19.0,7.6,100.0
1740,11.8,5.9,100.0
1770,12.3,6.0,100.0
1800,12.3,4.3,100.0
1830,21.4,4.5,100.0
1860,30.6,7.4,100.0
1890,31.8,7.4,100.0
1920,31.0,7.4,100.0
1950,31.2,7.5,100.0
1980,31.6,7.5,100.0
2010,31.9,7.6,100.0
2040,32.6,6.0,100.0
2070,53.4,9.0,100.0
2100,44.1,9.3,100.0
2130,25.7,7.5,75.0
2160,31.7,5.9,100.0
2190,31.1,7.3,100.0
2220,31.2,7.3,100.0
2250,30.7,7.4,100.0
2280,26.8,7.4,100.0
2310,18.7,7.4,100.0
2340,19.5,7.4,100.0
2370,19.0,7.4,100.0
2400,19.1,7.5,100.0
2430,18.4,5.9,100.0
2460,31.2,7.4,100.0
2490,31.0,7.6,100.0
2520,30.8,7.5,100.0
2550,19.4,5.9,50.0
2580,24.7,5.9,100.0
2610,24.6,6.0,87.5
2640,23.9,5.9,87.5
2670,24.9,5.9,87.5
2700,24.0,5.9,87.5
2730,24.3,5.9,87.5
2760,24.2,5.9,87.5
2790,12.1,4.4,100.0
2820,12.4,4.4,37.5
2850,12.4,4.4,37.5
2880,11.6,4.4,37.5
2910,0.0,2.8,0.0
