Task,Start,Finish,Cores,RequestId
4,2022-04-06 15:22:54.786006,2022-04-06 15:29:48.766920,3,4
5,2022-04-06 15:22:58.040060,2022-04-06 15:30:03.553604,3,5
1,2022-04-06 15:23:28.130015,2022-04-06 15:28:30.256612,4,1
-1,2022-04-06 15:23:28.130151,2022-04-06 15:23:29.131237,8,6
-1,2022-04-06 15:23:49.149785,2022-04-06 15:23:50.150877,8,7
-1,2022-04-06 15:24:10.171072,2022-04-06 15:24:11.172164,8,8
-1,2022-04-06 15:24:31.189782,2022-04-06 15:24:32.190865,8,9
-1,2022-04-06 15:24:52.209768,2022-04-06 15:24:53.210863,8,10
-1,2022-04-06 15:25:13.229760,2022-04-06 15:25:14.230849,8,11
-1,2022-04-06 15:25:34.245774,2022-04-06 15:25:35.246863,8,12
-1,2022-04-06 15:25:55.261781,2022-04-06 15:25:56.262869,8,13
-1,2022-04-06 15:26:16.281797,2022-04-06 15:26:17.282880,8,14
-1,2022-04-06 15:26:37.301780,2022-04-06 15:26:38.302863,8,15
-1,2022-04-06 15:26:58.313814,2022-04-06 15:26:59.314902,8,16
-1,2022-04-06 15:27:19.333776,2022-04-06 15:27:20.334863,8,17
-1,2022-04-06 15:27:40.353769,2022-04-06 15:27:41.354856,8,18
-1,2022-04-06 15:28:01.375085,2022-04-06 15:28:02.376171,8,19
-1,2022-04-06 15:28:22.393764,2022-04-06 15:28:23.394861,8,20
1.5,2022-04-06 15:23:28.130015,2022-04-06 15:26:03.130015,1,
1.5,2022-04-06 15:26:03.130015,2022-04-06 15:28:37.130015,2,
1.5,2022-04-06 15:28:37.130015,2022-04-06 15:30:49.130015,1,
1.5,2022-04-06 15:30:49.130015,2022-04-06 15:32:26.130015,2,
1.5,2022-04-06 15:32:26.130015,2022-04-06 15:34:03.130015,1,
1.5,2022-04-06 15:34:03.130015,2022-04-06 15:34:42.130015,2,
1.5,2022-04-06 15:34:42.130015,2022-04-06 15:35:12.130015,1,
1.5,2022-04-06 15:35:12.130015,2022-04-06 15:35:42.130015,2,
1.5,2022-04-06 15:35:42.130015,2022-04-06 15:36:11.130015,1,
1.5,2022-04-06 15:36:11.130015,2022-04-06 15:36:40.130015,2,
1.5,2022-04-06 15:36:40.130015,2022-04-06 15:37:17.130015,1,
1.5,2022-04-06 15:37:17.130015,2022-04-06 15:37:49.130015,2,
1.5,2022-04-06 15:37:49.130015,2022-04-06 15:38:19.130015,1,
1.5,2022-04-06 15:38:19.130015,2022-04-06 15:38:49.130015,2,
1.5,2022-04-06 15:38:49.130015,2022-04-06 15:39:20.130015,1,
1.5,2022-04-06 15:39:20.130015,2022-04-06 15:40:11.130015,2,
1.5,2022-04-06 15:40:11.130015,2022-04-06 15:40:53.130015,1,
1.5,2022-04-06 15:40:53.130015,2022-04-06 15:41:33.130015,2,
1.5,2022-04-06 15:41:33.130015,2022-04-06 15:42:19.130015,1,
1.5,2022-04-06 15:42:19.130015,2022-04-06 15:42:59.130015,2,
1.5,2022-04-06 15:42:59.130015,2022-04-06 15:44:15.130015,1,
1.5,2022-04-06 15:44:15.130015,2022-04-06 15:45:19.130015,2,
1.5,2022-04-06 15:45:19.130015,2022-04-06 15:46:24.130015,1,
1.5,2022-04-06 15:46:24.130015,2022-04-06 15:47:31.130015,2,
1.5,2022-04-06 15:47:31.130015,2022-04-06 15:48:40.130015,1,
2,2022-04-06 15:28:40.270293,2022-04-06 15:29:38.752150,7,2
-1,2022-04-06 15:28:43.413813,2022-04-06 15:28:44.414912,8,21
-1,2022-04-06 15:29:04.435116,2022-04-06 15:29:05.436221,8,22
-1,2022-04-06 15:29:25.453781,2022-04-06 15:29:26.454879,8,23
2.5,2022-04-06 15:28:40.270293,2022-04-06 15:29:17.270293,1,
2.5,2022-04-06 15:29:17.270293,2022-04-06 15:29:46.270293,2,
2.5,2022-04-06 15:29:46.270293,2022-04-06 15:30:16.270293,1,
2.5,2022-04-06 15:30:16.270293,2022-04-06 15:30:46.270293,2,
2.5,2022-04-06 15:30:46.270293,2022-04-06 15:31:16.270293,1,
2.5,2022-04-06 15:31:16.270293,2022-04-06 15:31:55.270293,2,
2.5,2022-04-06 15:31:55.270293,2022-04-06 15:32:24.270293,1,
2.5,2022-04-06 15:32:24.270293,2022-04-06 15:32:53.270293,2,
2.5,2022-04-06 15:32:53.270293,2022-04-06 15:33:22.270293,1,
2.5,2022-04-06 15:33:22.270293,2022-04-06 15:33:51.270293,2,
2.5,2022-04-06 15:33:51.270293,2022-04-06 15:34:31.270293,1,
2.5,2022-04-06 15:34:31.270293,2022-04-06 15:35:04.270293,2,
2.5,2022-04-06 15:35:04.270293,2022-04-06 15:35:33.270293,1,
2.5,2022-04-06 15:35:33.270293,2022-04-06 15:36:04.270293,2,
2.5,2022-04-06 15:36:04.270293,2022-04-06 15:36:33.270293,1,
2.5,2022-04-06 15:36:33.270293,2022-04-06 15:37:10.270293,2,
2.5,2022-04-06 15:37:10.270293,2022-04-06 15:37:40.270293,1,
2.5,2022-04-06 15:37:40.270293,2022-04-06 15:38:10.270293,2,
2.5,2022-04-06 15:38:10.270293,2022-04-06 15:38:40.270293,1,
2.5,2022-04-06 15:38:40.270293,2022-04-06 15:39:10.270293,2,
2.5,2022-04-06 15:39:10.270293,2022-04-06 15:40:05.270293,1,
2.5,2022-04-06 15:40:05.270293,2022-04-06 15:40:54.270293,2,
2.5,2022-04-06 15:40:54.270293,2022-04-06 15:41:47.270293,1,
2.5,2022-04-06 15:41:47.270293,2022-04-06 15:42:37.270293,2,
2.5,2022-04-06 15:42:37.270293,2022-04-06 15:43:21.270293,1,
2.5,2022-04-06 15:43:21.270293,2022-04-06 15:44:51.270293,2,
2.5,2022-04-06 15:44:51.270293,2022-04-06 15:46:18.270293,1,
2.5,2022-04-06 15:46:18.270293,2022-04-06 15:47:40.270293,2,
2.5,2022-04-06 15:47:40.270293,2022-04-06 15:49:02.270293,1,
2.5,2022-04-06 15:49:02.270293,2022-04-06 15:50:08.270293,2,
-1,2022-04-06 15:29:46.473769,2022-04-06 15:29:47.474875,8,24
3,2022-04-06 15:29:48.766839,2022-04-06 15:29:53.543321,8,3
4,2022-04-06 15:29:48.766935,2022-04-06 15:30:08.495265,5,4
3.5,2022-04-06 15:29:48.766839,2022-04-06 15:32:09.766839,1,
3.5,2022-04-06 15:32:09.766839,2022-04-06 15:33:39.766839,2,
3.5,2022-04-06 15:33:39.766839,2022-04-06 15:35:08.766839,1,
3.5,2022-04-06 15:35:08.766839,2022-04-06 15:36:38.766839,2,
3.5,2022-04-06 15:36:38.766839,2022-04-06 15:38:05.766839,1,
3.5,2022-04-06 15:38:05.766839,2022-04-06 15:40:42.766839,2,
3.5,2022-04-06 15:40:42.766839,2022-04-06 15:42:45.766839,1,
3.5,2022-04-06 15:42:45.766839,2022-04-06 15:44:21.766839,2,
3.5,2022-04-06 15:44:21.766839,2022-04-06 15:45:57.766839,1,
3.5,2022-04-06 15:45:57.766839,2022-04-06 15:47:33.766839,2,
3.5,2022-04-06 15:47:33.766839,2022-04-06 15:48:49.766839,1,
3.5,2022-04-06 15:48:49.766839,2022-04-06 15:49:54.766839,2,
3.5,2022-04-06 15:49:54.766839,2022-04-06 15:51:03.766839,1,
3.5,2022-04-06 15:51:03.766839,2022-04-06 15:52:05.766839,2,
3.5,2022-04-06 15:52:05.766839,2022-04-06 15:53:12.766839,1,
3.5,2022-04-06 15:53:12.766839,2022-04-06 15:54:18.766839,2,
3.5,2022-04-06 15:54:18.766839,2022-04-06 15:55:18.766839,1,
3.5,2022-04-06 15:55:18.766839,2022-04-06 15:56:20.766839,2,
3.5,2022-04-06 15:56:20.766839,2022-04-06 15:57:21.766839,1,
3.5,2022-04-06 15:57:21.766839,2022-04-06 15:58:21.766839,2,
3.5,2022-04-06 15:58:21.766839,2022-04-06 15:59:18.766839,1,
3.5,2022-04-06 15:59:18.766839,2022-04-06 16:00:11.766839,2,
3.5,2022-04-06 16:00:11.766839,2022-04-06 16:01:01.766839,1,
3.5,2022-04-06 16:01:01.766839,2022-04-06 16:01:51.766839,2,
3.5,2022-04-06 16:01:51.766839,2022-04-06 16:02:35.766839,1,
3.5,2022-04-06 16:02:35.766839,2022-04-06 16:04:03.766839,2,
3.5,2022-04-06 16:04:03.766839,2022-04-06 16:05:28.766839,1,
3.5,2022-04-06 16:05:28.766839,2022-04-06 16:06:50.766839,2,
3.5,2022-04-06 16:06:50.766839,2022-04-06 16:08:12.766839,1,
3.5,2022-04-06 16:08:12.766839,2022-04-06 16:09:33.766839,2,
5,2022-04-06 15:30:03.553645,2022-04-06 15:30:16.167750,8,5
6,2022-04-06 15:30:06.476034,2022-04-06 15:30:26.183583,2,6
-1,2022-04-06 15:30:07.493834,2022-04-06 15:30:08.494991,8,25
4.5,2022-04-06 15:29:48.766935,2022-04-06 15:31:15.766935,1,
4.5,2022-04-06 15:31:15.766935,2022-04-06 15:32:37.766935,2,
4.5,2022-04-06 15:32:37.766935,2022-04-06 15:33:59.766935,1,
4.5,2022-04-06 15:33:59.766935,2022-04-06 15:35:20.766935,2,
4.5,2022-04-06 15:35:20.766935,2022-04-06 15:36:41.766935,1,
4.5,2022-04-06 15:36:41.766935,2022-04-06 15:39:17.766935,2,
4.5,2022-04-06 15:39:17.766935,2022-04-06 15:41:15.766935,1,
4.5,2022-04-06 15:41:15.766935,2022-04-06 15:42:47.766935,2,
4.5,2022-04-06 15:42:47.766935,2022-04-06 15:44:17.766935,1,
4.5,2022-04-06 15:44:17.766935,2022-04-06 15:45:48.766935,2,
4.5,2022-04-06 15:45:48.766935,2022-04-06 15:47:18.766935,1,
4.5,2022-04-06 15:47:18.766935,2022-04-06 15:48:43.766935,2,
4.5,2022-04-06 15:48:43.766935,2022-04-06 15:50:08.766935,1,
4.5,2022-04-06 15:50:08.766935,2022-04-06 15:51:34.766935,2,
4.5,2022-04-06 15:51:34.766935,2022-04-06 15:52:39.766935,1,
4.5,2022-04-06 15:52:39.766935,2022-04-06 15:53:47.766935,2,
4.5,2022-04-06 15:53:47.766935,2022-04-06 15:54:49.766935,1,
4.5,2022-04-06 15:54:49.766935,2022-04-06 15:55:52.766935,2,
4.5,2022-04-06 15:55:52.766935,2022-04-06 15:56:54.766935,1,
4.5,2022-04-06 15:56:54.766935,2022-04-06 15:57:55.766935,2,
4.5,2022-04-06 15:57:55.766935,2022-04-06 15:59:23.766935,1,
4.5,2022-04-06 15:59:23.766935,2022-04-06 16:00:45.766935,2,
4.5,2022-04-06 16:00:45.766935,2022-04-06 16:02:07.766935,1,
4.5,2022-04-06 16:02:07.766935,2022-04-06 16:03:28.766935,2,
4.5,2022-04-06 16:03:28.766935,2022-04-06 16:04:50.766935,1,
4.5,2022-04-06 16:04:50.766935,2022-04-06 16:06:22.766935,2,
4.5,2022-04-06 16:06:22.766935,2022-04-06 16:07:51.766935,1,
4.5,2022-04-06 16:07:51.766935,2022-04-06 16:09:18.766935,2,
4.5,2022-04-06 16:09:18.766935,2022-04-06 16:10:44.766935,1,
4.5,2022-04-06 16:10:44.766935,2022-04-06 16:12:00.766935,2,
5.5,2022-04-06 15:30:03.553645,2022-04-06 15:31:31.553645,1,
5.5,2022-04-06 15:31:31.553645,2022-04-06 15:32:56.553645,2,
5.5,2022-04-06 15:32:56.553645,2022-04-06 15:34:18.553645,1,
5.5,2022-04-06 15:34:18.553645,2022-04-06 15:35:40.553645,2,
5.5,2022-04-06 15:35:40.553645,2022-04-06 15:37:01.553645,1,
5.5,2022-04-06 15:37:01.553645,2022-04-06 15:39:40.553645,2,
5.5,2022-04-06 15:39:40.553645,2022-04-06 15:42:24.553645,1,
5.5,2022-04-06 15:42:24.553645,2022-04-06 15:44:58.553645,2,
5.5,2022-04-06 15:44:58.553645,2022-04-06 15:47:02.553645,1,
5.5,2022-04-06 15:47:02.553645,2022-04-06 15:48:36.553645,2,
5.5,2022-04-06 15:48:36.553645,2022-04-06 15:50:05.553645,1,
5.5,2022-04-06 15:50:05.553645,2022-04-06 15:51:28.553645,2,
5.5,2022-04-06 15:51:28.553645,2022-04-06 15:52:54.553645,1,
5.5,2022-04-06 15:52:54.553645,2022-04-06 15:54:17.553645,2,
5.5,2022-04-06 15:54:17.553645,2022-04-06 15:55:38.553645,1,
5.5,2022-04-06 15:55:38.553645,2022-04-06 15:56:45.553645,2,
5.5,2022-04-06 15:56:45.553645,2022-04-06 15:57:47.553645,1,
5.5,2022-04-06 15:57:47.553645,2022-04-06 15:58:49.553645,2,
5.5,2022-04-06 15:58:49.553645,2022-04-06 15:59:52.553645,1,
5.5,2022-04-06 15:59:52.553645,2022-04-06 16:00:51.553645,2,
5.5,2022-04-06 16:00:51.553645,2022-04-06 16:02:22.553645,1,
5.5,2022-04-06 16:02:22.553645,2022-04-06 16:03:49.553645,2,
5.5,2022-04-06 16:03:49.553645,2022-04-06 16:05:14.553645,1,
5.5,2022-04-06 16:05:14.553645,2022-04-06 16:06:36.553645,2,
5.5,2022-04-06 16:06:36.553645,2022-04-06 16:07:56.553645,1,
5.5,2022-04-06 16:07:56.553645,2022-04-06 16:09:31.553645,2,
5.5,2022-04-06 16:09:31.553645,2022-04-06 16:10:58.553645,1,
5.5,2022-04-06 16:10:58.553645,2022-04-06 16:12:25.553645,2,
5.5,2022-04-06 16:12:25.553645,2022-04-06 16:13:50.553645,1,
5.5,2022-04-06 16:13:50.553645,2022-04-06 16:15:10.553645,2,
6,2022-04-06 15:30:26.183605,2022-04-06 15:43:00.667988,8,6
7,2022-04-06 15:30:28.942267,2022-04-06 15:43:10.682246,2,7
8,2022-04-06 15:30:32.227652,2022-04-06 15:43:10.682372,2,8
9,2022-04-06 15:30:35.439179,2022-04-06 15:43:21.020659,2,9
10,2022-04-06 15:30:38.825575,2022-04-06 15:43:31.034867,2,10
-1,2022-04-06 15:30:38.877157,2022-04-06 15:30:39.877787,8,26
-1,2022-04-06 15:30:59.898019,2022-04-06 15:31:00.899147,8,27
-1,2022-04-06 15:31:20.917770,2022-04-06 15:31:21.918924,8,28
-1,2022-04-06 15:31:41.939157,2022-04-06 15:31:42.940291,8,29
-1,2022-04-06 15:32:02.957766,2022-04-06 15:32:03.958894,8,30
-1,2022-04-06 15:32:23.977773,2022-04-06 15:32:24.978899,8,31
6.5,2022-04-06 15:30:26.183605,2022-04-06 15:31:58.183605,1,
6.5,2022-04-06 15:31:58.183605,2022-04-06 15:33:25.183605,2,
6.5,2022-04-06 15:33:25.183605,2022-04-06 15:34:52.183605,1,
6.5,2022-04-06 15:34:52.183605,2022-04-06 15:36:14.183605,2,
6.5,2022-04-06 15:36:14.183605,2022-04-06 15:37:34.183605,1,
6.5,2022-04-06 15:37:34.183605,2022-04-06 15:40:18.183605,2,
6.5,2022-04-06 15:40:18.183605,2022-04-06 15:42:56.183605,1,
6.5,2022-04-06 15:42:56.183605,2022-04-06 15:45:28.183605,2,
6.5,2022-04-06 15:45:28.183605,2022-04-06 15:47:39.183605,1,
6.5,2022-04-06 15:47:39.183605,2022-04-06 15:49:13.183605,2,
6.5,2022-04-06 15:49:13.183605,2022-04-06 15:50:45.183605,1,
6.5,2022-04-06 15:50:45.183605,2022-04-06 15:52:11.183605,2,
6.5,2022-04-06 15:52:11.183605,2022-04-06 15:53:36.183605,1,
6.5,2022-04-06 15:53:36.183605,2022-04-06 15:55:01.183605,2,
6.5,2022-04-06 15:55:01.183605,2022-04-06 15:56:20.183605,1,
6.5,2022-04-06 15:56:20.183605,2022-04-06 15:57:29.183605,2,
6.5,2022-04-06 15:57:29.183605,2022-04-06 15:58:31.183605,1,
6.5,2022-04-06 15:58:31.183605,2022-04-06 15:59:36.183605,2,
6.5,2022-04-06 15:59:36.183605,2022-04-06 16:00:39.183605,1,
6.5,2022-04-06 16:00:39.183605,2022-04-06 16:01:41.183605,2,
6.5,2022-04-06 16:01:41.183605,2022-04-06 16:03:12.183605,1,
6.5,2022-04-06 16:03:12.183605,2022-04-06 16:04:38.183605,2,
6.5,2022-04-06 16:04:38.183605,2022-04-06 16:06:03.183605,1,
6.5,2022-04-06 16:06:03.183605,2022-04-06 16:07:28.183605,2,
6.5,2022-04-06 16:07:28.183605,2022-04-06 16:08:53.183605,1,
6.5,2022-04-06 16:08:53.183605,2022-04-06 16:11:28.183605,2,
6.5,2022-04-06 16:11:28.183605,2022-04-06 16:14:02.183605,1,
6.5,2022-04-06 16:14:02.183605,2022-04-06 16:16:36.183605,2,
6.5,2022-04-06 16:16:36.183605,2022-04-06 16:19:10.183605,1,
6.5,2022-04-06 16:19:10.183605,2022-04-06 16:21:44.183605,2,
7,2022-04-06 15:43:10.682262,2022-04-06 15:43:12.322027,8,7
8,2022-04-06 15:43:10.682379,2022-04-06 15:43:19.082518,4,8
7.5,2022-04-06 15:43:10.682262,2022-04-06 15:44:44.682262,1,
7.5,2022-04-06 15:44:44.682262,2022-04-06 15:46:11.682262,2,
7.5,2022-04-06 15:46:11.682262,2022-04-06 15:47:38.682262,1,
7.5,2022-04-06 15:47:38.682262,2022-04-06 15:49:00.682262,2,
7.5,2022-04-06 15:49:00.682262,2022-04-06 15:50:19.682262,1,
7.5,2022-04-06 15:50:19.682262,2022-04-06 15:50:58.682262,2,
7.5,2022-04-06 15:50:58.682262,2022-04-06 15:51:30.682262,1,
7.5,2022-04-06 15:51:30.682262,2022-04-06 15:52:01.682262,2,
7.5,2022-04-06 15:52:01.682262,2022-04-06 15:52:31.682262,1,
7.5,2022-04-06 15:52:31.682262,2022-04-06 15:53:02.682262,2,
7.5,2022-04-06 15:53:02.682262,2022-04-06 15:54:34.682262,1,
7.5,2022-04-06 15:54:34.682262,2022-04-06 15:56:03.682262,2,
7.5,2022-04-06 15:56:03.682262,2022-04-06 15:57:29.682262,1,
7.5,2022-04-06 15:57:29.682262,2022-04-06 15:58:56.682262,2,
7.5,2022-04-06 15:58:56.682262,2022-04-06 16:00:19.682262,1,
7.5,2022-04-06 16:00:19.682262,2022-04-06 16:02:06.682262,2,
7.5,2022-04-06 16:02:06.682262,2022-04-06 16:03:43.682262,1,
7.5,2022-04-06 16:03:43.682262,2022-04-06 16:05:19.682262,2,
7.5,2022-04-06 16:05:19.682262,2022-04-06 16:06:55.682262,1,
7.5,2022-04-06 16:06:55.682262,2022-04-06 16:08:31.682262,2,
7.5,2022-04-06 16:08:31.682262,2022-04-06 16:10:02.682262,1,
7.5,2022-04-06 16:10:02.682262,2022-04-06 16:11:26.682262,2,
7.5,2022-04-06 16:11:26.682262,2022-04-06 16:12:51.682262,1,
7.5,2022-04-06 16:12:51.682262,2022-04-06 16:14:16.682262,2,
7.5,2022-04-06 16:14:16.682262,2022-04-06 16:15:41.682262,1,
7.5,2022-04-06 16:15:41.682262,2022-04-06 16:18:14.682262,2,
7.5,2022-04-06 16:18:14.682262,2022-04-06 16:20:46.682262,1,
7.5,2022-04-06 16:20:46.682262,2022-04-06 16:23:18.682262,2,
7.5,2022-04-06 16:23:18.682262,2022-04-06 16:25:50.682262,1,
7.5,2022-04-06 16:25:50.682262,2022-04-06 16:28:21.682262,2,
8.5,2022-04-06 15:43:10.682379,2022-04-06 15:45:48.682379,1,
8.5,2022-04-06 15:45:48.682379,2022-04-06 15:48:25.682379,2,
8.5,2022-04-06 15:48:25.682379,2022-04-06 15:51:02.682379,1,
8.5,2022-04-06 15:51:02.682379,2022-04-06 15:53:39.682379,2,
8.5,2022-04-06 15:53:39.682379,2022-04-06 15:56:16.682379,1,
8.5,2022-04-06 15:56:16.682379,2022-04-06 15:58:42.682379,2,
8.5,2022-04-06 15:58:42.682379,2022-04-06 16:00:19.682379,1,
8.5,2022-04-06 16:00:19.682379,2022-04-06 16:01:55.682379,2,
8.5,2022-04-06 16:01:55.682379,2022-04-06 16:03:30.682379,1,
8.5,2022-04-06 16:03:30.682379,2022-04-06 16:05:06.682379,2,
8.5,2022-04-06 16:05:06.682379,2022-04-06 16:06:53.682379,1,
8.5,2022-04-06 16:06:53.682379,2022-04-06 16:08:29.682379,2,
8.5,2022-04-06 16:08:29.682379,2022-04-06 16:10:05.682379,1,
8.5,2022-04-06 16:10:05.682379,2022-04-06 16:11:41.682379,2,
8.5,2022-04-06 16:11:41.682379,2022-04-06 16:13:18.682379,1,
8.5,2022-04-06 16:13:18.682379,2022-04-06 16:15:00.682379,2,
8.5,2022-04-06 16:15:00.682379,2022-04-06 16:16:30.682379,1,
8.5,2022-04-06 16:16:30.682379,2022-04-06 16:17:59.682379,2,
8.5,2022-04-06 16:17:59.682379,2022-04-06 16:19:28.682379,1,
8.5,2022-04-06 16:19:28.682379,2022-04-06 16:20:59.682379,2,
8.5,2022-04-06 16:20:59.682379,2022-04-06 16:22:31.682379,1,
8.5,2022-04-06 16:22:31.682379,2022-04-06 16:23:59.682379,2,
8.5,2022-04-06 16:23:59.682379,2022-04-06 16:25:23.682379,1,
8.5,2022-04-06 16:25:23.682379,2022-04-06 16:26:48.682379,2,
8.5,2022-04-06 16:26:48.682379,2022-04-06 16:28:12.682379,1,
8.5,2022-04-06 16:28:12.682379,2022-04-06 16:30:46.682379,2,
8.5,2022-04-06 16:30:46.682379,2022-04-06 16:33:20.682379,1,
8.5,2022-04-06 16:33:20.682379,2022-04-06 16:35:54.682379,2,
8.5,2022-04-06 16:35:54.682379,2022-04-06 16:38:28.682379,1,
8.5,2022-04-06 16:38:28.682379,2022-04-06 16:40:56.682379,2,
9.5,2022-04-06 15:30:35.439179,2022-04-06 15:33:13.439179,1,
9.5,2022-04-06 15:33:13.439179,2022-04-06 15:35:49.439179,2,
9.5,2022-04-06 15:35:49.439179,2022-04-06 15:38:25.439179,1,
9.5,2022-04-06 15:38:25.439179,2022-04-06 15:41:04.439179,2,
9.5,2022-04-06 15:41:04.439179,2022-04-06 15:43:39.439179,1,
9.5,2022-04-06 15:43:39.439179,2022-04-06 15:46:12.439179,2,
9.5,2022-04-06 15:46:12.439179,2022-04-06 15:48:45.439179,1,
9.5,2022-04-06 15:48:45.439179,2022-04-06 15:50:53.439179,2,
9.5,2022-04-06 15:50:53.439179,2022-04-06 15:52:24.439179,1,
9.5,2022-04-06 15:52:24.439179,2022-04-06 15:53:54.439179,2,
9.5,2022-04-06 15:53:54.439179,2022-04-06 15:55:35.439179,1,
9.5,2022-04-06 15:55:35.439179,2022-04-06 15:57:05.439179,2,
9.5,2022-04-06 15:57:05.439179,2022-04-06 15:58:35.439179,1,
9.5,2022-04-06 15:58:35.439179,2022-04-06 16:00:06.439179,2,
9.5,2022-04-06 16:00:06.439179,2022-04-06 16:01:35.439179,1,
9.5,2022-04-06 16:01:35.439179,2022-04-06 16:04:10.439179,2,
9.5,2022-04-06 16:04:10.439179,2022-04-06 16:06:44.439179,1,
9.5,2022-04-06 16:06:44.439179,2022-04-06 16:09:18.439179,2,
9.5,2022-04-06 16:09:18.439179,2022-04-06 16:10:54.439179,1,
9.5,2022-04-06 16:10:54.439179,2022-04-06 16:12:27.439179,2,
9.5,2022-04-06 16:12:27.439179,2022-04-06 16:15:02.439179,1,
9.5,2022-04-06 16:15:02.439179,2022-04-06 16:17:37.439179,2,
9.5,2022-04-06 16:17:37.439179,2022-04-06 16:20:12.439179,1,
9.5,2022-04-06 16:20:12.439179,2022-04-06 16:22:49.439179,2,
9.5,2022-04-06 16:22:49.439179,2022-04-06 16:25:25.439179,1,
9.5,2022-04-06 16:25:25.439179,2022-04-06 16:27:59.439179,2,
9.5,2022-04-06 16:27:59.439179,2022-04-06 16:30:31.439179,1,
9.5,2022-04-06 16:30:31.439179,2022-04-06 16:33:03.439179,2,
9.5,2022-04-06 16:33:03.439179,2022-04-06 16:35:35.439179,1,
9.5,2022-04-06 16:35:35.439179,2022-04-06 16:38:07.439179,2,
10,2022-04-06 15:43:31.034894,2022-04-06 15:43:32.566784,8,10
10.5,2022-04-06 15:43:31.034894,2022-04-06 15:46:09.034894,1,
10.5,2022-04-06 15:46:09.034894,2022-04-06 15:48:45.034894,2,
10.5,2022-04-06 15:48:45.034894,2022-04-06 15:51:21.034894,1,
10.5,2022-04-06 15:51:21.034894,2022-04-06 15:53:57.034894,2,
10.5,2022-04-06 15:53:57.034894,2022-04-06 15:56:32.034894,1,
10.5,2022-04-06 15:56:32.034894,2022-04-06 15:59:09.034894,2,
10.5,2022-04-06 15:59:09.034894,2022-04-06 16:01:43.034894,1,
10.5,2022-04-06 16:01:43.034894,2022-04-06 16:04:17.034894,2,
10.5,2022-04-06 16:04:17.034894,2022-04-06 16:06:53.034894,1,
10.5,2022-04-06 16:06:53.034894,2022-04-06 16:08:28.034894,2,
10.5,2022-04-06 16:08:28.034894,2022-04-06 16:11:04.034894,1,
