0,0.0,3.0,0.0
30,6.4,3.4,100.0
60,65.7,4.4,100.0
90,66.4,4.5,100.0
120,24.3,3.0,0.0
150,68.0,8.3,100.0
180,71.0,10.4,100.0
210,70.1,10.7,100.0
240,69.9,10.7,100.0
270,69.9,10.6,100.0
300,70.4,11.0,100.0
330,69.7,10.8,100.0
360,70.7,10.9,100.0
390,71.9,10.9,100.0
420,62.6,11.1,100.0
450,53.4,9.7,75.0
480,47.1,9.3,100.0
510,40.1,8.0,56.25
540,24.8,4.9,62.5
570,38.5,7.2,100.0
600,34.9,10.9,100.0
630,34.0,11.0,100.0
660,34.2,11.1,100.0
690,34.3,11.1,100.0
720,34.2,11.1,100.0
750,34.0,11.1,100.0
780,34.5,11.1,100.0
810,34.1,11.2,100.0
840,34.5,11.2,100.0
870,34.9,11.2,100.0
900,35.7,11.1,100.0
930,35.5,11.1,100.0
960,35.2,11.2,100.0
990,34.4,11.2,100.0
1020,34.7,11.3,100.0
1050,34.8,11.3,100.0
1080,34.1,11.4,100.0
1110,34.1,11.4,100.0
1140,33.6,11.5,100.0
1170,33.5,11.6,100.0
1200,33.6,11.6,100.0
1230,34.4,11.5,100.0
1260,35.2,11.5,100.0
1290,27.7,9.9,50.0
1320,14.8,3.7,100.0
1350,28.1,9.1,100.0
1380,27.6,9.0,100.0
1410,27.7,9.1,100.0
1440,27.6,9.0,100.0
1470,27.8,9.0,100.0
1500,27.6,9.0,100.0
1530,27.2,9.1,100.0
1560,27.7,9.0,100.0
1590,27.6,9.0,100.0
1620,28.1,9.1,100.0
1650,28.1,9.0,100.0
1680,27.4,9.2,100.0
1710,27.5,9.3,100.0
1740,27.3,9.4,100.0
1770,27.7,9.2,100.0
1800,27.5,9.3,100.0
1830,27.8,9.4,100.0
1860,27.3,9.5,100.0
1890,27.0,9.6,100.0
1920,27.1,9.6,100.0
1950,26.9,9.7,100.0
1980,27.0,9.6,100.0
2010,27.4,9.6,100.0
2040,27.7,9.4,100.0
2070,8.5,4.6,50.0
2100,59.4,8.3,100.0
2130,48.1,15.2,100.0
2160,47.2,15.4,100.0
2190,47.6,15.4,100.0
2220,46.9,15.4,100.0
2250,46.7,15.4,100.0
2280,47.8,14.0,100.0
2310,47.8,14.0,87.5
2340,53.5,15.6,100.0
2370,53.7,15.6,100.0
2400,54.2,15.6,100.0
2430,54.0,15.8,100.0
2460,54.2,15.8,100.0
2490,54.6,15.9,100.0
2520,54.5,15.9,100.0
2550,55.1,16.0,100.0
2580,54.9,16.1,100.0
2610,55.9,15.9,100.0
2640,55.9,16.0,100.0
2670,56.5,16.0,100.0
2700,56.2,16.1,100.0
2730,56.7,16.1,100.0
2760,55.7,16.0,100.0
2790,55.3,16.0,100.0
2820,55.1,16.2,100.0
2850,35.0,11.1,75.0
2880,25.5,5.0,100.0
2910,45.4,10.6,100.0
2940,40.4,10.6,100.0
2970,39.3,10.7,100.0
3000,26.8,9.1,50.0
3030,40.0,8.9,100.0
3060,39.2,9.0,100.0
3090,38.2,9.0,100.0
3120,39.1,9.1,100.0
3150,38.5,9.2,100.0
3180,38.9,9.2,100.0
3210,37.8,9.3,100.0
3240,37.6,9.3,100.0
3270,37.7,9.5,100.0
3300,38.2,9.5,100.0
3330,34.9,9.5,100.0
3360,26.1,9.6,100.0
3390,19.0,7.9,100.0
3420,19.0,8.0,100.0
3450,18.7,8.0,100.0
3480,18.5,6.4,100.0
3510,39.0,7.4,100.0
3540,51.5,10.8,100.0
3570,51.6,9.2,100.0
3600,50.9,9.4,100.0
3630,46.0,7.7,100.0
3660,50.3,7.7,100.0
3690,49.5,7.8,100.0
3720,40.3,7.7,100.0
3750,44.9,8.0,100.0
3780,50.7,8.0,100.0
3810,49.1,8.0,100.0
3840,51.0,7.9,100.0
3870,21.0,4.7,100.0
3900,44.8,9.2,100.0
3930,36.8,7.6,100.0
3960,36.4,7.5,100.0
3990,35.3,7.6,100.0
4020,36.8,7.6,100.0
4050,35.8,7.6,100.0
4080,37.0,7.7,100.0
4110,36.7,7.7,100.0
4140,37.4,7.7,100.0
4170,37.6,7.7,100.0
4200,36.7,7.8,100.0
4230,36.3,7.7,100.0
4260,37.2,7.8,100.0
4290,36.6,7.9,100.0
4320,36.3,7.9,100.0
4350,12.3,4.6,75.0
4380,0.1,3.0,43.75
