Task,Start,Finish,Cores,RequestId
2.5,2022-04-05 19:17:14.113545,2022-04-05 19:17:43.113545,2,
2.5,2022-04-05 19:17:43.113545,2022-04-05 19:18:23.113545,1,
2.5,2022-04-05 19:18:23.113545,2022-04-05 19:18:56.113545,2,
2.5,2022-04-05 19:18:56.113545,2022-04-05 19:19:25.113545,1,
2.5,2022-04-05 19:19:25.113545,2022-04-05 19:19:56.113545,2,
2.5,2022-04-05 19:19:56.113545,2022-04-05 19:20:25.113545,1,
2.5,2022-04-05 19:20:25.113545,2022-04-05 19:21:02.113545,2,
2.5,2022-04-05 19:21:02.113545,2022-04-05 19:21:32.113545,1,
2.5,2022-04-05 19:21:32.113545,2022-04-05 19:22:02.113545,2,
2.5,2022-04-05 19:22:02.113545,2022-04-05 19:22:32.113545,1,
2.5,2022-04-05 19:22:32.113545,2022-04-05 19:23:02.113545,2,
2.5,2022-04-05 19:23:02.113545,2022-04-05 19:23:57.113545,1,
2.5,2022-04-05 19:23:57.113545,2022-04-05 19:24:46.113545,2,
2.5,2022-04-05 19:24:46.113545,2022-04-05 19:25:39.113545,1,
2.5,2022-04-05 19:25:39.113545,2022-04-05 19:26:29.113545,2,
2.5,2022-04-05 19:26:29.113545,2022-04-05 19:27:13.113545,1,
3.5,2022-04-05 19:12:32.113659,2022-04-05 19:14:53.113659,1,
3.5,2022-04-05 19:14:53.113659,2022-04-05 19:16:23.113659,2,
3.5,2022-04-05 19:16:23.113659,2022-04-05 19:17:52.113659,1,
3.5,2022-04-05 19:17:52.113659,2022-04-05 19:19:22.113659,2,
3.5,2022-04-05 19:19:22.113659,2022-04-05 19:20:49.113659,1,
3.5,2022-04-05 19:20:49.113659,2022-04-05 19:23:26.113659,2,
3.5,2022-04-05 19:23:26.113659,2022-04-05 19:25:29.113659,1,
3.5,2022-04-05 19:25:29.113659,2022-04-05 19:27:05.113659,2,
3.5,2022-04-05 19:27:05.113659,2022-04-05 19:28:41.113659,1,
3.5,2022-04-05 19:28:41.113659,2022-04-05 19:30:17.113659,2,
3.5,2022-04-05 19:30:17.113659,2022-04-05 19:31:33.113659,1,
3.5,2022-04-05 19:31:33.113659,2022-04-05 19:32:38.113659,2,
3.5,2022-04-05 19:32:38.113659,2022-04-05 19:33:47.113659,1,
3.5,2022-04-05 19:33:47.113659,2022-04-05 19:34:49.113659,2,
3.5,2022-04-05 19:34:49.113659,2022-04-05 19:35:56.113659,1,
3.5,2022-04-05 19:35:56.113659,2022-04-05 19:37:02.113659,2,
3.5,2022-04-05 19:37:02.113659,2022-04-05 19:38:02.113659,1,
3.5,2022-04-05 19:38:02.113659,2022-04-05 19:39:04.113659,2,
3.5,2022-04-05 19:39:04.113659,2022-04-05 19:40:05.113659,1,
3.5,2022-04-05 19:40:05.113659,2022-04-05 19:41:05.113659,2,
3.5,2022-04-05 19:41:05.113659,2022-04-05 19:42:02.113659,1,
3.5,2022-04-05 19:42:02.113659,2022-04-05 19:42:55.113659,2,
3.5,2022-04-05 19:42:55.113659,2022-04-05 19:43:45.113659,1,
3.5,2022-04-05 19:43:45.113659,2022-04-05 19:44:35.113659,2,
3.5,2022-04-05 19:44:35.113659,2022-04-05 19:45:19.113659,1,
4,2022-04-05 19:13:14.356175,2022-04-05 19:20:12.321737,3,4
5,2022-04-05 19:13:17.282450,2022-04-05 19:20:22.333600,3,5
6,2022-04-05 19:13:20.436119,2022-04-05 19:20:35.866023,3,6
7,2022-04-05 19:13:23.562856,2022-04-05 19:20:35.866149,3,7
8,2022-04-05 19:13:26.932315,2022-04-05 19:20:43.529057,3,8
-1,2022-04-05 19:13:36.381803,2022-04-05 19:13:37.382932,8,11
-1,2022-04-05 19:14:16.421762,2022-04-05 19:14:17.422866,8,12
-1,2022-04-05 19:15:00.465772,2022-04-05 19:15:01.466877,8,13
-1,2022-04-05 19:15:40.506467,2022-04-05 19:15:41.507579,8,14
-1,2022-04-05 19:16:18.545200,2022-04-05 19:16:19.546307,8,15
-1,2022-04-05 19:16:57.584947,2022-04-05 19:16:58.585760,8,16
-1,2022-04-05 19:17:27.613779,2022-04-05 19:17:28.614907,8,17
-1,2022-04-05 19:18:09.653770,2022-04-05 19:18:10.654885,8,18
-1,2022-04-05 19:18:44.661771,2022-04-05 19:18:45.662882,8,19
-1,2022-04-05 19:19:24.701771,2022-04-05 19:19:25.702882,8,20
-1,2022-04-05 19:20:10.745770,2022-04-05 19:20:11.746875,8,21
4.5,2022-04-05 19:13:14.356175,2022-04-05 19:14:41.356175,1,
4.5,2022-04-05 19:14:41.356175,2022-04-05 19:16:03.356175,2,
4.5,2022-04-05 19:16:03.356175,2022-04-05 19:17:25.356175,1,
4.5,2022-04-05 19:17:25.356175,2022-04-05 19:18:46.356175,2,
4.5,2022-04-05 19:18:46.356175,2022-04-05 19:20:07.356175,1,
4.5,2022-04-05 19:20:07.356175,2022-04-05 19:22:43.356175,2,
4.5,2022-04-05 19:22:43.356175,2022-04-05 19:24:41.356175,1,
4.5,2022-04-05 19:24:41.356175,2022-04-05 19:26:13.356175,2,
4.5,2022-04-05 19:26:13.356175,2022-04-05 19:27:43.356175,1,
4.5,2022-04-05 19:27:43.356175,2022-04-05 19:29:14.356175,2,
4.5,2022-04-05 19:29:14.356175,2022-04-05 19:30:44.356175,1,
4.5,2022-04-05 19:30:44.356175,2022-04-05 19:32:09.356175,2,
4.5,2022-04-05 19:32:09.356175,2022-04-05 19:33:34.356175,1,
4.5,2022-04-05 19:33:34.356175,2022-04-05 19:35:00.356175,2,
4.5,2022-04-05 19:35:00.356175,2022-04-05 19:36:05.356175,1,
4.5,2022-04-05 19:36:05.356175,2022-04-05 19:37:13.356175,2,
4.5,2022-04-05 19:37:13.356175,2022-04-05 19:38:15.356175,1,
4.5,2022-04-05 19:38:15.356175,2022-04-05 19:39:18.356175,2,
4.5,2022-04-05 19:39:18.356175,2022-04-05 19:40:20.356175,1,
4.5,2022-04-05 19:40:20.356175,2022-04-05 19:41:21.356175,2,
4.5,2022-04-05 19:41:21.356175,2022-04-05 19:42:49.356175,1,
4.5,2022-04-05 19:42:49.356175,2022-04-05 19:44:11.356175,2,
4.5,2022-04-05 19:44:11.356175,2022-04-05 19:45:33.356175,1,
4.5,2022-04-05 19:45:33.356175,2022-04-05 19:46:54.356175,2,
4.5,2022-04-05 19:46:54.356175,2022-04-05 19:48:16.356175,1,
5,2022-04-05 19:20:22.333614,2022-04-05 19:20:25.853669,7,5
5.5,2022-04-05 19:20:22.333614,2022-04-05 19:21:50.333614,1,
5.5,2022-04-05 19:21:50.333614,2022-04-05 19:23:15.333614,2,
5.5,2022-04-05 19:23:15.333614,2022-04-05 19:24:37.333614,1,
5.5,2022-04-05 19:24:37.333614,2022-04-05 19:25:59.333614,2,
5.5,2022-04-05 19:25:59.333614,2022-04-05 19:27:20.333614,1,
5.5,2022-04-05 19:27:20.333614,2022-04-05 19:29:59.333614,2,
5.5,2022-04-05 19:29:59.333614,2022-04-05 19:32:43.333614,1,
5.5,2022-04-05 19:32:43.333614,2022-04-05 19:35:17.333614,2,
5.5,2022-04-05 19:35:17.333614,2022-04-05 19:37:21.333614,1,
5.5,2022-04-05 19:37:21.333614,2022-04-05 19:38:55.333614,2,
5.5,2022-04-05 19:38:55.333614,2022-04-05 19:40:24.333614,1,
5.5,2022-04-05 19:40:24.333614,2022-04-05 19:41:47.333614,2,
5.5,2022-04-05 19:41:47.333614,2022-04-05 19:43:13.333614,1,
5.5,2022-04-05 19:43:13.333614,2022-04-05 19:44:36.333614,2,
5.5,2022-04-05 19:44:36.333614,2022-04-05 19:45:57.333614,1,
5.5,2022-04-05 19:45:57.333614,2022-04-05 19:47:04.333614,2,
5.5,2022-04-05 19:47:04.333614,2022-04-05 19:48:06.333614,1,
5.5,2022-04-05 19:48:06.333614,2022-04-05 19:49:08.333614,2,
5.5,2022-04-05 19:49:08.333614,2022-04-05 19:50:11.333614,1,
5.5,2022-04-05 19:50:11.333614,2022-04-05 19:51:10.333614,2,
5.5,2022-04-05 19:51:10.333614,2022-04-05 19:52:41.333614,1,
5.5,2022-04-05 19:52:41.333614,2022-04-05 19:54:08.333614,2,
5.5,2022-04-05 19:54:08.333614,2022-04-05 19:55:33.333614,1,
5.5,2022-04-05 19:55:33.333614,2022-04-05 19:56:55.333614,2,
5.5,2022-04-05 19:56:55.333614,2022-04-05 19:58:15.333614,1,
6,2022-04-05 19:20:35.866044,2022-04-05 19:20:36.523642,8,6
7,2022-04-05 19:20:35.866160,2022-04-05 19:20:35.988015,5,7
7.5,2022-04-05 19:20:35.866160,2022-04-05 19:22:09.866160,1,
7.5,2022-04-05 19:22:09.866160,2022-04-05 19:23:36.866160,2,
7.5,2022-04-05 19:23:36.866160,2022-04-05 19:25:03.866160,1,
7.5,2022-04-05 19:25:03.866160,2022-04-05 19:26:25.866160,2,
7.5,2022-04-05 19:26:25.866160,2022-04-05 19:27:44.866160,1,
7.5,2022-04-05 19:27:44.866160,2022-04-05 19:28:23.866160,2,
7.5,2022-04-05 19:28:23.866160,2022-04-05 19:28:55.866160,1,
7.5,2022-04-05 19:28:55.866160,2022-04-05 19:29:26.866160,2,
7.5,2022-04-05 19:29:26.866160,2022-04-05 19:29:56.866160,1,
7.5,2022-04-05 19:29:56.866160,2022-04-05 19:30:27.866160,2,
7.5,2022-04-05 19:30:27.866160,2022-04-05 19:31:59.866160,1,
7.5,2022-04-05 19:31:59.866160,2022-04-05 19:33:28.866160,2,
7.5,2022-04-05 19:33:28.866160,2022-04-05 19:34:54.866160,1,
7.5,2022-04-05 19:34:54.866160,2022-04-05 19:36:21.866160,2,
7.5,2022-04-05 19:36:21.866160,2022-04-05 19:37:44.866160,1,
7.5,2022-04-05 19:37:44.866160,2022-04-05 19:39:31.866160,2,
7.5,2022-04-05 19:39:31.866160,2022-04-05 19:41:08.866160,1,
7.5,2022-04-05 19:41:08.866160,2022-04-05 19:42:44.866160,2,
7.5,2022-04-05 19:42:44.866160,2022-04-05 19:44:20.866160,1,
7.5,2022-04-05 19:44:20.866160,2022-04-05 19:45:56.866160,2,
7.5,2022-04-05 19:45:56.866160,2022-04-05 19:47:27.866160,1,
7.5,2022-04-05 19:47:27.866160,2022-04-05 19:48:51.866160,2,
7.5,2022-04-05 19:48:51.866160,2022-04-05 19:50:16.866160,1,
7.5,2022-04-05 19:50:16.866160,2022-04-05 19:51:41.866160,2,
7.5,2022-04-05 19:51:41.866160,2022-04-05 19:53:06.866160,1,
6.5,2022-04-05 19:20:35.866044,2022-04-05 19:22:07.866044,1,
6.5,2022-04-05 19:22:07.866044,2022-04-05 19:23:34.866044,2,
6.5,2022-04-05 19:23:34.866044,2022-04-05 19:25:01.866044,1,
6.5,2022-04-05 19:25:01.866044,2022-04-05 19:26:23.866044,2,
6.5,2022-04-05 19:26:23.866044,2022-04-05 19:27:43.866044,1,
6.5,2022-04-05 19:27:43.866044,2022-04-05 19:30:27.866044,2,
6.5,2022-04-05 19:30:27.866044,2022-04-05 19:33:05.866044,1,
6.5,2022-04-05 19:33:05.866044,2022-04-05 19:35:37.866044,2,
6.5,2022-04-05 19:35:37.866044,2022-04-05 19:37:48.866044,1,
6.5,2022-04-05 19:37:48.866044,2022-04-05 19:39:22.866044,2,
6.5,2022-04-05 19:39:22.866044,2022-04-05 19:40:54.866044,1,
6.5,2022-04-05 19:40:54.866044,2022-04-05 19:42:20.866044,2,
6.5,2022-04-05 19:42:20.866044,2022-04-05 19:43:45.866044,1,
6.5,2022-04-05 19:43:45.866044,2022-04-05 19:45:10.866044,2,
6.5,2022-04-05 19:45:10.866044,2022-04-05 19:46:29.866044,1,
6.5,2022-04-05 19:46:29.866044,2022-04-05 19:47:38.866044,2,
6.5,2022-04-05 19:47:38.866044,2022-04-05 19:48:40.866044,1,
6.5,2022-04-05 19:48:40.866044,2022-04-05 19:49:45.866044,2,
6.5,2022-04-05 19:49:45.866044,2022-04-05 19:50:48.866044,1,
6.5,2022-04-05 19:50:48.866044,2022-04-05 19:51:50.866044,2,
6.5,2022-04-05 19:51:50.866044,2022-04-05 19:53:21.866044,1,
6.5,2022-04-05 19:53:21.866044,2022-04-05 19:54:47.866044,2,
6.5,2022-04-05 19:54:47.866044,2022-04-05 19:56:12.866044,1,
6.5,2022-04-05 19:56:12.866044,2022-04-05 19:57:37.866044,2,
6.5,2022-04-05 19:57:37.866044,2022-04-05 19:59:02.866044,1,
8.5,2022-04-05 19:13:26.932315,2022-04-05 19:16:04.932315,1,
8.5,2022-04-05 19:16:04.932315,2022-04-05 19:18:41.932315,2,
8.5,2022-04-05 19:18:41.932315,2022-04-05 19:21:18.932315,1,
8.5,2022-04-05 19:21:18.932315,2022-04-05 19:23:55.932315,2,
8.5,2022-04-05 19:23:55.932315,2022-04-05 19:26:32.932315,1,
8.5,2022-04-05 19:26:32.932315,2022-04-05 19:28:58.932315,2,
8.5,2022-04-05 19:28:58.932315,2022-04-05 19:30:35.932315,1,
8.5,2022-04-05 19:30:35.932315,2022-04-05 19:32:11.932315,2,
8.5,2022-04-05 19:32:11.932315,2022-04-05 19:33:46.932315,1,
8.5,2022-04-05 19:33:46.932315,2022-04-05 19:35:22.932315,2,
8.5,2022-04-05 19:35:22.932315,2022-04-05 19:37:09.932315,1,
8.5,2022-04-05 19:37:09.932315,2022-04-05 19:38:45.932315,2,
8.5,2022-04-05 19:38:45.932315,2022-04-05 19:40:21.932315,1,
8.5,2022-04-05 19:40:21.932315,2022-04-05 19:41:57.932315,2,
8.5,2022-04-05 19:41:57.932315,2022-04-05 19:43:34.932315,1,
8.5,2022-04-05 19:43:34.932315,2022-04-05 19:45:16.932315,2,
8.5,2022-04-05 19:45:16.932315,2022-04-05 19:46:46.932315,1,
8.5,2022-04-05 19:46:46.932315,2022-04-05 19:48:15.932315,2,
8.5,2022-04-05 19:48:15.932315,2022-04-05 19:49:44.932315,1,
8.5,2022-04-05 19:49:44.932315,2022-04-05 19:51:15.932315,2,
8.5,2022-04-05 19:51:15.932315,2022-04-05 19:52:47.932315,1,
8.5,2022-04-05 19:52:47.932315,2022-04-05 19:54:15.932315,2,
8.5,2022-04-05 19:54:15.932315,2022-04-05 19:55:39.932315,1,
8.5,2022-04-05 19:55:39.932315,2022-04-05 19:57:04.932315,2,
8.5,2022-04-05 19:57:04.932315,2022-04-05 19:58:28.932315,1,
-1,2022-04-05 19:20:45.769867,2022-04-05 19:20:46.771066,8,22
9,2022-04-05 19:20:56.166739,2022-04-05 19:33:57.155760,2,9
10,2022-04-05 19:20:59.277791,2022-04-05 19:34:01.544483,2,10
11,2022-04-05 19:21:02.465922,2022-04-05 19:34:04.218796,2,11
12,2022-04-05 19:21:05.898814,2022-04-05 19:34:05.270919,2,12
13,2022-04-05 19:21:09.234624,2022-04-05 19:24:09.547329,2,13
14,2022-04-05 19:21:12.537722,2022-04-05 19:34:14.928575,2,14
15,2022-04-05 19:21:15.966554,2022-04-05 19:34:16.954002,2,15
16,2022-04-05 19:21:19.701887,2022-04-05 19:24:19.987798,2,16
-1,2022-04-05 19:21:23.805831,2022-04-05 19:21:24.806987,8,23
-1,2022-04-05 19:21:59.833758,2022-04-05 19:22:00.834892,8,24
-1,2022-04-05 19:22:47.881770,2022-04-05 19:22:48.882906,8,25
-1,2022-04-05 19:23:28.921758,2022-04-05 19:23:29.922898,8,26
-1,2022-04-05 19:24:12.965847,2022-04-05 19:24:13.966985,8,27
-3,2022-04-05 19:24:51.193883,2022-04-05 19:24:52.195054,13,13
17,2022-04-05 19:24:55.097200,2022-04-05 19:34:26.968421,2,17
-1,2022-04-05 19:24:55.169494,2022-04-05 19:24:56.170656,8,28
-3,2022-04-05 19:25:01.633802,2022-04-05 19:25:02.634983,16,16
18,2022-04-05 19:25:05.211047,2022-04-05 19:34:26.968591,2,18
-1,2022-04-05 19:25:31.205814,2022-04-05 19:25:32.206966,8,29
-1,2022-04-05 19:26:10.245771,2022-04-05 19:26:11.246912,8,30
-1,2022-04-05 19:26:53.285781,2022-04-05 19:26:54.286925,8,31
-1,2022-04-05 19:27:35.325765,2022-04-05 19:27:36.326903,8,32
-1,2022-04-05 19:28:17.365778,2022-04-05 19:28:18.366925,8,33
-1,2022-04-05 19:28:53.401762,2022-04-05 19:28:54.402897,8,34
-1,2022-04-05 19:29:36.441771,2022-04-05 19:29:37.442907,8,35
-1,2022-04-05 19:30:16.481784,2022-04-05 19:30:17.482924,8,36
-1,2022-04-05 19:30:56.521760,2022-04-05 19:30:57.522900,8,37
-1,2022-04-05 19:31:39.561776,2022-04-05 19:31:40.562917,8,38
-1,2022-04-05 19:32:23.605761,2022-04-05 19:32:24.606915,8,39
-1,2022-04-05 19:33:02.645651,2022-04-05 19:33:03.646792,8,40
-1,2022-04-05 19:33:31.673775,2022-04-05 19:33:32.674922,8,41
9.5,2022-04-05 19:20:56.166739,2022-04-05 19:23:34.166739,1,
9.5,2022-04-05 19:23:34.166739,2022-04-05 19:26:10.166739,2,
9.5,2022-04-05 19:26:10.166739,2022-04-05 19:28:46.166739,1,
9.5,2022-04-05 19:28:46.166739,2022-04-05 19:31:25.166739,2,
9.5,2022-04-05 19:31:25.166739,2022-04-05 19:34:00.166739,1,
9.5,2022-04-05 19:34:00.166739,2022-04-05 19:36:33.166739,2,
9.5,2022-04-05 19:36:33.166739,2022-04-05 19:39:06.166739,1,
9.5,2022-04-05 19:39:06.166739,2022-04-05 19:41:14.166739,2,
9.5,2022-04-05 19:41:14.166739,2022-04-05 19:42:45.166739,1,
9.5,2022-04-05 19:42:45.166739,2022-04-05 19:44:15.166739,2,
9.5,2022-04-05 19:44:15.166739,2022-04-05 19:45:56.166739,1,
9.5,2022-04-05 19:45:56.166739,2022-04-05 19:47:26.166739,2,
9.5,2022-04-05 19:47:26.166739,2022-04-05 19:48:56.166739,1,
9.5,2022-04-05 19:48:56.166739,2022-04-05 19:50:27.166739,2,
9.5,2022-04-05 19:50:27.166739,2022-04-05 19:51:56.166739,1,
9.5,2022-04-05 19:51:56.166739,2022-04-05 19:54:31.166739,2,
9.5,2022-04-05 19:54:31.166739,2022-04-05 19:57:05.166739,1,
9.5,2022-04-05 19:57:05.166739,2022-04-05 19:59:39.166739,2,
9.5,2022-04-05 19:59:39.166739,2022-04-05 20:01:15.166739,1,
9.5,2022-04-05 20:01:15.166739,2022-04-05 20:02:48.166739,2,
9.5,2022-04-05 20:02:48.166739,2022-04-05 20:05:23.166739,1,
9.5,2022-04-05 20:05:23.166739,2022-04-05 20:07:58.166739,2,
9.5,2022-04-05 20:07:58.166739,2022-04-05 20:10:33.166739,1,
9.5,2022-04-05 20:10:33.166739,2022-04-05 20:13:10.166739,2,
9.5,2022-04-05 20:13:10.166739,2022-04-05 20:15:46.166739,1,
10.5,2022-04-05 19:20:59.277791,2022-04-05 19:23:37.277791,1,
10.5,2022-04-05 19:23:37.277791,2022-04-05 19:26:13.277791,2,
10.5,2022-04-05 19:26:13.277791,2022-04-05 19:28:49.277791,1,
10.5,2022-04-05 19:28:49.277791,2022-04-05 19:31:25.277791,2,
10.5,2022-04-05 19:31:25.277791,2022-04-05 19:34:00.277791,1,
10.5,2022-04-05 19:34:00.277791,2022-04-05 19:36:37.277791,2,
10.5,2022-04-05 19:36:37.277791,2022-04-05 19:39:11.277791,1,
10.5,2022-04-05 19:39:11.277791,2022-04-05 19:41:45.277791,2,
10.5,2022-04-05 19:41:45.277791,2022-04-05 19:44:21.277791,1,
10.5,2022-04-05 19:44:21.277791,2022-04-05 19:45:56.277791,2,
10.5,2022-04-05 19:45:56.277791,2022-04-05 19:48:32.277791,1,
10.5,2022-04-05 19:48:32.277791,2022-04-05 19:51:05.277791,2,
10.5,2022-04-05 19:51:05.277791,2022-04-05 19:53:38.277791,1,
10.5,2022-04-05 19:53:38.277791,2022-04-05 19:55:14.277791,2,
10.5,2022-04-05 19:55:14.277791,2022-04-05 19:56:49.277791,1,
10.5,2022-04-05 19:56:49.277791,2022-04-05 19:59:25.277791,2,
10.5,2022-04-05 19:59:25.277791,2022-04-05 20:01:57.277791,1,
10.5,2022-04-05 20:01:57.277791,2022-04-05 20:04:29.277791,2,
10.5,2022-04-05 20:04:29.277791,2022-04-05 20:06:16.277791,1,
10.5,2022-04-05 20:06:16.277791,2022-04-05 20:07:50.277791,2,
10.5,2022-04-05 20:07:50.277791,2022-04-05 20:10:25.277791,1,
10.5,2022-04-05 20:10:25.277791,2022-04-05 20:13:01.277791,2,
10.5,2022-04-05 20:13:01.277791,2022-04-05 20:15:37.277791,1,
10.5,2022-04-05 20:15:37.277791,2022-04-05 20:18:13.277791,2,
10.5,2022-04-05 20:18:13.277791,2022-04-05 20:20:49.277791,1,
11.5,2022-04-05 19:21:02.465922,2022-04-05 19:22:47.465922,1,
11.5,2022-04-05 19:22:47.465922,2022-04-05 19:24:25.465922,2,
11.5,2022-04-05 19:24:25.465922,2022-04-05 19:26:02.465922,1,
11.5,2022-04-05 19:26:02.465922,2022-04-05 19:27:38.465922,2,
11.5,2022-04-05 19:27:38.465922,2022-04-05 19:29:13.465922,1,
11.5,2022-04-05 19:29:13.465922,2022-04-05 19:31:50.465922,2,
11.5,2022-04-05 19:31:50.465922,2022-04-05 19:34:25.465922,1,
11.5,2022-04-05 19:34:25.465922,2022-04-05 19:36:59.465922,2,
11.5,2022-04-05 19:36:59.465922,2022-04-05 19:38:45.465922,1,
11.5,2022-04-05 19:38:45.465922,2022-04-05 19:40:22.465922,2,
11.5,2022-04-05 19:40:22.465922,2022-04-05 19:42:58.465922,1,
11.5,2022-04-05 19:42:58.465922,2022-04-05 19:44:36.465922,2,
11.5,2022-04-05 19:44:36.465922,2022-04-05 19:46:11.465922,1,
11.5,2022-04-05 19:46:11.465922,2022-04-05 19:47:49.465922,2,
11.5,2022-04-05 19:47:49.465922,2022-04-05 19:49:25.465922,1,
11.5,2022-04-05 19:49:25.465922,2022-04-05 19:52:00.465922,2,
11.5,2022-04-05 19:52:00.465922,2022-04-05 19:54:35.465922,1,
11.5,2022-04-05 19:54:35.465922,2022-04-05 19:57:11.465922,2,
11.5,2022-04-05 19:57:11.465922,2022-04-05 19:59:47.465922,1,
