0,0.0,2.9,0.0
30,0.1,2.9,0.0
60,65.0,4.3,100.0
90,70.2,4.5,100.0
120,68.8,4.5,100.0
150,18.6,3.4,100.0
180,71.3,7.4,100.0
210,75.4,7.4,100.0
240,72.2,7.5,100.0
270,75.3,7.4,100.0
300,73.4,7.6,100.0
330,72.9,7.7,100.0
360,76.2,7.8,100.0
390,62.5,6.2,100.0
420,28.9,4.3,100.0
450,66.6,10.8,93.75
480,67.3,10.6,93.75
510,65.5,10.9,93.75
540,65.8,11.4,93.75
570,65.1,11.5,93.75
600,65.0,11.5,93.75
630,68.6,11.5,93.75
660,59.3,11.6,93.75
690,64.8,11.7,93.75
720,69.3,11.7,93.75
750,65.1,11.9,93.75
780,65.0,11.9,93.75
810,67.5,11.7,93.75
840,14.9,4.5,68.75
870,38.2,5.8,100.0
900,47.0,14.0,100.0
930,41.1,14.0,100.0
960,41.8,14.0,100.0
990,41.3,14.1,100.0
1020,41.5,14.2,100.0
1050,41.0,14.3,100.0
1080,41.2,12.2,100.0
1110,59.9,14.4,100.0
1140,54.5,15.3,100.0
1170,54.5,15.4,100.0
1200,54.5,15.5,100.0
1230,54.4,15.6,100.0
1260,55.3,15.6,100.0
1290,55.2,15.5,100.0
1320,55.0,15.6,100.0
1350,54.8,15.7,100.0
1380,54.7,15.7,100.0
1410,55.3,15.9,100.0
1440,55.7,15.8,100.0
1470,55.4,15.9,100.0
1500,55.4,15.7,100.0
1530,55.2,15.8,100.0
1560,55.3,15.8,100.0
1590,55.4,15.9,100.0
1620,39.0,11.3,87.5
1650,23.9,6.2,100.0
1680,25.0,6.2,100.0
1710,24.2,6.2,100.0
1740,24.1,6.2,100.0
1770,12.2,4.5,50.0
1800,39.4,5.8,100.0
1830,55.1,13.8,100.0
1860,49.5,14.0,100.0
1890,49.4,14.0,100.0
1920,49.5,14.0,100.0
1950,49.1,14.1,100.0
1980,48.0,14.2,100.0
2010,48.3,13.8,100.0
2040,60.4,15.3,100.0
2070,56.3,15.2,100.0
2100,56.2,15.2,100.0
2130,56.1,15.2,100.0
2160,56.5,15.2,100.0
2190,56.4,15.2,100.0
2220,56.3,15.3,100.0
2250,55.7,15.4,100.0
2280,56.1,15.4,100.0
2310,55.6,15.5,100.0
2340,55.6,15.8,100.0
2370,55.5,16.0,100.0
2400,55.3,16.0,100.0
2430,55.5,16.0,100.0
2460,55.6,16.0,100.0
2490,55.5,16.1,100.0
2520,55.4,16.1,100.0
2550,41.7,12.7,87.5
2580,12.2,4.5,50.0
2610,43.4,10.5,100.0
2640,26.7,10.6,100.0
2670,27.1,10.6,100.0
2700,26.8,10.5,100.0
2730,27.4,10.5,100.0
2760,27.3,9.0,100.0
2790,64.9,13.5,100.0
2820,48.1,14.1,100.0
2850,47.8,14.1,100.0
2880,48.4,14.1,100.0
2910,48.3,14.2,100.0
2940,48.2,14.2,100.0
2970,49.4,13.7,100.0
3000,55.9,14.4,100.0
3030,56.2,15.4,100.0
3060,56.2,15.4,100.0
3090,55.9,15.3,100.0
3120,56.0,15.2,100.0
3150,56.1,15.5,100.0
3180,55.9,15.6,100.0
3210,55.7,15.6,100.0
3240,56.1,15.6,100.0
3270,55.5,15.7,100.0
3300,55.9,15.7,100.0
3330,55.2,15.8,100.0
3360,38.0,9.4,100.0
3390,38.1,9.4,100.0
3420,38.1,9.4,100.0
3450,38.3,9.5,100.0
3480,24.3,6.2,100.0
3510,13.5,4.6,50.0
3540,43.3,8.7,100.0
3570,27.7,10.5,100.0
3600,27.7,10.5,100.0
3630,27.7,10.6,100.0
3660,27.4,10.6,100.0
3690,27.3,10.7,100.0
3720,27.5,9.0,100.0
3750,70.9,13.5,100.0
3780,55.7,15.0,100.0
3810,55.3,15.0,100.0
3840,55.8,15.0,100.0
3870,56.2,15.0,100.0
3900,56.3,15.1,100.0
3930,56.8,15.2,100.0
3960,57.5,14.9,100.0
3990,56.9,15.0,100.0
4020,57.4,15.0,100.0
4050,56.5,15.2,100.0
4080,56.3,15.2,100.0
4110,55.8,15.5,100.0
4140,55.8,15.4,100.0
4170,55.6,15.6,100.0
4200,55.6,15.6,100.0
4230,55.7,15.7,100.0
4260,55.5,15.8,100.0
4290,28.1,9.3,75.0
4320,38.8,9.3,100.0
4350,38.9,9.3,100.0
4380,38.6,9.3,100.0
4410,35.4,7.7,75.0
4440,11.7,5.9,100.0
4470,0.1,4.5,50.0
4500,44.5,9.7,100.0
4530,27.6,10.6,100.0
4560,27.8,10.6,100.0
4590,27.9,10.6,100.0
4620,28.2,10.6,100.0
4650,28.1,9.0,100.0
4680,73.9,15.0,100.0
4710,56.4,15.0,100.0
4740,55.6,15.1,100.0
4770,55.6,15.1,100.0
4800,55.5,15.1,100.0
4830,56.1,15.1,100.0
4860,55.8,15.4,100.0
4890,55.7,15.4,100.0
4920,55.7,15.4,100.0
4950,55.8,15.5,100.0
4980,55.6,15.5,100.0
5010,55.7,15.6,100.0
5040,55.8,15.6,100.0
5070,56.2,15.7,100.0
5100,55.7,15.7,100.0
5130,55.5,15.8,100.0
5160,55.6,15.7,100.0
5190,55.6,15.8,100.0
5220,56.0,15.9,100.0
5250,27.2,9.4,50.0
5280,37.8,9.4,100.0
5310,37.4,9.5,100.0
5340,32.4,9.4,100.0
5370,24.8,6.2,100.0
5400,1.7,2.9,50.0
5430,63.4,8.2,100.0
5460,55.3,14.7,100.0
5490,54.5,15.5,100.0
5520,54.7,15.4,100.0
5550,54.5,15.5,100.0
5580,56.1,15.5,100.0
5610,54.8,15.5,100.0
5640,54.4,15.6,100.0
5670,54.3,15.7,100.0
5700,55.1,15.6,100.0
5730,56.1,15.6,100.0
5760,55.7,15.6,100.0
5790,55.7,15.8,100.0
5820,55.3,15.8,100.0
5850,55.8,16.0,100.0
5880,55.3,15.9,100.0
5910,55.1,16.0,100.0
5940,55.2,16.4,100.0
5970,55.3,16.0,100.0
6000,55.3,16.2,100.0
6030,54.8,16.3,100.0
6060,55.3,16.3,100.0
6090,55.0,16.3,100.0
6120,54.9,16.3,100.0
6150,55.3,16.3,100.0
6180,28.4,9.5,62.5
6210,10.9,3.3,100.0
6240,74.7,13.0,100.0
6270,54.8,15.2,100.0
6300,55.3,15.0,100.0
6330,55.3,14.9,100.0
6360,55.0,14.9,100.0
6390,55.0,15.0,100.0
6420,55.1,15.2,100.0
6450,55.5,15.2,100.0
6480,54.4,15.2,100.0
6510,54.9,15.3,100.0
6540,54.7,15.3,100.0
6570,54.7,15.4,100.0
6600,54.5,15.6,100.0
6630,54.6,15.8,100.0
6660,54.5,15.7,100.0
6690,55.3,15.8,100.0
6720,55.4,15.8,100.0
6750,55.1,15.8,100.0
6780,55.5,15.8,100.0
6810,55.6,15.9,100.0
6840,55.4,15.9,100.0
6870,55.4,15.9,100.0
6900,55.9,15.9,100.0
6930,55.3,15.9,100.0
6960,55.3,15.9,100.0
6990,6.9,4.6,75.0
7020,50.6,7.0,100.0
7050,61.8,15.5,100.0
7080,55.4,15.7,100.0
7110,54.9,15.7,100.0
7140,55.4,15.4,100.0
7170,56.1,15.8,100.0
7200,56.5,15.8,100.0
7230,55.5,15.9,100.0
7260,55.0,16.0,100.0
7290,55.6,15.9,100.0
7320,54.9,16.3,100.0
7350,54.8,16.1,100.0
7380,54.3,16.2,100.0
7410,54.0,16.3,100.0
7440,54.0,16.6,100.0
7470,54.8,16.4,100.0
7500,56.6,16.3,100.0
7530,57.7,16.2,100.0
7560,56.0,16.3,100.0
7590,54.4,17.3,100.0
7620,54.6,17.6,100.0
7650,55.3,17.5,100.0
7680,54.3,17.6,100.0
7710,54.5,17.5,100.0
7740,55.3,17.6,100.0
7770,49.7,15.1,87.5
7800,0.2,2.9,37.5
7830,64.7,8.8,100.0
7860,49.4,13.9,100.0
7890,49.0,14.0,100.0
7920,48.6,14.0,100.0
7950,48.1,14.1,100.0
7980,48.2,14.2,100.0
8010,48.5,14.3,100.0
8040,47.7,13.9,100.0
8070,60.4,15.3,100.0
8100,48.0,15.5,100.0
8130,48.4,15.5,100.0
8160,48.3,15.5,100.0
8190,47.7,15.6,100.0
8220,47.9,15.7,100.0
8250,47.9,14.1,100.0
8280,54.0,14.7,100.0
8310,54.4,15.9,100.0
8340,54.6,16.4,100.0
8370,54.3,16.6,100.0
8400,54.9,16.5,100.0
8430,55.3,16.6,100.0
8460,55.9,16.5,100.0
8490,56.2,16.4,100.0
8520,56.5,16.5,100.0
8550,56.8,16.4,100.0
8580,50.0,12.4,87.5
8610,23.8,5.8,100.0
8640,22.4,6.1,100.0
8670,24.6,5.8,100.0
8700,24.5,6.1,100.0
8730,23.7,5.9,100.0
8760,49.8,8.5,100.0
8790,39.9,10.6,100.0
8820,39.0,10.7,100.0
8850,40.5,10.7,100.0
8880,39.5,9.0,100.0
8910,39.2,9.0,100.0
8940,39.2,9.0,100.0
8970,38.9,9.0,100.0
9000,40.0,9.0,100.0
9030,38.8,9.0,100.0
9060,39.1,8.8,100.0
9090,38.9,9.0,100.0
9120,39.1,9.2,100.0
9150,39.1,9.2,100.0
9180,38.8,9.2,100.0
9210,39.0,9.3,100.0
9240,38.6,9.4,100.0
9270,18.7,6.1,50.0
9300,36.8,8.6,100.0
9330,32.1,8.5,100.0
9360,31.5,8.6,100.0
9390,19.7,8.5,100.0
9420,6.9,6.9,50.0
9450,23.6,8.4,100.0
9480,18.7,8.3,100.0
9510,19.5,8.4,100.0
9540,18.9,6.0,100.0
9570,56.2,10.3,100.0
9600,27.0,10.5,100.0
9630,27.0,10.6,100.0
9660,27.0,10.6,100.0
9690,26.8,10.5,100.0
9720,27.2,10.6,100.0
9750,27.3,10.7,100.0
9780,27.2,9.0,100.0
9810,70.7,13.6,100.0
9840,54.9,15.2,100.0
9870,55.3,15.1,100.0
9900,55.6,15.1,100.0
9930,55.4,15.2,100.0
9960,55.1,15.3,100.0
9990,54.6,15.3,100.0
10020,54.7,15.5,100.0
10050,54.5,15.5,100.0
10080,54.5,15.6,100.0
10110,54.1,15.6,100.0
10140,54.6,15.8,100.0
10170,54.5,15.7,100.0
10200,53.6,14.1,100.0
10230,54.7,14.0,100.0
10260,41.7,12.3,75.0
10290,40.1,10.9,62.5
10320,39.3,9.2,100.0
10350,39.0,9.1,100.0
10380,38.9,9.1,100.0
10410,39.1,9.2,100.0
10440,38.9,9.2,100.0
10470,23.5,6.1,100.0
10500,25.3,6.1,100.0
10530,0.1,2.9,0.0
10560,75.1,10.9,100.0
10590,54.9,15.8,100.0
10620,55.2,15.8,100.0
10650,56.2,15.7,100.0
10680,56.2,15.7,100.0
10710,55.9,15.7,100.0
10740,56.5,15.7,100.0
10770,57.4,15.8,100.0
10800,57.1,15.9,100.0
10830,57.5,15.9,100.0
10860,57.0,15.9,100.0
10890,56.8,16.0,100.0
10920,56.3,16.3,100.0
10950,56.5,16.4,100.0
10980,56.1,16.3,100.0
11010,56.4,16.5,100.0
11040,55.9,16.5,100.0
11070,55.8,16.4,100.0
11100,56.3,16.5,100.0
11130,56.1,16.5,100.0
11160,56.3,16.4,100.0
11190,56.2,16.6,100.0
11220,56.0,16.6,100.0
11250,56.6,16.6,100.0
11280,56.7,16.5,100.0
11310,21.7,7.8,62.5
11340,38.7,5.7,100.0
11370,42.2,13.2,100.0
11400,41.7,13.2,100.0
11430,41.6,13.2,100.0
11460,42.0,13.2,100.0
11490,42.2,13.2,100.0
11520,42.2,13.3,100.0
11550,42.0,12.2,100.0
11580,61.2,14.2,100.0
11610,55.7,15.3,100.0
11640,55.2,15.4,100.0
11670,55.3,15.4,100.0
11700,54.6,15.3,100.0
11730,54.3,15.6,100.0
11760,54.3,15.6,100.0
11790,54.1,15.8,100.0
11820,54.5,15.8,100.0
11850,54.3,15.9,100.0
11880,54.2,15.9,100.0
11910,54.4,16.0,100.0
11940,54.6,16.1,100.0
11970,54.8,16.1,100.0
12000,54.6,16.2,100.0
12030,54.2,16.2,100.0
12060,54.5,16.2,100.0
12090,40.9,13.1,87.5
12120,19.1,6.1,100.0
12150,24.1,6.2,100.0
12180,24.6,6.2,100.0
12210,22.8,6.2,100.0
12240,23.4,6.3,100.0
12270,40.4,5.9,100.0
12300,67.0,14.9,100.0
12330,55.6,14.9,100.0
12360,55.2,15.0,100.0
12390,56.2,15.0,100.0
12420,54.2,15.2,100.0
12450,53.6,15.4,100.0
12480,54.0,15.3,100.0
12510,55.2,15.4,100.0
12540,55.8,15.1,100.0
12570,55.9,15.3,100.0
12600,55.4,15.4,100.0
12630,55.2,15.3,100.0
12660,55.5,15.5,100.0
12690,55.4,15.6,100.0
12720,55.2,15.6,100.0
12750,55.1,15.7,100.0
12780,54.8,15.8,100.0
12810,54.5,15.9,100.0
12840,54.6,16.1,100.0
12870,54.4,16.2,100.0
12900,54.4,16.3,100.0
12930,54.4,16.3,100.0
12960,53.9,16.3,100.0
12990,54.1,16.3,100.0
13020,46.8,14.6,87.5
13050,0.6,2.9,0.0
13080,82.7,8.7,100.0
13110,70.9,9.0,100.0
13140,73.6,9.1,100.0
13170,75.1,9.1,100.0
13200,73.4,9.2,100.0
13230,74.1,9.3,100.0
13260,74.2,9.2,100.0
13290,68.5,9.5,100.0
13320,73.9,9.4,100.0
13350,74.8,9.4,100.0
13380,14.1,4.5,100.0
13410,37.3,6.0,100.0
13440,36.8,6.0,100.0
13470,38.2,6.0,100.0
13500,39.6,6.1,100.0
13530,38.5,6.1,100.0
13560,37.4,6.1,100.0
13590,37.9,6.1,100.0
13620,38.6,6.1,100.0
13650,39.3,6.2,100.0
13680,16.0,3.1,100.0
13710,68.0,4.5,100.0
13740,68.2,4.5,100.0
13770,66.0,4.5,100.0
13800,27.7,4.4,100.0
13830,63.7,15.1,100.0
13860,47.4,15.2,100.0
13890,47.0,15.4,100.0
13920,47.1,15.4,100.0
13950,47.1,15.4,100.0
13980,46.9,15.5,100.0
14010,46.8,14.0,100.0
14040,55.1,15.5,100.0
14070,54.7,15.6,100.0
14100,55.3,15.6,100.0
14130,55.6,15.6,100.0
14160,56.2,15.5,100.0
14190,56.0,15.8,100.0
14220,56.6,15.7,100.0
14250,56.7,15.6,100.0
14280,57.1,15.5,100.0
14310,57.7,15.5,100.0
14340,58.1,15.7,100.0
14370,58.2,15.9,100.0
14400,58.3,15.9,100.0
14430,57.5,15.9,100.0
14460,57.7,16.0,100.0
14490,57.5,16.1,100.0
14520,57.3,16.1,100.0
14550,49.3,12.9,87.5
14580,7.5,4.5,12.5
14610,12.1,4.5,50.0
14640,12.4,4.6,50.0
14670,11.9,4.5,50.0
14700,12.2,4.6,50.0
14730,0.0,2.9,0.0
