Model,Policy,Tensorflow,Container,Inter_Parallelism_Request,Intra_Parallelism_Request,Inter_Parallelism_Initial,Intra_Parallelism_Initial,Start_Request,Execution_Start,Execution_Finish,Reassigment_1,Reassigment_1_Inter,Reassigment_1_Intra,Reassigment_2,Reassigment_2_Inter,Reassigment_2_Intra,Update_Request_1,Update_Attention_1,Update_Attention_1_Inter,Update_Attention_1_Intra,Pause_Start_1,Pause_Finish_1,Reassigment_Count,Pause_Count,Update_Count,Request_id,Execution_Time,First_Execution_Time,Wait_Time
keras_example_resnet,max_prop,maleable,0,1,7,1,15,2022-04-05 19:06:40.977128,2022-04-05 19:06:44.464052,2022-04-05 19:08:26.906300,,,,,,,,,,,,,0,0,0,0,,,
keras_example_resnet,max_prop,maleable,1,1,7,1,4,2022-04-05 19:07:22.017812,2022-04-05 19:08:39.471796,2022-04-05 19:12:22.102392,2022-04-05 19:09:15.694006,1,5,,,,,,,,,,1,0,0,1,,,
keras_example_resnet,max_prop,maleable,2,1,7,1,4,2022-04-05 19:07:54.049752,2022-04-05 19:08:42.545114,2022-04-05 19:12:58.345099,2022-04-05 19:12:32.113496,1,7,,,,,,,,,,1,0,0,2,,,
keras_example_resnet,max_prop,maleable,3,1,7,1,4,2022-04-05 19:08:30.086668,2022-04-05 19:08:45.615276,2022-04-05 19:13:01.710523,2022-04-05 19:12:32.113642,1,7,,,,,,,,,,1,0,0,3,,,
keras_example_resnet,max_prop,maleable,4,1,7,1,2,2022-04-05 19:09:16.129816,2022-04-05 19:13:14.356162,2022-04-05 19:20:12.321598,,,,,,,,,,,,,0,0,0,4,,,
keras_example_resnet,max_prop,maleable,5,1,7,1,2,2022-04-05 19:09:46.157746,2022-04-05 19:13:17.282438,2022-04-05 19:20:25.853525,2022-04-05 19:20:22.333555,1,6,,,,,,,,,,1,0,0,5,,,
keras_example_resnet,max_prop,maleable,7,1,7,1,2,2022-04-05 19:11:02.229753,2022-04-05 19:13:23.562842,2022-04-05 19:20:35.987870,2022-04-05 19:20:35.866127,1,4,,,,,,,,,,1,0,0,7,,,
keras_example_resnet,max_prop,maleable,6,1,7,1,2,2022-04-05 19:10:25.193742,2022-04-05 19:13:20.436105,2022-04-05 19:20:36.523505,2022-04-05 19:20:35.865977,1,7,,,,,,,,,,1,0,0,6,,,
keras_example_resnet,max_prop,maleable,8,1,7,1,2,2022-04-05 19:11:45.269758,2022-04-05 19:13:26.932300,2022-04-05 19:20:43.528934,,,,,,,,,,,,,0,0,0,8,,,
keras_example_resnet,max_prop,maleable,9,1,7,1,1,2022-04-05 19:12:23.308412,2022-04-05 19:20:56.166724,2022-04-05 19:33:57.155599,,,,,,,,,,,,,0,0,0,9,,,
keras_example_resnet,max_prop,maleable,10,1,7,1,1,2022-04-05 19:12:57.343170,2022-04-05 19:20:59.277776,2022-04-05 19:34:01.544327,,,,,,,,,,,,,0,0,0,10,,,
keras_example_resnet,max_prop,maleable,11,1,7,1,1,2022-04-05 19:13:36.381778,2022-04-05 19:21:02.465907,2022-04-05 19:34:04.218624,,,,,,,,,,,,,0,0,0,11,,,
keras_example_resnet,max_prop,maleable,12,1,7,1,1,2022-04-05 19:14:16.421742,2022-04-05 19:21:05.898798,2022-04-05 19:34:05.270749,,,,,,,,,,,,,0,0,0,12,,,
