Task,Start,Finish,Cores,RequestId
0.5,2022-04-06 01:10:19.853761,2022-04-06 01:10:37.853761,2,
0.5,2022-04-06 01:10:37.853761,2022-04-06 01:10:55.853761,1,
0.5,2022-04-06 01:10:55.853761,2022-04-06 01:11:21.853761,2,
0.5,2022-04-06 01:11:21.853761,2022-04-06 01:11:41.853761,1,
0.5,2022-04-06 01:11:41.853761,2022-04-06 01:11:59.853761,2,
0.5,2022-04-06 01:11:59.853761,2022-04-06 01:12:17.853761,1,
0.5,2022-04-06 01:12:17.853761,2022-04-06 01:12:35.853761,2,
0.5,2022-04-06 01:12:35.853761,2022-04-06 01:13:00.853761,1,
0.5,2022-04-06 01:13:00.853761,2022-04-06 01:13:18.853761,2,
0.5,2022-04-06 01:13:18.853761,2022-04-06 01:13:36.853761,1,
0.5,2022-04-06 01:13:36.853761,2022-04-06 01:13:54.853761,2,
0.5,2022-04-06 01:13:54.853761,2022-04-06 01:14:12.853761,1,
0.5,2022-04-06 01:14:12.853761,2022-04-06 01:14:38.853761,2,
0.5,2022-04-06 01:14:38.853761,2022-04-06 01:14:57.853761,1,
0.5,2022-04-06 01:14:57.853761,2022-04-06 01:15:15.853761,2,
0.5,2022-04-06 01:15:15.853761,2022-04-06 01:15:33.853761,1,
0.5,2022-04-06 01:15:33.853761,2022-04-06 01:15:51.853761,2,
-1,2022-04-06 00:58:00.798893,2022-04-06 00:58:00.798919,8,3
1,2022-04-06 00:58:10.746012,2022-04-06 00:58:46.954103,5,1
2,2022-04-06 00:58:13.929311,2022-04-06 01:02:09.452443,5,2
3,2022-04-06 00:58:16.875796,2022-04-06 01:02:19.467929,5,3
1,2022-04-06 00:58:46.954108,2022-04-06 01:02:31.132422,6,1
-1,2022-04-06 00:58:46.954253,2022-04-06 00:58:46.954267,8,4
-1,2022-04-06 00:59:16.613840,2022-04-06 00:59:16.613866,8,5
-1,2022-04-06 00:59:55.541851,2022-04-06 00:59:55.541876,8,6
-1,2022-04-06 01:00:32.119908,2022-04-06 01:00:32.119934,8,7
-1,2022-04-06 01:01:14.233786,2022-04-06 01:01:14.233811,8,8
-1,2022-04-06 01:01:51.769783,2022-04-06 01:01:51.769809,8,9
2.5,2022-04-06 00:58:13.929311,2022-04-06 01:00:39.929311,1,
2.5,2022-04-06 01:00:39.929311,2022-04-06 01:02:39.929311,2,
2.5,2022-04-06 01:02:39.929311,2022-04-06 01:04:08.929311,1,
2.5,2022-04-06 01:04:08.929311,2022-04-06 01:05:14.929311,2,
2.5,2022-04-06 01:05:14.929311,2022-04-06 01:05:59.929311,1,
2.5,2022-04-06 01:05:59.929311,2022-04-06 01:06:52.929311,2,
2.5,2022-04-06 01:06:52.929311,2022-04-06 01:07:46.929311,1,
2.5,2022-04-06 01:07:46.929311,2022-04-06 01:08:46.929311,2,
2.5,2022-04-06 01:08:46.929311,2022-04-06 01:09:59.929311,1,
2.5,2022-04-06 01:09:59.929311,2022-04-06 01:11:32.929311,2,
2.5,2022-04-06 01:11:32.929311,2022-04-06 01:12:11.929311,1,
2.5,2022-04-06 01:12:11.929311,2022-04-06 01:12:42.929311,2,
2.5,2022-04-06 01:12:42.929311,2022-04-06 01:13:14.929311,1,
2.5,2022-04-06 01:13:14.929311,2022-04-06 01:13:45.929311,2,
2.5,2022-04-06 01:13:45.929311,2022-04-06 01:14:17.929311,1,
2.5,2022-04-06 01:14:17.929311,2022-04-06 01:15:00.929311,2,
2.5,2022-04-06 01:15:00.929311,2022-04-06 01:15:34.929311,1,
2.5,2022-04-06 01:15:34.929311,2022-04-06 01:16:08.929311,2,
2.5,2022-04-06 01:16:08.929311,2022-04-06 01:16:42.929311,1,
2.5,2022-04-06 01:16:42.929311,2022-04-06 01:17:16.929311,2,
2.5,2022-04-06 01:17:16.929311,2022-04-06 01:17:55.929311,1,
2.5,2022-04-06 01:17:55.929311,2022-04-06 01:18:26.929311,2,
2.5,2022-04-06 01:18:26.929311,2022-04-06 01:18:58.929311,1,
2.5,2022-04-06 01:18:58.929311,2022-04-06 01:19:30.929311,2,
2.5,2022-04-06 01:19:30.929311,2022-04-06 01:20:02.929311,1,
2.5,2022-04-06 01:20:02.929311,2022-04-06 01:20:40.929311,2,
2.5,2022-04-06 01:20:40.929311,2022-04-06 01:21:12.929311,1,
2.5,2022-04-06 01:21:12.929311,2022-04-06 01:21:44.929311,2,
2.5,2022-04-06 01:21:44.929311,2022-04-06 01:22:16.929311,1,
2.5,2022-04-06 01:22:16.929311,2022-04-06 01:22:48.929311,2,
2.5,2022-04-06 01:22:48.929311,2022-04-06 01:23:41.929311,1,
2.5,2022-04-06 01:23:41.929311,2022-04-06 01:24:26.929311,2,
2.5,2022-04-06 01:24:26.929311,2022-04-06 01:25:11.929311,1,
2.5,2022-04-06 01:25:11.929311,2022-04-06 01:25:56.929311,2,
2.5,2022-04-06 01:25:56.929311,2022-04-06 01:26:40.929311,1,
3,2022-04-06 01:02:19.467944,2022-04-06 01:02:27.373206,8,3
4,2022-04-06 01:02:22.288179,2022-04-06 01:02:41.147800,2,4
-1,2022-04-06 01:02:25.457838,2022-04-06 01:02:25.457876,8,10
3.5,2022-04-06 01:02:19.467944,2022-04-06 01:03:21.467944,1,
3.5,2022-04-06 01:03:21.467944,2022-04-06 01:04:28.467944,2,
3.5,2022-04-06 01:04:28.467944,2022-04-06 01:05:44.467944,1,
3.5,2022-04-06 01:05:44.467944,2022-04-06 01:07:14.467944,2,
3.5,2022-04-06 01:07:14.467944,2022-04-06 01:08:58.467944,1,
3.5,2022-04-06 01:08:58.467944,2022-04-06 01:10:05.467944,2,
3.5,2022-04-06 01:10:05.467944,2022-04-06 01:11:09.467944,1,
3.5,2022-04-06 01:11:09.467944,2022-04-06 01:12:19.467944,2,
3.5,2022-04-06 01:12:19.467944,2022-04-06 01:13:46.467944,1,
3.5,2022-04-06 01:13:46.467944,2022-04-06 01:15:30.467944,2,
3.5,2022-04-06 01:15:30.467944,2022-04-06 01:16:33.467944,1,
3.5,2022-04-06 01:16:33.467944,2022-04-06 01:17:27.467944,2,
3.5,2022-04-06 01:17:27.467944,2022-04-06 01:18:38.467944,1,
3.5,2022-04-06 01:18:38.467944,2022-04-06 01:20:03.467944,2,
3.5,2022-04-06 01:20:03.467944,2022-04-06 01:21:43.467944,1,
3.5,2022-04-06 01:21:43.467944,2022-04-06 01:22:22.467944,2,
3.5,2022-04-06 01:22:22.467944,2022-04-06 01:22:56.467944,1,
3.5,2022-04-06 01:22:56.467944,2022-04-06 01:23:28.467944,2,
3.5,2022-04-06 01:23:28.467944,2022-04-06 01:24:00.467944,1,
3.5,2022-04-06 01:24:00.467944,2022-04-06 01:24:31.467944,2,
3.5,2022-04-06 01:24:31.467944,2022-04-06 01:26:05.467944,1,
3.5,2022-04-06 01:26:05.467944,2022-04-06 01:27:31.467944,2,
3.5,2022-04-06 01:27:31.467944,2022-04-06 01:28:57.467944,1,
3.5,2022-04-06 01:28:57.467944,2022-04-06 01:30:24.467944,2,
3.5,2022-04-06 01:30:24.467944,2022-04-06 01:31:51.467944,1,
3.5,2022-04-06 01:31:51.467944,2022-04-06 01:33:30.467944,2,
3.5,2022-04-06 01:33:30.467944,2022-04-06 01:34:58.467944,1,
3.5,2022-04-06 01:34:58.467944,2022-04-06 01:36:24.467944,2,
3.5,2022-04-06 01:36:24.467944,2022-04-06 01:37:51.467944,1,
3.5,2022-04-06 01:37:51.467944,2022-04-06 01:39:22.467944,2,
3.5,2022-04-06 01:39:22.467944,2022-04-06 01:41:00.467944,1,
3.5,2022-04-06 01:41:00.467944,2022-04-06 01:42:30.467944,2,
3.5,2022-04-06 01:42:30.467944,2022-04-06 01:44:00.467944,1,
3.5,2022-04-06 01:44:00.467944,2022-04-06 01:45:30.467944,2,
3.5,2022-04-06 01:45:30.467944,2022-04-06 01:47:00.467944,1,
3.5,2022-04-06 01:47:00.467944,2022-04-06 01:47:56.467944,2,
3.5,2022-04-06 01:47:56.467944,2022-04-06 01:48:44.467944,1,
3.5,2022-04-06 01:48:44.467944,2022-04-06 01:49:32.467944,2,
3.5,2022-04-06 01:49:32.467944,2022-04-06 01:50:20.467944,1,
3.5,2022-04-06 01:50:20.467944,2022-04-06 01:51:07.467944,2,
1.5,2022-04-06 00:58:46.954108,2022-04-06 00:59:29.954108,1,
1.5,2022-04-06 00:59:29.954108,2022-04-06 01:00:07.954108,2,
1.5,2022-04-06 01:00:07.954108,2022-04-06 01:00:54.954108,1,
1.5,2022-04-06 01:00:54.954108,2022-04-06 01:01:51.954108,2,
1.5,2022-04-06 01:01:51.954108,2022-04-06 01:02:54.954108,1,
1.5,2022-04-06 01:02:54.954108,2022-04-06 01:03:33.954108,2,
1.5,2022-04-06 01:03:33.954108,2022-04-06 01:04:12.954108,1,
1.5,2022-04-06 01:04:12.954108,2022-04-06 01:04:55.954108,2,
1.5,2022-04-06 01:04:55.954108,2022-04-06 01:05:48.954108,1,
1.5,2022-04-06 01:05:48.954108,2022-04-06 01:06:54.954108,2,
1.5,2022-04-06 01:06:54.954108,2022-04-06 01:07:33.954108,1,
1.5,2022-04-06 01:07:33.954108,2022-04-06 01:08:10.954108,2,
1.5,2022-04-06 01:08:10.954108,2022-04-06 01:08:57.954108,1,
1.5,2022-04-06 01:08:57.954108,2022-04-06 01:09:53.954108,2,
1.5,2022-04-06 01:09:53.954108,2022-04-06 01:11:00.954108,1,
1.5,2022-04-06 01:11:00.954108,2022-04-06 01:11:39.954108,2,
1.5,2022-04-06 01:11:39.954108,2022-04-06 01:12:11.954108,1,
1.5,2022-04-06 01:12:11.954108,2022-04-06 01:12:43.954108,2,
1.5,2022-04-06 01:12:43.954108,2022-04-06 01:13:15.954108,1,
1.5,2022-04-06 01:13:15.954108,2022-04-06 01:13:46.954108,2,
1.5,2022-04-06 01:13:46.954108,2022-04-06 01:14:27.954108,1,
1.5,2022-04-06 01:14:27.954108,2022-04-06 01:15:01.954108,2,
1.5,2022-04-06 01:15:01.954108,2022-04-06 01:15:35.954108,1,
1.5,2022-04-06 01:15:35.954108,2022-04-06 01:16:09.954108,2,
1.5,2022-04-06 01:16:09.954108,2022-04-06 01:16:43.954108,1,
1.5,2022-04-06 01:16:43.954108,2022-04-06 01:17:22.954108,2,
1.5,2022-04-06 01:17:22.954108,2022-04-06 01:17:53.954108,1,
1.5,2022-04-06 01:17:53.954108,2022-04-06 01:18:25.954108,2,
1.5,2022-04-06 01:18:25.954108,2022-04-06 01:18:57.954108,1,
1.5,2022-04-06 01:18:57.954108,2022-04-06 01:19:29.954108,2,
1.5,2022-04-06 01:19:29.954108,2022-04-06 01:20:08.954108,1,
1.5,2022-04-06 01:20:08.954108,2022-04-06 01:20:42.954108,2,
1.5,2022-04-06 01:20:42.954108,2022-04-06 01:21:14.954108,1,
1.5,2022-04-06 01:21:14.954108,2022-04-06 01:21:46.954108,2,
1.5,2022-04-06 01:21:46.954108,2022-04-06 01:22:19.954108,1,
1.5,2022-04-06 01:22:19.954108,2022-04-06 01:23:17.954108,2,
1.5,2022-04-06 01:23:17.954108,2022-04-06 01:24:10.954108,1,
1.5,2022-04-06 01:24:10.954108,2022-04-06 01:24:59.954108,2,
1.5,2022-04-06 01:24:59.954108,2022-04-06 01:25:48.954108,1,
1.5,2022-04-06 01:25:48.954108,2022-04-06 01:26:36.954108,2,
4,2022-04-06 01:02:41.147820,2022-04-06 01:14:44.390286,8,4
5,2022-04-06 01:02:43.666755,2022-04-06 01:14:54.405984,2,5
6,2022-04-06 01:02:46.856313,2022-04-06 01:14:54.406121,2,6
7,2022-04-06 01:02:49.960843,2022-04-06 01:15:16.658243,2,7
8,2022-04-06 01:02:53.207571,2022-04-06 01:15:33.885862,2,8
-1,2022-04-06 01:03:04.360203,2022-04-06 01:03:04.360265,8,11
-1,2022-04-06 01:03:43.848132,2022-04-06 01:03:43.848187,8,12
-1,2022-04-06 01:04:27.829410,2022-04-06 01:04:27.829465,8,13
-1,2022-04-06 01:05:06.917078,2022-04-06 01:05:06.917133,8,14
-1,2022-04-06 01:05:44.441870,2022-04-06 01:05:44.441929,8,15
-1,2022-04-06 01:06:22.713489,2022-04-06 01:06:22.713546,8,16
-1,2022-04-06 01:06:52.317673,2022-04-06 01:06:52.317752,8,17
-1,2022-04-06 01:07:33.495099,2022-04-06 01:07:33.495157,8,18
-1,2022-04-06 01:08:08.205501,2022-04-06 01:08:08.205561,8,19
-1,2022-04-06 01:08:47.301138,2022-04-06 01:08:47.301195,8,20
-1,2022-04-06 01:09:33.233916,2022-04-06 01:09:33.233974,8,21
-1,2022-04-06 01:10:07.737800,2022-04-06 01:10:07.737857,8,22
-1,2022-04-06 01:10:45.737804,2022-04-06 01:10:45.737861,8,23
-1,2022-04-06 01:11:21.719965,2022-04-06 01:11:21.720025,8,24
-1,2022-04-06 01:12:09.013031,2022-04-06 01:12:09.013094,8,25
-1,2022-04-06 01:12:49.553100,2022-04-06 01:12:49.553160,8,26
-1,2022-04-06 01:13:33.504771,2022-04-06 01:13:33.504832,8,27
-1,2022-04-06 01:14:14.498614,2022-04-06 01:14:14.498674,8,28
4.5,2022-04-06 01:02:41.147820,2022-04-06 01:03:55.147820,1,
4.5,2022-04-06 01:03:55.147820,2022-04-06 01:05:05.147820,2,
4.5,2022-04-06 01:05:05.147820,2022-04-06 01:06:30.147820,1,
4.5,2022-04-06 01:06:30.147820,2022-04-06 01:08:10.147820,2,
4.5,2022-04-06 01:08:10.147820,2022-04-06 01:10:07.147820,1,
4.5,2022-04-06 01:10:07.147820,2022-04-06 01:11:17.147820,2,
4.5,2022-04-06 01:11:17.147820,2022-04-06 01:12:27.147820,1,
4.5,2022-04-06 01:12:27.147820,2022-04-06 01:13:53.147820,2,
4.5,2022-04-06 01:13:53.147820,2022-04-06 01:15:38.147820,1,
4.5,2022-04-06 01:15:38.147820,2022-04-06 01:17:45.147820,2,
4.5,2022-04-06 01:17:45.147820,2022-04-06 01:18:57.147820,1,
4.5,2022-04-06 01:18:57.147820,2022-04-06 01:20:10.147820,2,
4.5,2022-04-06 01:20:10.147820,2022-04-06 01:21:35.147820,1,
4.5,2022-04-06 01:21:35.147820,2022-04-06 01:23:24.147820,2,
4.5,2022-04-06 01:23:24.147820,2022-04-06 01:25:27.147820,1,
4.5,2022-04-06 01:25:27.147820,2022-04-06 01:26:07.147820,2,
4.5,2022-04-06 01:26:07.147820,2022-04-06 01:26:38.147820,1,
4.5,2022-04-06 01:26:38.147820,2022-04-06 01:27:10.147820,2,
4.5,2022-04-06 01:27:10.147820,2022-04-06 01:27:42.147820,1,
4.5,2022-04-06 01:27:42.147820,2022-04-06 01:28:14.147820,2,
4.5,2022-04-06 01:28:14.147820,2022-04-06 01:29:53.147820,1,
4.5,2022-04-06 01:29:53.147820,2022-04-06 01:31:24.147820,2,
4.5,2022-04-06 01:31:24.147820,2022-04-06 01:32:55.147820,1,
4.5,2022-04-06 01:32:55.147820,2022-04-06 01:34:25.147820,2,
4.5,2022-04-06 01:34:25.147820,2022-04-06 01:35:54.147820,1,
4.5,2022-04-06 01:35:54.147820,2022-04-06 01:37:29.147820,2,
4.5,2022-04-06 01:37:29.147820,2022-04-06 01:38:56.147820,1,
4.5,2022-04-06 01:38:56.147820,2022-04-06 01:40:23.147820,2,
4.5,2022-04-06 01:40:23.147820,2022-04-06 01:41:50.147820,1,
4.5,2022-04-06 01:41:50.147820,2022-04-06 01:43:16.147820,2,
4.5,2022-04-06 01:43:16.147820,2022-04-06 01:44:50.147820,1,
4.5,2022-04-06 01:44:50.147820,2022-04-06 01:46:17.147820,2,
4.5,2022-04-06 01:46:17.147820,2022-04-06 01:47:44.147820,1,
4.5,2022-04-06 01:47:44.147820,2022-04-06 01:49:10.147820,2,
4.5,2022-04-06 01:49:10.147820,2022-04-06 01:50:36.147820,1,
4.5,2022-04-06 01:50:36.147820,2022-04-06 01:53:10.147820,2,
4.5,2022-04-06 01:53:10.147820,2022-04-06 01:55:35.147820,1,
4.5,2022-04-06 01:55:35.147820,2022-04-06 01:58:01.147820,2,
4.5,2022-04-06 01:58:01.147820,2022-04-06 02:00:28.147820,1,
4.5,2022-04-06 02:00:28.147820,2022-04-06 02:02:54.147820,2,
-1,2022-04-06 01:14:49.886251,2022-04-06 01:14:49.886321,8,29
5,2022-04-06 01:14:54.406001,2022-04-06 01:15:30.231422,8,5
6,2022-04-06 01:14:54.406142,2022-04-06 01:15:06.642882,4,6
6.5,2022-04-06 01:14:54.406142,2022-04-06 01:16:15.406142,1,
6.5,2022-04-06 01:16:15.406142,2022-04-06 01:17:40.406142,2,
6.5,2022-04-06 01:17:40.406142,2022-04-06 01:19:25.406142,1,
6.5,2022-04-06 01:19:25.406142,2022-04-06 01:21:32.406142,2,
6.5,2022-04-06 01:21:32.406142,2022-04-06 01:23:31.406142,1,
6.5,2022-04-06 01:23:31.406142,2022-04-06 01:24:55.406142,2,
6.5,2022-04-06 01:24:55.406142,2022-04-06 01:26:26.406142,1,
6.5,2022-04-06 01:26:26.406142,2022-04-06 01:28:16.406142,2,
6.5,2022-04-06 01:28:16.406142,2022-04-06 01:30:24.406142,1,
6.5,2022-04-06 01:30:24.406142,2022-04-06 01:32:26.406142,2,
6.5,2022-04-06 01:32:26.406142,2022-04-06 01:33:48.406142,1,
6.5,2022-04-06 01:33:48.406142,2022-04-06 01:35:14.406142,2,
6.5,2022-04-06 01:35:14.406142,2022-04-06 01:36:55.406142,1,
6.5,2022-04-06 01:36:55.406142,2022-04-06 01:38:56.406142,2,
6.5,2022-04-06 01:38:56.406142,2022-04-06 01:40:56.406142,1,
6.5,2022-04-06 01:40:56.406142,2022-04-06 01:41:36.406142,2,
6.5,2022-04-06 01:41:36.406142,2022-04-06 01:42:08.406142,1,
6.5,2022-04-06 01:42:08.406142,2022-04-06 01:42:40.406142,2,
6.5,2022-04-06 01:42:40.406142,2022-04-06 01:43:12.406142,1,
6.5,2022-04-06 01:43:12.406142,2022-04-06 01:43:44.406142,2,
6.5,2022-04-06 01:43:44.406142,2022-04-06 01:45:23.406142,1,
6.5,2022-04-06 01:45:23.406142,2022-04-06 01:46:54.406142,2,
6.5,2022-04-06 01:46:54.406142,2022-04-06 01:48:24.406142,1,
6.5,2022-04-06 01:48:24.406142,2022-04-06 01:49:54.406142,2,
6.5,2022-04-06 01:49:54.406142,2022-04-06 01:51:23.406142,1,
6.5,2022-04-06 01:51:23.406142,2022-04-06 01:53:03.406142,2,
6.5,2022-04-06 01:53:03.406142,2022-04-06 01:54:35.406142,1,
6.5,2022-04-06 01:54:35.406142,2022-04-06 01:56:06.406142,2,
6.5,2022-04-06 01:56:06.406142,2022-04-06 01:57:35.406142,1,
6.5,2022-04-06 01:57:35.406142,2022-04-06 01:59:04.406142,2,
6.5,2022-04-06 01:59:04.406142,2022-04-06 02:00:45.406142,1,
6.5,2022-04-06 02:00:45.406142,2022-04-06 02:02:18.406142,2,
6.5,2022-04-06 02:02:18.406142,2022-04-06 02:03:51.406142,1,
6.5,2022-04-06 02:03:51.406142,2022-04-06 02:05:24.406142,2,
6.5,2022-04-06 02:05:24.406142,2022-04-06 02:06:55.406142,1,
6.5,2022-04-06 02:06:55.406142,2022-04-06 02:09:30.406142,2,
6.5,2022-04-06 02:09:30.406142,2022-04-06 02:11:57.406142,1,
6.5,2022-04-06 02:11:57.406142,2022-04-06 02:14:22.406142,2,
6.5,2022-04-06 02:14:22.406142,2022-04-06 02:16:47.406142,1,
6.5,2022-04-06 02:16:47.406142,2022-04-06 02:19:12.406142,2,
7,2022-04-06 01:15:16.658264,2022-04-06 01:15:38.341915,6,7
-1,2022-04-06 01:15:28.573839,2022-04-06 01:15:28.573914,8,30
5.5,2022-04-06 01:14:54.406001,2022-04-06 01:16:35.406001,1,
5.5,2022-04-06 01:16:35.406001,2022-04-06 01:17:48.406001,2,
5.5,2022-04-06 01:17:48.406001,2022-04-06 01:18:34.406001,1,
5.5,2022-04-06 01:18:34.406001,2022-04-06 01:19:06.406001,2,
5.5,2022-04-06 01:19:06.406001,2022-04-06 01:19:41.406001,1,
5.5,2022-04-06 01:19:41.406001,2022-04-06 01:20:59.406001,2,
5.5,2022-04-06 01:20:59.406001,2022-04-06 01:22:15.406001,1,
5.5,2022-04-06 01:22:15.406001,2022-04-06 01:23:49.406001,2,
5.5,2022-04-06 01:23:49.406001,2022-04-06 01:25:39.406001,1,
5.5,2022-04-06 01:25:39.406001,2022-04-06 01:27:46.406001,2,
5.5,2022-04-06 01:27:46.406001,2022-04-06 01:28:25.406001,1,
5.5,2022-04-06 01:28:25.406001,2022-04-06 01:28:57.406001,2,
5.5,2022-04-06 01:28:57.406001,2022-04-06 01:29:29.406001,1,
5.5,2022-04-06 01:29:29.406001,2022-04-06 01:30:01.406001,2,
5.5,2022-04-06 01:30:01.406001,2022-04-06 01:30:33.406001,1,
5.5,2022-04-06 01:30:33.406001,2022-04-06 01:32:13.406001,2,
5.5,2022-04-06 01:32:13.406001,2022-04-06 01:33:44.406001,1,
5.5,2022-04-06 01:33:44.406001,2022-04-06 01:35:16.406001,2,
5.5,2022-04-06 01:35:16.406001,2022-04-06 01:36:48.406001,1,
5.5,2022-04-06 01:36:48.406001,2022-04-06 01:38:20.406001,2,
5.5,2022-04-06 01:38:20.406001,2022-04-06 01:39:59.406001,1,
5.5,2022-04-06 01:39:59.406001,2022-04-06 01:41:30.406001,2,
5.5,2022-04-06 01:41:30.406001,2022-04-06 01:43:01.406001,1,
5.5,2022-04-06 01:43:01.406001,2022-04-06 01:44:34.406001,2,
5.5,2022-04-06 01:44:34.406001,2022-04-06 01:46:06.406001,1,
5.5,2022-04-06 01:46:06.406001,2022-04-06 01:47:45.406001,2,
5.5,2022-04-06 01:47:45.406001,2022-04-06 01:49:16.406001,1,
5.5,2022-04-06 01:49:16.406001,2022-04-06 01:50:46.406001,2,
5.5,2022-04-06 01:50:46.406001,2022-04-06 01:52:16.406001,1,
5.5,2022-04-06 01:52:16.406001,2022-04-06 01:53:47.406001,2,
5.5,2022-04-06 01:53:47.406001,2022-04-06 01:56:26.406001,1,
5.5,2022-04-06 01:56:26.406001,2022-04-06 01:58:57.406001,2,
5.5,2022-04-06 01:58:57.406001,2022-04-06 02:01:28.406001,1,
5.5,2022-04-06 02:01:28.406001,2022-04-06 02:03:59.406001,2,
5.5,2022-04-06 02:03:59.406001,2022-04-06 02:06:29.406001,1,
8.5,2022-04-06 01:02:53.207571,2022-04-06 01:03:32.207571,1,
8.5,2022-04-06 01:03:32.207571,2022-04-06 01:04:04.207571,2,
8.5,2022-04-06 01:04:04.207571,2022-04-06 01:04:36.207571,1,
8.5,2022-04-06 01:04:36.207571,2022-04-06 01:05:08.207571,2,
8.5,2022-04-06 01:05:08.207571,2022-04-06 01:05:40.207571,1,
8.5,2022-04-06 01:05:40.207571,2022-04-06 01:06:21.207571,2,
8.5,2022-04-06 01:06:21.207571,2022-04-06 01:06:56.207571,1,
8.5,2022-04-06 01:06:56.207571,2022-04-06 01:07:30.207571,2,
8.5,2022-04-06 01:07:30.207571,2022-04-06 01:08:04.207571,1,
8.5,2022-04-06 01:08:04.207571,2022-04-06 01:08:38.207571,2,
8.5,2022-04-06 01:08:38.207571,2022-04-06 01:11:19.207571,1,
8.5,2022-04-06 01:11:19.207571,2022-04-06 01:13:52.207571,2,
8.5,2022-04-06 01:13:52.207571,2022-04-06 01:16:24.207571,1,
8.5,2022-04-06 01:16:24.207571,2022-04-06 01:18:57.207571,2,
8.5,2022-04-06 01:18:57.207571,2022-04-06 01:21:30.207571,1,
8.5,2022-04-06 01:21:30.207571,2022-04-06 01:24:11.207571,2,
8.5,2022-04-06 01:24:11.207571,2022-04-06 01:26:44.207571,1,
8.5,2022-04-06 01:26:44.207571,2022-04-06 01:29:17.207571,2,
8.5,2022-04-06 01:29:17.207571,2022-04-06 01:31:51.207571,1,
8.5,2022-04-06 01:31:51.207571,2022-04-06 01:34:25.207571,2,
8.5,2022-04-06 01:34:25.207571,2022-04-06 01:37:00.207571,1,
8.5,2022-04-06 01:37:00.207571,2022-04-06 01:39:28.207571,2,
8.5,2022-04-06 01:39:28.207571,2022-04-06 01:41:53.207571,1,
8.5,2022-04-06 01:41:53.207571,2022-04-06 01:44:18.207571,2,
8.5,2022-04-06 01:44:18.207571,2022-04-06 01:46:43.207571,1,
8.5,2022-04-06 01:46:43.207571,2022-04-06 01:49:23.207571,2,
8.5,2022-04-06 01:49:23.207571,2022-04-06 01:51:52.207571,1,
8.5,2022-04-06 01:51:52.207571,2022-04-06 01:54:21.207571,2,
8.5,2022-04-06 01:54:21.207571,2022-04-06 01:56:51.207571,1,
8.5,2022-04-06 01:56:51.207571,2022-04-06 01:59:20.207571,2,
7.5,2022-04-06 01:15:16.658264,2022-04-06 01:16:45.658264,1,
7.5,2022-04-06 01:16:45.658264,2022-04-06 01:18:18.658264,2,
7.5,2022-04-06 01:18:18.658264,2022-04-06 01:20:16.658264,1,
7.5,2022-04-06 01:20:16.658264,2022-04-06 01:22:24.658264,2,
7.5,2022-04-06 01:22:24.658264,2022-04-06 01:24:13.658264,1,
7.5,2022-04-06 01:24:13.658264,2022-04-06 01:25:42.658264,2,
7.5,2022-04-06 01:25:42.658264,2022-04-06 01:27:19.658264,1,
7.5,2022-04-06 01:27:19.658264,2022-04-06 01:29:11.658264,2,
7.5,2022-04-06 01:29:11.658264,2022-04-06 01:31:24.658264,1,
7.5,2022-04-06 01:31:24.658264,2022-04-06 01:33:28.658264,2,
7.5,2022-04-06 01:33:28.658264,2022-04-06 01:35:00.658264,1,
7.5,2022-04-06 01:35:00.658264,2022-04-06 01:36:44.658264,2,
