Model,Policy,Tensorflow,Container,Inter_Parallelism_Request,Intra_Parallelism_Request,Inter_Parallelism_Initial,Intra_Parallelism_Initial,Start_Request,Execution_Start,Execution_Finish,Reassigment_1,Reassigment_1_Inter,Reassigment_1_Intra,Reassigment_2,Reassigment_2_Inter,Reassigment_2_Intra,Update_Request_1,Update_Attention_1,Update_Attention_1_Inter,Update_Attention_1_Intra,Pause_Start_1,Pause_Finish_1,Reassigment_Count,Pause_Count,Update_Count,Request_id,Execution_Time,First_Execution_Time,Wait_Time
keras_example_resnet,max_prop,original,0,1,7,1,15,2022-04-06 00:56:13.453345,2022-04-06 00:56:15.853726,2022-04-06 00:57:58.168737,,,,,,,,,,,,,0,0,0,0,,,
keras_example_resnet,max_prop,original,2,1,7,1,4,2022-04-06 00:57:25.249768,2022-04-06 00:58:13.929296,2022-04-06 01:02:09.452312,,,,,,,,,,,,,0,0,0,2,,,
keras_example_resnet,max_prop,original,3,1,7,1,4,2022-04-06 00:58:00.798872,2022-04-06 00:58:16.875781,2022-04-06 01:02:27.373086,2022-04-06 01:02:19.467897,1,7,,,,,,,,,,1,0,0,3,,,
keras_example_resnet,max_prop,original,1,1,7,1,4,2022-04-06 00:56:53.841857,2022-04-06 00:58:10.745994,2022-04-06 01:02:31.132308,2022-04-06 00:58:46.954066,1,5,,,,,,,,,,1,0,0,1,,,
keras_example_resnet,max_prop,original,4,1,7,1,1,2022-04-06 00:58:46.954238,2022-04-06 01:02:22.288164,2022-04-06 01:14:44.390138,2022-04-06 01:02:41.147758,1,7,,,,,,,,,,1,0,0,4,,,
keras_example_resnet,max_prop,original,6,1,7,1,1,2022-04-06 00:59:55.541813,2022-04-06 01:02:46.856298,2022-04-06 01:15:06.642724,2022-04-06 01:14:54.406093,1,3,,,,,,,,,,1,0,0,6,,,
keras_example_resnet,max_prop,original,5,1,7,1,1,2022-04-06 00:59:16.613799,2022-04-06 01:02:43.666740,2022-04-06 01:15:30.231260,2022-04-06 01:14:54.405925,1,7,,,,,,,,,,1,0,0,5,,,
keras_example_resnet,max_prop,original,8,1,7,1,1,2022-04-06 01:01:14.233737,2022-04-06 01:02:53.207556,2022-04-06 01:15:33.885707,,,,,,,,,,,,,0,0,0,8,,,
keras_example_resnet,max_prop,original,7,1,7,1,1,2022-04-06 01:00:32.119882,2022-04-06 01:02:49.960819,2022-04-06 01:15:38.341732,2022-04-06 01:15:16.658173,1,5,,,,,,,,,,1,0,0,7,,,
keras_example_resnet,max_prop,original,9,1,7,1,1,2022-04-06 01:01:51.769756,2022-04-06 01:15:51.052792,2022-04-06 01:28:49.042106,,,,,,,,,,,,,0,0,0,9,,,
keras_example_resnet,max_prop,original,10,1,7,1,1,2022-04-06 01:02:25.457810,2022-04-06 01:15:54.154571,2022-04-06 01:28:52.391687,,,,,,,,,,,,,0,0,0,10,,,
keras_example_resnet,max_prop,original,11,1,7,1,1,2022-04-06 01:03:04.360176,2022-04-06 01:15:57.382260,2022-04-06 01:28:53.080589,,,,,,,,,,,,,0,0,0,11,,,
keras_example_resnet,max_prop,original,12,1,7,1,1,2022-04-06 01:03:43.848107,2022-04-06 01:16:00.574992,2022-04-06 01:28:56.731072,,,,,,,,,,,,,0,0,0,12,,,
keras_example_resnet,max_prop,original,13,1,7,1,1,2022-04-06 01:04:27.829387,2022-04-06 01:16:03.637828,2022-04-06 01:28:59.726141,,,,,,,,,,,,,0,0,0,13,,,
keras_example_resnet,max_prop,original,14,1,7,1,1,2022-04-06 01:05:06.917025,2022-04-06 01:16:06.830328,2022-04-06 01:29:04.251066,,,,,,,,,,,,,0,0,0,14,,,
keras_example_resnet,max_prop,original,15,1,7,1,1,2022-04-06 01:05:44.441845,2022-04-06 01:16:10.227200,2022-04-06 01:29:07.715619,,,,,,,,,,,,,0,0,0,15,,,
keras_example_resnet,max_prop,original,16,1,7,1,1,2022-04-06 01:06:22.713463,2022-04-06 01:16:13.530495,2022-04-06 01:29:09.965115,,,,,,,,,,,,,0,0,0,16,,,
keras_example_resnet,max_prop,original,17,1,7,1,1,2022-04-06 01:06:52.317648,2022-04-06 01:29:22.480277,2022-04-06 01:42:16.667731,,,,,,,,,,,,,0,0,0,17,,,
keras_example_resnet,max_prop,original,18,1,7,1,1,2022-04-06 01:07:33.495076,2022-04-06 01:29:25.559710,2022-04-06 01:42:21.495721,,,,,,,,,,,,,0,0,0,18,,,
keras_example_resnet,max_prop,original,20,1,7,1,1,2022-04-06 01:08:47.301114,2022-04-06 01:29:31.777411,2022-04-06 01:42:22.797940,,,,,,,,,,,,,0,0,0,20,,,
keras_example_resnet,max_prop,original,19,1,7,1,1,2022-04-06 01:08:08.205475,2022-04-06 01:29:28.657906,2022-04-06 01:42:25.349550,,,,,,,,,,,,,0,0,0,19,,,
keras_example_resnet,max_prop,original,21,1,7,1,1,2022-04-06 01:09:33.233865,2022-04-06 01:29:35.044605,2022-04-06 01:42:28.463127,,,,,,,,,,,,,0,0,0,21,,,
keras_example_resnet,max_prop,original,22,1,7,1,1,2022-04-06 01:10:07.737776,2022-04-06 01:29:38.394458,2022-04-06 01:42:38.546617,2022-04-06 01:42:38.478334,1,7,,,,,,,,,,1,0,0,22,,,
keras_example_resnet,max_prop,original,23,1,7,1,1,2022-04-06 01:10:45.737781,2022-04-06 01:29:41.686970,2022-04-06 01:42:40.333148,2022-04-06 01:42:38.478604,1,5,,,,,,,,,,1,0,0,23,,,
keras_example_resnet,max_prop,original,24,1,7,1,1,2022-04-06 01:11:21.719941,2022-04-06 01:29:45.214223,2022-04-06 01:42:41.181640,,,,,,,,,,,,,0,0,0,24,,,
keras_example_resnet,max_prop,original,25,1,7,1,1,2022-04-06 01:12:09.013004,2022-04-06 01:42:53.785817,2022-04-06 01:55:50.208197,,,,,,,,,,,,,0,0,0,25,,,
keras_example_resnet,max_prop,original,26,1,7,1,1,2022-04-06 01:12:49.553076,2022-04-06 01:42:56.967274,2022-04-06 01:55:53.772552,,,,,,,,,,,,,0,0,0,26,,,
keras_example_resnet,max_prop,original,28,1,7,1,1,2022-04-06 01:14:14.498561,2022-04-06 01:43:03.409938,2022-04-06 01:55:55.794717,,,,,,,,,,,,,0,0,0,28,,,
